,diff_0,diff_1,diff_2,diff_3,target
4278,72.0,68.0,67.0,80.0,95.0
4279,68.0,67.0,80.0,95.0,101.0
4280,91.0,91.0,91.0,99.0,101.0
4281,99.0,99.0,92.0,91.0,80.0
4282,99.0,92.0,91.0,80.0,80.0
4283,92.0,91.0,80.0,80.0,80.0
4284,91.0,80.0,80.0,80.0,77.0
4285,80.0,80.0,80.0,77.0,72.0
4286,80.0,80.0,77.0,72.0,78.0
4287,80.0,77.0,72.0,78.0,84.0
4288,77.0,72.0,78.0,84.0,82.0
4289,72.0,78.0,84.0,82.0,92.0
4290,78.0,84.0,82.0,92.0,97.0
4291,84.0,82.0,92.0,97.0,101.0
4292,84.0,70.0,62.0,52.0,50.0
4293,70.0,62.0,52.0,50.0,48.0
4294,62.0,52.0,50.0,48.0,43.0
4295,52.0,50.0,48.0,43.0,41.0
4296,50.0,48.0,43.0,41.0,35.0
4297,48.0,43.0,41.0,35.0,41.0
4298,43.0,41.0,35.0,41.0,57.0
4299,41.0,35.0,41.0,57.0,82.0
4300,35.0,41.0,57.0,82.0,101.0
4301,30.0,11.0,3.0,3.0,2.0
4302,11.0,3.0,3.0,2.0,3.0
4303,3.0,3.0,2.0,3.0,3.0
4304,3.0,2.0,3.0,3.0,3.0
4305,2.0,3.0,3.0,3.0,4.0
4306,3.0,3.0,3.0,4.0,4.0
4307,3.0,3.0,4.0,4.0,5.0
4308,3.0,4.0,4.0,5.0,8.0
4309,4.0,4.0,5.0,8.0,9.0
4310,4.0,5.0,8.0,9.0,13.0
4311,5.0,8.0,9.0,13.0,14.0
4312,8.0,9.0,13.0,14.0,15.0
4313,9.0,13.0,14.0,15.0,24.0
4314,13.0,14.0,15.0,24.0,32.0
4315,14.0,15.0,24.0,32.0,40.0
4316,15.0,24.0,32.0,40.0,55.0
4317,24.0,32.0,40.0,55.0,101.0
4318,92.0,79.0,74.0,72.0,72.0
4319,79.0,74.0,72.0,72.0,69.0
4320,74.0,72.0,72.0,69.0,64.0
4321,72.0,72.0,69.0,64.0,56.0
4322,72.0,69.0,64.0,56.0,53.0
4323,69.0,64.0,56.0,53.0,40.0
4324,64.0,56.0,53.0,40.0,40.0
4325,56.0,53.0,40.0,40.0,38.0
4326,53.0,40.0,40.0,38.0,37.0
4327,40.0,40.0,38.0,37.0,51.0
4328,40.0,38.0,37.0,51.0,60.0
4329,38.0,37.0,51.0,60.0,73.0
4330,37.0,51.0,60.0,73.0,83.0
4331,51.0,60.0,73.0,83.0,88.0
4332,60.0,73.0,83.0,88.0,88.0
4333,73.0,83.0,88.0,88.0,89.0
4334,83.0,88.0,88.0,89.0,101.0
4335,94.0,89.0,71.0,65.0,58.0
4336,89.0,71.0,65.0,58.0,51.0
4337,71.0,65.0,58.0,51.0,49.0
4338,65.0,58.0,51.0,49.0,62.0
4339,58.0,51.0,49.0,62.0,84.0
4340,51.0,49.0,62.0,84.0,101.0
4341,83.0,80.0,73.0,70.0,57.0
4342,80.0,73.0,70.0,57.0,51.0
4343,73.0,70.0,57.0,51.0,49.0
4344,70.0,57.0,51.0,49.0,53.0
4345,57.0,51.0,49.0,53.0,56.0
4346,51.0,49.0,53.0,56.0,69.0
4347,49.0,53.0,56.0,69.0,83.0
4348,53.0,56.0,69.0,83.0,89.0
4349,56.0,69.0,83.0,89.0,93.0
4350,69.0,83.0,89.0,93.0,101.0
4351,83.0,82.0,75.0,65.0,59.0
4352,82.0,75.0,65.0,59.0,53.0
4353,75.0,65.0,59.0,53.0,55.0
4354,65.0,59.0,53.0,55.0,54.0
4355,59.0,53.0,55.0,54.0,53.0
4356,53.0,55.0,54.0,53.0,52.0
4357,55.0,54.0,53.0,52.0,48.0
4358,54.0,53.0,52.0,48.0,52.0
4359,53.0,52.0,48.0,52.0,61.0
4360,52.0,48.0,52.0,61.0,62.0
4361,48.0,52.0,61.0,62.0,69.0
4362,52.0,61.0,62.0,69.0,75.0
4363,61.0,62.0,69.0,75.0,81.0
4364,62.0,69.0,75.0,81.0,91.0
4365,69.0,75.0,81.0,91.0,98.0
4366,75.0,81.0,91.0,98.0,100.0
4367,81.0,91.0,98.0,100.0,101.0
4368,100.0,99.0,93.0,92.0,98.0
4369,99.0,93.0,92.0,98.0,101.0
4370,82.0,65.0,54.0,50.0,41.0
4371,65.0,54.0,50.0,41.0,37.0
4372,54.0,50.0,41.0,37.0,34.0
4373,50.0,41.0,37.0,34.0,32.0
4374,41.0,37.0,34.0,32.0,29.0
4375,37.0,34.0,32.0,29.0,38.0
4376,34.0,32.0,29.0,38.0,63.0
4377,32.0,29.0,38.0,63.0,90.0
4378,29.0,38.0,63.0,90.0,101.0
4379,75.0,55.0,49.0,42.0,35.0
4380,55.0,49.0,42.0,35.0,32.0
4381,49.0,42.0,35.0,32.0,32.0
4382,42.0,35.0,32.0,32.0,28.0
4383,35.0,32.0,32.0,28.0,26.0
4384,32.0,32.0,28.0,26.0,26.0
4385,32.0,28.0,26.0,26.0,54.0
4386,28.0,26.0,26.0,54.0,79.0
4387,26.0,26.0,54.0,79.0,101.0
4388,73.0,60.0,48.0,39.0,39.0
4389,60.0,48.0,39.0,39.0,35.0
4390,48.0,39.0,39.0,35.0,33.0
4391,39.0,39.0,35.0,33.0,32.0
4392,39.0,35.0,33.0,32.0,32.0
4393,35.0,33.0,32.0,32.0,28.0
4394,33.0,32.0,32.0,28.0,27.0
4395,32.0,32.0,28.0,27.0,26.0
4396,32.0,28.0,27.0,26.0,24.0
4397,28.0,27.0,26.0,24.0,20.0
4398,27.0,26.0,24.0,20.0,20.0
4399,26.0,24.0,20.0,20.0,19.0
4400,24.0,20.0,20.0,19.0,18.0
4401,20.0,20.0,19.0,18.0,16.0
4402,20.0,19.0,18.0,16.0,17.0
4403,19.0,18.0,16.0,17.0,17.0
4404,18.0,16.0,17.0,17.0,17.0
4405,16.0,17.0,17.0,17.0,15.0
4406,17.0,17.0,17.0,15.0,15.0
4407,17.0,17.0,15.0,15.0,18.0
4408,17.0,15.0,15.0,18.0,16.0
4409,15.0,15.0,18.0,16.0,18.0
4410,15.0,18.0,16.0,18.0,20.0
4411,18.0,16.0,18.0,20.0,23.0
4412,16.0,18.0,20.0,23.0,23.0
4413,18.0,20.0,23.0,23.0,30.0
4414,20.0,23.0,23.0,30.0,35.0
4415,23.0,23.0,30.0,35.0,40.0
4416,23.0,30.0,35.0,40.0,47.0
4417,30.0,35.0,40.0,47.0,101.0
4418,75.0,67.0,59.0,54.0,43.0
4419,67.0,59.0,54.0,43.0,41.0
4420,59.0,54.0,43.0,41.0,30.0
4421,54.0,43.0,41.0,30.0,32.0
4422,43.0,41.0,30.0,32.0,28.0
4423,41.0,30.0,32.0,28.0,29.0
4424,30.0,32.0,28.0,29.0,30.0
4425,32.0,28.0,29.0,30.0,37.0
4426,28.0,29.0,30.0,37.0,39.0
4427,29.0,30.0,37.0,39.0,42.0
4428,30.0,37.0,39.0,42.0,38.0
4429,37.0,39.0,42.0,38.0,41.0
4430,39.0,42.0,38.0,41.0,37.0
4431,42.0,38.0,41.0,37.0,42.0
4432,38.0,41.0,37.0,42.0,52.0
4433,41.0,37.0,42.0,52.0,54.0
4434,37.0,42.0,52.0,54.0,101.0
4435,72.0,58.0,55.0,55.0,63.0
4436,58.0,55.0,55.0,63.0,74.0
4437,55.0,55.0,63.0,74.0,86.0
4438,55.0,63.0,74.0,86.0,92.0
4439,63.0,74.0,86.0,92.0,101.0
4440,88.0,78.0,39.0,25.0,21.0
4441,78.0,39.0,25.0,21.0,20.0
4442,39.0,25.0,21.0,20.0,18.0
4443,25.0,21.0,20.0,18.0,18.0
4444,21.0,20.0,18.0,18.0,19.0
4445,20.0,18.0,18.0,19.0,18.0
4446,18.0,18.0,19.0,18.0,19.0
4447,18.0,19.0,18.0,19.0,21.0
4448,19.0,18.0,19.0,21.0,26.0
4449,18.0,19.0,21.0,26.0,27.0
4450,19.0,21.0,26.0,27.0,31.0
4451,21.0,26.0,27.0,31.0,32.0
4452,26.0,27.0,31.0,32.0,39.0
4453,27.0,31.0,32.0,39.0,44.0
4454,31.0,32.0,39.0,44.0,46.0
4455,32.0,39.0,44.0,46.0,58.0
4456,39.0,44.0,46.0,58.0,101.0
4457,45.0,32.0,20.0,15.0,12.0
4458,32.0,20.0,15.0,12.0,12.0
4459,20.0,15.0,12.0,12.0,12.0
4460,15.0,12.0,12.0,12.0,14.0
4461,12.0,12.0,12.0,14.0,14.0
4462,12.0,12.0,14.0,14.0,14.0
4463,12.0,14.0,14.0,14.0,14.0
4464,14.0,14.0,14.0,14.0,15.0
4465,14.0,14.0,14.0,15.0,17.0
4466,14.0,14.0,15.0,17.0,18.0
4467,14.0,15.0,17.0,18.0,18.0
4468,15.0,17.0,18.0,18.0,22.0
4469,17.0,18.0,18.0,22.0,30.0
4470,18.0,18.0,22.0,30.0,36.0
4471,18.0,22.0,30.0,36.0,39.0
4472,22.0,30.0,36.0,39.0,52.0
4473,30.0,36.0,39.0,52.0,49.0
4474,36.0,39.0,52.0,49.0,101.0
4475,88.0,79.0,74.0,69.0,73.0
4476,79.0,74.0,69.0,73.0,79.0
4477,74.0,69.0,73.0,79.0,80.0
4478,69.0,73.0,79.0,80.0,95.0
4479,73.0,79.0,80.0,95.0,91.0
4480,79.0,80.0,95.0,91.0,97.0
4481,80.0,95.0,91.0,97.0,101.0
4482,99.0,98.0,48.0,56.0,56.0
4483,98.0,48.0,56.0,56.0,62.0
4484,48.0,56.0,56.0,62.0,60.0
4485,56.0,56.0,62.0,60.0,64.0
4486,56.0,62.0,60.0,64.0,62.0
4487,62.0,60.0,64.0,62.0,52.0
4488,60.0,64.0,62.0,52.0,64.0
4489,64.0,62.0,52.0,64.0,32.0
4490,62.0,52.0,64.0,32.0,58.0
4491,52.0,64.0,32.0,58.0,68.0
4492,64.0,32.0,58.0,68.0,78.0
4493,32.0,58.0,68.0,78.0,81.0
4494,58.0,68.0,78.0,81.0,98.0
4495,68.0,78.0,81.0,98.0,101.0
4496,38.0,27.0,17.0,15.0,19.0
4497,27.0,17.0,15.0,19.0,17.0
4498,17.0,15.0,19.0,17.0,20.0
4499,15.0,19.0,17.0,20.0,17.0
4500,19.0,17.0,20.0,17.0,18.0
4501,17.0,20.0,17.0,18.0,18.0
4502,20.0,17.0,18.0,18.0,22.0
4503,17.0,18.0,18.0,22.0,23.0
4504,18.0,18.0,22.0,23.0,22.0
4505,18.0,22.0,23.0,22.0,25.0
4506,22.0,23.0,22.0,25.0,25.0
4507,23.0,22.0,25.0,25.0,27.0
4508,22.0,25.0,25.0,27.0,33.0
4509,25.0,25.0,27.0,33.0,37.0
4510,25.0,27.0,33.0,37.0,45.0
4511,27.0,33.0,37.0,45.0,48.0
4512,33.0,37.0,45.0,48.0,101.0
4513,94.0,70.0,54.0,44.0,101.0
4514,91.0,96.0,75.0,52.0,33.0
4515,96.0,75.0,52.0,33.0,22.0
4516,75.0,52.0,33.0,22.0,6.0
4517,52.0,33.0,22.0,6.0,4.0
4518,33.0,22.0,6.0,4.0,3.0
4519,22.0,6.0,4.0,3.0,3.0
4520,6.0,4.0,3.0,3.0,2.0
4521,4.0,3.0,3.0,2.0,2.0
4522,3.0,3.0,2.0,2.0,3.0
4523,3.0,2.0,2.0,3.0,3.0
4524,2.0,2.0,3.0,3.0,2.0
4525,2.0,3.0,3.0,2.0,3.0
4526,3.0,3.0,2.0,3.0,2.0
4527,3.0,2.0,3.0,2.0,3.0
4528,2.0,3.0,2.0,3.0,3.0
4529,3.0,2.0,3.0,3.0,3.0
4530,2.0,3.0,3.0,3.0,3.0
4531,3.0,3.0,3.0,3.0,3.0
4532,3.0,3.0,3.0,3.0,3.0
4533,3.0,3.0,3.0,3.0,4.0
4534,3.0,3.0,3.0,4.0,4.0
4535,3.0,3.0,4.0,4.0,5.0
4536,3.0,4.0,4.0,5.0,6.0
4537,4.0,4.0,5.0,6.0,6.0
4538,4.0,5.0,6.0,6.0,7.0
4539,5.0,6.0,6.0,7.0,8.0
4540,6.0,6.0,7.0,8.0,9.0
4541,6.0,7.0,8.0,9.0,11.0
4542,7.0,8.0,9.0,11.0,15.0
4543,8.0,9.0,11.0,15.0,14.0
4544,9.0,11.0,15.0,14.0,14.0
4545,11.0,15.0,14.0,14.0,18.0
4546,15.0,14.0,14.0,18.0,21.0
4547,14.0,14.0,18.0,21.0,24.0
4548,14.0,18.0,21.0,24.0,33.0
4549,18.0,21.0,24.0,33.0,32.0
4550,21.0,24.0,33.0,32.0,18.0
4551,24.0,33.0,32.0,18.0,27.0
4552,33.0,32.0,18.0,27.0,34.0
4553,32.0,18.0,27.0,34.0,39.0
4554,18.0,27.0,34.0,39.0,50.0
4555,27.0,34.0,39.0,50.0,101.0
4556,90.0,86.0,86.0,96.0,101.0
4557,97.0,97.0,96.0,96.0,100.0
4558,97.0,96.0,96.0,100.0,101.0
4559,73.0,73.0,67.0,66.0,66.0
4560,73.0,67.0,66.0,66.0,65.0
4561,67.0,66.0,66.0,65.0,65.0
4562,66.0,66.0,65.0,65.0,64.0
4563,66.0,65.0,65.0,64.0,61.0
4564,65.0,65.0,64.0,61.0,63.0
4565,65.0,64.0,61.0,63.0,61.0
4566,64.0,61.0,63.0,61.0,50.0
4567,61.0,63.0,61.0,50.0,47.0
4568,63.0,61.0,50.0,47.0,44.0
4569,61.0,50.0,47.0,44.0,32.0
4570,50.0,47.0,44.0,32.0,32.0
4571,47.0,44.0,32.0,32.0,32.0
4572,44.0,32.0,32.0,32.0,32.0
4573,32.0,32.0,32.0,32.0,29.0
4574,32.0,32.0,32.0,29.0,33.0
4575,32.0,32.0,29.0,33.0,41.0
4576,32.0,29.0,33.0,41.0,47.0
4577,29.0,33.0,41.0,47.0,50.0
4578,33.0,41.0,47.0,50.0,49.0
4579,41.0,47.0,50.0,49.0,45.0
4580,47.0,50.0,49.0,45.0,101.0
4581,91.0,70.0,48.0,38.0,35.0
4582,70.0,48.0,38.0,35.0,31.0
4583,48.0,38.0,35.0,31.0,28.0
4584,38.0,35.0,31.0,28.0,24.0
4585,35.0,31.0,28.0,24.0,21.0
4586,31.0,28.0,24.0,21.0,19.0
4587,28.0,24.0,21.0,19.0,19.0
4588,24.0,21.0,19.0,19.0,16.0
4589,21.0,19.0,19.0,16.0,16.0
4590,19.0,19.0,16.0,16.0,17.0
4591,19.0,16.0,16.0,17.0,16.0
4592,16.0,16.0,17.0,16.0,24.0
4593,16.0,17.0,16.0,24.0,26.0
4594,17.0,16.0,24.0,26.0,29.0
4595,16.0,24.0,26.0,29.0,38.0
4596,24.0,26.0,29.0,38.0,50.0
4597,26.0,29.0,38.0,50.0,101.0
4598,26.0,20.0,17.0,13.0,15.0
4599,20.0,17.0,13.0,15.0,16.0
4600,17.0,13.0,15.0,16.0,18.0
4601,13.0,15.0,16.0,18.0,20.0
4602,15.0,16.0,18.0,20.0,31.0
4603,16.0,18.0,20.0,31.0,31.0
4604,18.0,20.0,31.0,31.0,41.0
4605,20.0,31.0,31.0,41.0,55.0
4606,31.0,31.0,41.0,55.0,57.0
4607,31.0,41.0,55.0,57.0,62.0
4608,41.0,55.0,57.0,62.0,66.0
4609,55.0,57.0,62.0,66.0,78.0
4610,57.0,62.0,66.0,78.0,83.0
4611,62.0,66.0,78.0,83.0,96.0
4612,66.0,78.0,83.0,96.0,101.0
4613,21.0,26.0,26.0,29.0,47.0
4614,26.0,26.0,29.0,47.0,41.0
4615,26.0,29.0,47.0,41.0,33.0
4616,29.0,47.0,41.0,33.0,42.0
4617,47.0,41.0,33.0,42.0,101.0
4618,84.0,70.0,55.0,52.0,44.0
4619,70.0,55.0,52.0,44.0,31.0
4620,55.0,52.0,44.0,31.0,27.0
4621,52.0,44.0,31.0,27.0,25.0
4622,44.0,31.0,27.0,25.0,24.0
4623,31.0,27.0,25.0,24.0,29.0
4624,27.0,25.0,24.0,29.0,34.0
4625,25.0,24.0,29.0,34.0,41.0
4626,24.0,29.0,34.0,41.0,48.0
4627,29.0,34.0,41.0,48.0,54.0
4628,34.0,41.0,48.0,54.0,72.0
4629,41.0,48.0,54.0,72.0,89.0
4630,48.0,54.0,72.0,89.0,92.0
4631,54.0,72.0,89.0,92.0,101.0
4632,83.0,62.0,52.0,41.0,41.0
4633,62.0,52.0,41.0,41.0,36.0
4634,52.0,41.0,41.0,36.0,34.0
4635,41.0,41.0,36.0,34.0,27.0
4636,41.0,36.0,34.0,27.0,20.0
4637,36.0,34.0,27.0,20.0,19.0
4638,34.0,27.0,20.0,19.0,19.0
4639,27.0,20.0,19.0,19.0,15.0
4640,20.0,19.0,19.0,15.0,12.0
4641,19.0,19.0,15.0,12.0,9.0
4642,19.0,15.0,12.0,9.0,12.0
4643,15.0,12.0,9.0,12.0,12.0
4644,12.0,9.0,12.0,12.0,24.0
4645,9.0,12.0,12.0,24.0,25.0
4646,12.0,12.0,24.0,25.0,32.0
4647,12.0,24.0,25.0,32.0,38.0
4648,24.0,25.0,32.0,38.0,53.0
4649,25.0,32.0,38.0,53.0,77.0
4650,32.0,38.0,53.0,77.0,92.0
4651,38.0,53.0,77.0,92.0,101.0
4652,53.0,42.0,34.0,33.0,31.0
4653,42.0,34.0,33.0,31.0,31.0
4654,34.0,33.0,31.0,31.0,30.0
4655,33.0,31.0,31.0,30.0,28.0
4656,31.0,31.0,30.0,28.0,45.0
4657,31.0,30.0,28.0,45.0,56.0
4658,30.0,28.0,45.0,56.0,57.0
4659,28.0,45.0,56.0,57.0,60.0
4660,45.0,56.0,57.0,60.0,60.0
4661,56.0,57.0,60.0,60.0,73.0
4662,57.0,60.0,60.0,73.0,73.0
4663,60.0,60.0,73.0,73.0,86.0
4664,60.0,73.0,73.0,86.0,95.0
4665,73.0,73.0,86.0,95.0,97.0
4666,73.0,86.0,95.0,97.0,101.0
4667,68.0,66.0,66.0,66.0,66.0
4668,66.0,66.0,66.0,66.0,61.0
4669,66.0,66.0,66.0,61.0,61.0
4670,66.0,66.0,61.0,61.0,66.0
4671,66.0,61.0,61.0,66.0,64.0
4672,61.0,61.0,66.0,64.0,64.0
4673,61.0,66.0,64.0,64.0,64.0
4674,66.0,64.0,64.0,64.0,72.0
4675,64.0,64.0,64.0,72.0,71.0
4676,64.0,64.0,72.0,71.0,70.0
4677,64.0,72.0,71.0,70.0,75.0
4678,72.0,71.0,70.0,75.0,78.0
4679,71.0,70.0,75.0,78.0,79.0
4680,70.0,75.0,78.0,79.0,81.0
4681,75.0,78.0,79.0,81.0,75.0
4682,78.0,79.0,81.0,75.0,79.0
4683,79.0,81.0,75.0,79.0,101.0
4684,80.0,55.0,52.0,48.0,43.0
4685,55.0,52.0,48.0,43.0,37.0
4686,52.0,48.0,43.0,37.0,35.0
4687,48.0,43.0,37.0,35.0,34.0
4688,43.0,37.0,35.0,34.0,30.0
4689,37.0,35.0,34.0,30.0,28.0
4690,35.0,34.0,30.0,28.0,29.0
4691,34.0,30.0,28.0,29.0,32.0
4692,30.0,28.0,29.0,32.0,32.0
4693,28.0,29.0,32.0,32.0,38.0
4694,29.0,32.0,32.0,38.0,40.0
4695,32.0,32.0,38.0,40.0,42.0
4696,32.0,38.0,40.0,42.0,48.0
4697,38.0,40.0,42.0,48.0,51.0
4698,40.0,42.0,48.0,51.0,56.0
4699,42.0,48.0,51.0,56.0,66.0
4700,48.0,51.0,56.0,66.0,101.0
4701,96.0,96.0,98.0,98.0,100.0
4702,96.0,98.0,98.0,100.0,87.0
4703,98.0,98.0,100.0,87.0,77.0
4704,98.0,100.0,87.0,77.0,58.0
4705,100.0,87.0,77.0,58.0,53.0
4706,87.0,77.0,58.0,53.0,42.0
4707,77.0,58.0,53.0,42.0,40.0
4708,58.0,53.0,42.0,40.0,33.0
4709,53.0,42.0,40.0,33.0,26.0
4710,42.0,40.0,33.0,26.0,22.0
4711,40.0,33.0,26.0,22.0,18.0
4712,33.0,26.0,22.0,18.0,13.0
4713,26.0,22.0,18.0,13.0,10.0
4714,22.0,18.0,13.0,10.0,10.0
4715,18.0,13.0,10.0,10.0,9.0
4716,13.0,10.0,10.0,9.0,8.0
4717,10.0,10.0,9.0,8.0,8.0
4718,10.0,9.0,8.0,8.0,6.0
4719,9.0,8.0,8.0,6.0,6.0
4720,8.0,8.0,6.0,6.0,6.0
4721,8.0,6.0,6.0,6.0,9.0
4722,6.0,6.0,6.0,9.0,14.0
4723,6.0,6.0,9.0,14.0,14.0
4724,6.0,9.0,14.0,14.0,17.0
4725,9.0,14.0,14.0,17.0,16.0
4726,14.0,14.0,17.0,16.0,19.0
4727,14.0,17.0,16.0,19.0,20.0
4728,17.0,16.0,19.0,20.0,25.0
4729,16.0,19.0,20.0,25.0,26.0
4730,19.0,20.0,25.0,26.0,20.0
4731,20.0,25.0,26.0,20.0,19.0
4732,25.0,26.0,20.0,19.0,23.0
4733,26.0,20.0,19.0,23.0,28.0
4734,20.0,19.0,23.0,28.0,31.0
4735,19.0,23.0,28.0,31.0,36.0
4736,23.0,28.0,31.0,36.0,38.0
4737,28.0,31.0,36.0,38.0,46.0
4738,31.0,36.0,38.0,46.0,44.0
4739,36.0,38.0,46.0,44.0,49.0
4740,38.0,46.0,44.0,49.0,50.0
4741,46.0,44.0,49.0,50.0,101.0
4742,74.0,62.0,67.0,67.0,67.0
4743,62.0,67.0,67.0,67.0,72.0
4744,67.0,67.0,67.0,72.0,69.0
4745,67.0,67.0,72.0,69.0,69.0
4746,67.0,72.0,69.0,69.0,76.0
4747,72.0,69.0,69.0,76.0,87.0
4748,69.0,69.0,76.0,87.0,101.0
4749,80.0,75.0,75.0,69.0,67.0
4750,75.0,75.0,69.0,67.0,62.0
4751,75.0,69.0,67.0,62.0,57.0
4752,69.0,67.0,62.0,57.0,56.0
4753,67.0,62.0,57.0,56.0,55.0
4754,62.0,57.0,56.0,55.0,64.0
4755,57.0,56.0,55.0,64.0,68.0
4756,56.0,55.0,64.0,68.0,76.0
4757,55.0,64.0,68.0,76.0,94.0
4758,64.0,68.0,76.0,94.0,99.0
4759,68.0,76.0,94.0,99.0,101.0
4760,91.0,88.0,82.0,76.0,75.0
4761,88.0,82.0,76.0,75.0,85.0
4762,82.0,76.0,75.0,85.0,92.0
4763,76.0,75.0,85.0,92.0,100.0
4764,75.0,85.0,92.0,100.0,101.0
4765,73.0,62.0,61.0,59.0,65.0
4766,62.0,61.0,59.0,65.0,64.0
4767,61.0,59.0,65.0,64.0,69.0
4768,59.0,65.0,64.0,69.0,69.0
4769,65.0,64.0,69.0,69.0,83.0
4770,64.0,69.0,69.0,83.0,92.0
4771,69.0,69.0,83.0,92.0,100.0
4772,69.0,83.0,92.0,100.0,101.0
4773,82.0,69.0,69.0,64.0,71.0
4774,69.0,69.0,64.0,71.0,79.0
4775,69.0,64.0,71.0,79.0,82.0
4776,64.0,71.0,79.0,82.0,89.0
4777,71.0,79.0,82.0,89.0,101.0
4778,84.0,86.0,86.0,81.0,76.0
4779,86.0,86.0,81.0,76.0,75.0
4780,86.0,81.0,76.0,75.0,82.0
4781,81.0,76.0,75.0,82.0,95.0
4782,76.0,75.0,82.0,95.0,101.0
4783,78.0,59.0,54.0,48.0,46.0
4784,59.0,54.0,48.0,46.0,45.0
4785,54.0,48.0,46.0,45.0,36.0
4786,48.0,46.0,45.0,36.0,36.0
4787,46.0,45.0,36.0,36.0,36.0
4788,45.0,36.0,36.0,36.0,36.0
4789,36.0,36.0,36.0,36.0,42.0
4790,36.0,36.0,36.0,42.0,40.0
4791,36.0,36.0,42.0,40.0,55.0
4792,36.0,42.0,40.0,55.0,60.0
4793,42.0,40.0,55.0,60.0,68.0
4794,40.0,55.0,60.0,68.0,70.0
4795,55.0,60.0,68.0,70.0,89.0
4796,60.0,68.0,70.0,89.0,92.0
4797,68.0,70.0,89.0,92.0,101.0
4798,74.0,66.0,62.0,56.0,66.0
4799,66.0,62.0,56.0,66.0,57.0
4800,62.0,56.0,66.0,57.0,52.0
4801,56.0,66.0,57.0,52.0,47.0
4802,66.0,57.0,52.0,47.0,47.0
4803,57.0,52.0,47.0,47.0,50.0
4804,52.0,47.0,47.0,50.0,48.0
4805,47.0,47.0,50.0,48.0,45.0
4806,47.0,50.0,48.0,45.0,45.0
4807,50.0,48.0,45.0,45.0,51.0
4808,48.0,45.0,45.0,51.0,54.0
4809,45.0,45.0,51.0,54.0,74.0
4810,45.0,51.0,54.0,74.0,93.0
4811,51.0,54.0,74.0,93.0,101.0
4812,90.0,49.0,37.0,29.0,25.0
4813,49.0,37.0,29.0,25.0,24.0
4814,37.0,29.0,25.0,24.0,22.0
4815,29.0,25.0,24.0,22.0,21.0
4816,25.0,24.0,22.0,21.0,19.0
4817,24.0,22.0,21.0,19.0,20.0
4818,22.0,21.0,19.0,20.0,20.0
4819,21.0,19.0,20.0,20.0,24.0
4820,19.0,20.0,20.0,24.0,29.0
4821,20.0,20.0,24.0,29.0,40.0
4822,20.0,24.0,29.0,40.0,53.0
4823,24.0,29.0,40.0,53.0,56.0
4824,29.0,40.0,53.0,56.0,72.0
4825,40.0,53.0,56.0,72.0,70.0
4826,53.0,56.0,72.0,70.0,80.0
4827,56.0,72.0,70.0,80.0,83.0
4828,72.0,70.0,80.0,83.0,101.0
4829,83.0,71.0,60.0,67.0,69.0
4830,71.0,60.0,67.0,69.0,82.0
4831,60.0,67.0,69.0,82.0,98.0
4832,67.0,69.0,82.0,98.0,101.0
4833,91.0,84.0,72.0,72.0,69.0
4834,84.0,72.0,72.0,69.0,63.0
4835,72.0,72.0,69.0,63.0,63.0
4836,72.0,69.0,63.0,63.0,63.0
4837,69.0,63.0,63.0,63.0,63.0
4838,63.0,63.0,63.0,63.0,65.0
4839,63.0,63.0,63.0,65.0,68.0
4840,63.0,63.0,65.0,68.0,80.0
4841,63.0,65.0,68.0,80.0,84.0
4842,65.0,68.0,80.0,84.0,81.0
4843,68.0,80.0,84.0,81.0,81.0
4844,80.0,84.0,81.0,81.0,77.0
4845,84.0,81.0,81.0,77.0,77.0
4846,81.0,81.0,77.0,77.0,86.0
4847,81.0,77.0,77.0,86.0,95.0
4848,77.0,77.0,86.0,95.0,97.0
4849,77.0,86.0,95.0,97.0,101.0
4850,73.0,67.0,57.0,57.0,52.0
4851,67.0,57.0,57.0,52.0,51.0
4852,57.0,57.0,52.0,51.0,51.0
4853,57.0,52.0,51.0,51.0,51.0
4854,52.0,51.0,51.0,51.0,48.0
4855,51.0,51.0,51.0,48.0,54.0
4856,51.0,51.0,48.0,54.0,48.0
4857,51.0,48.0,54.0,48.0,101.0
4858,45.0,50.0,53.0,56.0,57.0
4859,50.0,53.0,56.0,57.0,60.0
4860,53.0,56.0,57.0,60.0,63.0
4861,56.0,57.0,60.0,63.0,63.0
4862,57.0,60.0,63.0,63.0,69.0
4863,60.0,63.0,63.0,69.0,101.0
4864,78.0,83.0,89.0,100.0,101.0
4865,69.0,21.0,13.0,12.0,8.0
4866,21.0,13.0,12.0,8.0,8.0
4867,13.0,12.0,8.0,8.0,6.0
4868,12.0,8.0,8.0,6.0,6.0
4869,8.0,8.0,6.0,6.0,8.0
4870,8.0,6.0,6.0,8.0,10.0
4871,6.0,6.0,8.0,10.0,14.0
4872,6.0,8.0,10.0,14.0,16.0
4873,8.0,10.0,14.0,16.0,24.0
4874,10.0,14.0,16.0,24.0,30.0
4875,14.0,16.0,24.0,30.0,39.0
4876,16.0,24.0,30.0,39.0,48.0
4877,24.0,30.0,39.0,48.0,64.0
4878,30.0,39.0,48.0,64.0,67.0
4879,39.0,48.0,64.0,67.0,69.0
4880,48.0,64.0,67.0,69.0,67.0
4881,64.0,67.0,69.0,67.0,101.0
4882,62.0,44.0,43.0,43.0,40.0
4883,44.0,43.0,43.0,40.0,36.0
4884,43.0,43.0,40.0,36.0,35.0
