,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
3654,13.0,14.0,15.0,24.0,32.0,40.0,55.0
3655,14.0,15.0,24.0,32.0,40.0,55.0,101.0
3656,92.0,79.0,74.0,72.0,72.0,69.0,64.0
3657,79.0,74.0,72.0,72.0,69.0,64.0,56.0
3658,74.0,72.0,72.0,69.0,64.0,56.0,53.0
3659,72.0,72.0,69.0,64.0,56.0,53.0,40.0
3660,72.0,69.0,64.0,56.0,53.0,40.0,40.0
3661,69.0,64.0,56.0,53.0,40.0,40.0,38.0
3662,64.0,56.0,53.0,40.0,40.0,38.0,37.0
3663,56.0,53.0,40.0,40.0,38.0,37.0,51.0
3664,53.0,40.0,40.0,38.0,37.0,51.0,60.0
3665,40.0,40.0,38.0,37.0,51.0,60.0,73.0
3666,40.0,38.0,37.0,51.0,60.0,73.0,83.0
3667,38.0,37.0,51.0,60.0,73.0,83.0,88.0
3668,37.0,51.0,60.0,73.0,83.0,88.0,88.0
3669,51.0,60.0,73.0,83.0,88.0,88.0,89.0
3670,60.0,73.0,83.0,88.0,88.0,89.0,101.0
3671,94.0,89.0,71.0,65.0,58.0,51.0,49.0
3672,89.0,71.0,65.0,58.0,51.0,49.0,62.0
3673,71.0,65.0,58.0,51.0,49.0,62.0,84.0
3674,65.0,58.0,51.0,49.0,62.0,84.0,101.0
3675,83.0,80.0,73.0,70.0,57.0,51.0,49.0
3676,80.0,73.0,70.0,57.0,51.0,49.0,53.0
3677,73.0,70.0,57.0,51.0,49.0,53.0,56.0
3678,70.0,57.0,51.0,49.0,53.0,56.0,69.0
3679,57.0,51.0,49.0,53.0,56.0,69.0,83.0
3680,51.0,49.0,53.0,56.0,69.0,83.0,89.0
3681,49.0,53.0,56.0,69.0,83.0,89.0,93.0
3682,53.0,56.0,69.0,83.0,89.0,93.0,101.0
3683,83.0,82.0,75.0,65.0,59.0,53.0,55.0
3684,82.0,75.0,65.0,59.0,53.0,55.0,54.0
3685,75.0,65.0,59.0,53.0,55.0,54.0,53.0
3686,65.0,59.0,53.0,55.0,54.0,53.0,52.0
3687,59.0,53.0,55.0,54.0,53.0,52.0,48.0
3688,53.0,55.0,54.0,53.0,52.0,48.0,52.0
3689,55.0,54.0,53.0,52.0,48.0,52.0,61.0
3690,54.0,53.0,52.0,48.0,52.0,61.0,62.0
3691,53.0,52.0,48.0,52.0,61.0,62.0,69.0
3692,52.0,48.0,52.0,61.0,62.0,69.0,75.0
3693,48.0,52.0,61.0,62.0,69.0,75.0,81.0
3694,52.0,61.0,62.0,69.0,75.0,81.0,91.0
3695,61.0,62.0,69.0,75.0,81.0,91.0,98.0
3696,62.0,69.0,75.0,81.0,91.0,98.0,100.0
3697,69.0,75.0,81.0,91.0,98.0,100.0,101.0
3698,82.0,65.0,54.0,50.0,41.0,37.0,34.0
3699,65.0,54.0,50.0,41.0,37.0,34.0,32.0
3700,54.0,50.0,41.0,37.0,34.0,32.0,29.0
3701,50.0,41.0,37.0,34.0,32.0,29.0,38.0
3702,41.0,37.0,34.0,32.0,29.0,38.0,63.0
3703,37.0,34.0,32.0,29.0,38.0,63.0,90.0
3704,34.0,32.0,29.0,38.0,63.0,90.0,101.0
3705,75.0,55.0,49.0,42.0,35.0,32.0,32.0
3706,55.0,49.0,42.0,35.0,32.0,32.0,28.0
3707,49.0,42.0,35.0,32.0,32.0,28.0,26.0
3708,42.0,35.0,32.0,32.0,28.0,26.0,26.0
3709,35.0,32.0,32.0,28.0,26.0,26.0,54.0
3710,32.0,32.0,28.0,26.0,26.0,54.0,79.0
3711,32.0,28.0,26.0,26.0,54.0,79.0,101.0
3712,73.0,60.0,48.0,39.0,39.0,35.0,33.0
3713,60.0,48.0,39.0,39.0,35.0,33.0,32.0
3714,48.0,39.0,39.0,35.0,33.0,32.0,32.0
3715,39.0,39.0,35.0,33.0,32.0,32.0,28.0
3716,39.0,35.0,33.0,32.0,32.0,28.0,27.0
3717,35.0,33.0,32.0,32.0,28.0,27.0,26.0
3718,33.0,32.0,32.0,28.0,27.0,26.0,24.0
3719,32.0,32.0,28.0,27.0,26.0,24.0,20.0
3720,32.0,28.0,27.0,26.0,24.0,20.0,20.0
3721,28.0,27.0,26.0,24.0,20.0,20.0,19.0
3722,27.0,26.0,24.0,20.0,20.0,19.0,18.0
3723,26.0,24.0,20.0,20.0,19.0,18.0,16.0
3724,24.0,20.0,20.0,19.0,18.0,16.0,17.0
3725,20.0,20.0,19.0,18.0,16.0,17.0,17.0
3726,20.0,19.0,18.0,16.0,17.0,17.0,17.0
3727,19.0,18.0,16.0,17.0,17.0,17.0,15.0
3728,18.0,16.0,17.0,17.0,17.0,15.0,15.0
3729,16.0,17.0,17.0,17.0,15.0,15.0,18.0
3730,17.0,17.0,17.0,15.0,15.0,18.0,16.0
3731,17.0,17.0,15.0,15.0,18.0,16.0,18.0
3732,17.0,15.0,15.0,18.0,16.0,18.0,20.0
3733,15.0,15.0,18.0,16.0,18.0,20.0,23.0
3734,15.0,18.0,16.0,18.0,20.0,23.0,23.0
3735,18.0,16.0,18.0,20.0,23.0,23.0,30.0
3736,16.0,18.0,20.0,23.0,23.0,30.0,35.0
3737,18.0,20.0,23.0,23.0,30.0,35.0,40.0
3738,20.0,23.0,23.0,30.0,35.0,40.0,47.0
3739,23.0,23.0,30.0,35.0,40.0,47.0,101.0
3740,75.0,67.0,59.0,54.0,43.0,41.0,30.0
3741,67.0,59.0,54.0,43.0,41.0,30.0,32.0
3742,59.0,54.0,43.0,41.0,30.0,32.0,28.0
3743,54.0,43.0,41.0,30.0,32.0,28.0,29.0
3744,43.0,41.0,30.0,32.0,28.0,29.0,30.0
3745,41.0,30.0,32.0,28.0,29.0,30.0,37.0
3746,30.0,32.0,28.0,29.0,30.0,37.0,39.0
3747,32.0,28.0,29.0,30.0,37.0,39.0,42.0
3748,28.0,29.0,30.0,37.0,39.0,42.0,38.0
3749,29.0,30.0,37.0,39.0,42.0,38.0,41.0
3750,30.0,37.0,39.0,42.0,38.0,41.0,37.0
3751,37.0,39.0,42.0,38.0,41.0,37.0,42.0
3752,39.0,42.0,38.0,41.0,37.0,42.0,52.0
3753,42.0,38.0,41.0,37.0,42.0,52.0,54.0
3754,38.0,41.0,37.0,42.0,52.0,54.0,101.0
3755,72.0,58.0,55.0,55.0,63.0,74.0,86.0
3756,58.0,55.0,55.0,63.0,74.0,86.0,92.0
3757,55.0,55.0,63.0,74.0,86.0,92.0,101.0
3758,88.0,78.0,39.0,25.0,21.0,20.0,18.0
3759,78.0,39.0,25.0,21.0,20.0,18.0,18.0
3760,39.0,25.0,21.0,20.0,18.0,18.0,19.0
3761,25.0,21.0,20.0,18.0,18.0,19.0,18.0
3762,21.0,20.0,18.0,18.0,19.0,18.0,19.0
3763,20.0,18.0,18.0,19.0,18.0,19.0,21.0
3764,18.0,18.0,19.0,18.0,19.0,21.0,26.0
3765,18.0,19.0,18.0,19.0,21.0,26.0,27.0
3766,19.0,18.0,19.0,21.0,26.0,27.0,31.0
3767,18.0,19.0,21.0,26.0,27.0,31.0,32.0
3768,19.0,21.0,26.0,27.0,31.0,32.0,39.0
3769,21.0,26.0,27.0,31.0,32.0,39.0,44.0
3770,26.0,27.0,31.0,32.0,39.0,44.0,46.0
3771,27.0,31.0,32.0,39.0,44.0,46.0,58.0
3772,31.0,32.0,39.0,44.0,46.0,58.0,101.0
3773,45.0,32.0,20.0,15.0,12.0,12.0,12.0
3774,32.0,20.0,15.0,12.0,12.0,12.0,14.0
3775,20.0,15.0,12.0,12.0,12.0,14.0,14.0
3776,15.0,12.0,12.0,12.0,14.0,14.0,14.0
3777,12.0,12.0,12.0,14.0,14.0,14.0,14.0
3778,12.0,12.0,14.0,14.0,14.0,14.0,15.0
3779,12.0,14.0,14.0,14.0,14.0,15.0,17.0
3780,14.0,14.0,14.0,14.0,15.0,17.0,18.0
3781,14.0,14.0,14.0,15.0,17.0,18.0,18.0
3782,14.0,14.0,15.0,17.0,18.0,18.0,22.0
3783,14.0,15.0,17.0,18.0,18.0,22.0,30.0
3784,15.0,17.0,18.0,18.0,22.0,30.0,36.0
3785,17.0,18.0,18.0,22.0,30.0,36.0,39.0
3786,18.0,18.0,22.0,30.0,36.0,39.0,52.0
3787,18.0,22.0,30.0,36.0,39.0,52.0,49.0
3788,22.0,30.0,36.0,39.0,52.0,49.0,101.0
3789,88.0,79.0,74.0,69.0,73.0,79.0,80.0
3790,79.0,74.0,69.0,73.0,79.0,80.0,95.0
3791,74.0,69.0,73.0,79.0,80.0,95.0,91.0
3792,69.0,73.0,79.0,80.0,95.0,91.0,97.0
3793,73.0,79.0,80.0,95.0,91.0,97.0,101.0
3794,99.0,98.0,48.0,56.0,56.0,62.0,60.0
3795,98.0,48.0,56.0,56.0,62.0,60.0,64.0
3796,48.0,56.0,56.0,62.0,60.0,64.0,62.0
3797,56.0,56.0,62.0,60.0,64.0,62.0,52.0
3798,56.0,62.0,60.0,64.0,62.0,52.0,64.0
3799,62.0,60.0,64.0,62.0,52.0,64.0,32.0
3800,60.0,64.0,62.0,52.0,64.0,32.0,58.0
3801,64.0,62.0,52.0,64.0,32.0,58.0,68.0
3802,62.0,52.0,64.0,32.0,58.0,68.0,78.0
3803,52.0,64.0,32.0,58.0,68.0,78.0,81.0
3804,64.0,32.0,58.0,68.0,78.0,81.0,98.0
3805,32.0,58.0,68.0,78.0,81.0,98.0,101.0
3806,38.0,27.0,17.0,15.0,19.0,17.0,20.0
3807,27.0,17.0,15.0,19.0,17.0,20.0,17.0
3808,17.0,15.0,19.0,17.0,20.0,17.0,18.0
3809,15.0,19.0,17.0,20.0,17.0,18.0,18.0
3810,19.0,17.0,20.0,17.0,18.0,18.0,22.0
3811,17.0,20.0,17.0,18.0,18.0,22.0,23.0
3812,20.0,17.0,18.0,18.0,22.0,23.0,22.0
3813,17.0,18.0,18.0,22.0,23.0,22.0,25.0
3814,18.0,18.0,22.0,23.0,22.0,25.0,25.0
3815,18.0,22.0,23.0,22.0,25.0,25.0,27.0
3816,22.0,23.0,22.0,25.0,25.0,27.0,33.0
3817,23.0,22.0,25.0,25.0,27.0,33.0,37.0
3818,22.0,25.0,25.0,27.0,33.0,37.0,45.0
3819,25.0,25.0,27.0,33.0,37.0,45.0,48.0
3820,25.0,27.0,33.0,37.0,45.0,48.0,101.0
3821,91.0,96.0,75.0,52.0,33.0,22.0,6.0
3822,96.0,75.0,52.0,33.0,22.0,6.0,4.0
3823,75.0,52.0,33.0,22.0,6.0,4.0,3.0
3824,52.0,33.0,22.0,6.0,4.0,3.0,3.0
3825,33.0,22.0,6.0,4.0,3.0,3.0,2.0
3826,22.0,6.0,4.0,3.0,3.0,2.0,2.0
3827,6.0,4.0,3.0,3.0,2.0,2.0,3.0
3828,4.0,3.0,3.0,2.0,2.0,3.0,3.0
3829,3.0,3.0,2.0,2.0,3.0,3.0,2.0
3830,3.0,2.0,2.0,3.0,3.0,2.0,3.0
3831,2.0,2.0,3.0,3.0,2.0,3.0,2.0
3832,2.0,3.0,3.0,2.0,3.0,2.0,3.0
3833,3.0,3.0,2.0,3.0,2.0,3.0,3.0
3834,3.0,2.0,3.0,2.0,3.0,3.0,3.0
3835,2.0,3.0,2.0,3.0,3.0,3.0,3.0
3836,3.0,2.0,3.0,3.0,3.0,3.0,3.0
3837,2.0,3.0,3.0,3.0,3.0,3.0,3.0
3838,3.0,3.0,3.0,3.0,3.0,3.0,4.0
3839,3.0,3.0,3.0,3.0,3.0,4.0,4.0
3840,3.0,3.0,3.0,3.0,4.0,4.0,5.0
3841,3.0,3.0,3.0,4.0,4.0,5.0,6.0
3842,3.0,3.0,4.0,4.0,5.0,6.0,6.0
3843,3.0,4.0,4.0,5.0,6.0,6.0,7.0
3844,4.0,4.0,5.0,6.0,6.0,7.0,8.0
3845,4.0,5.0,6.0,6.0,7.0,8.0,9.0
3846,5.0,6.0,6.0,7.0,8.0,9.0,11.0
3847,6.0,6.0,7.0,8.0,9.0,11.0,15.0
3848,6.0,7.0,8.0,9.0,11.0,15.0,14.0
3849,7.0,8.0,9.0,11.0,15.0,14.0,14.0
3850,8.0,9.0,11.0,15.0,14.0,14.0,18.0
3851,9.0,11.0,15.0,14.0,14.0,18.0,21.0
3852,11.0,15.0,14.0,14.0,18.0,21.0,24.0
3853,15.0,14.0,14.0,18.0,21.0,24.0,33.0
3854,14.0,14.0,18.0,21.0,24.0,33.0,32.0
3855,14.0,18.0,21.0,24.0,33.0,32.0,18.0
3856,18.0,21.0,24.0,33.0,32.0,18.0,27.0
3857,21.0,24.0,33.0,32.0,18.0,27.0,34.0
3858,24.0,33.0,32.0,18.0,27.0,34.0,39.0
3859,33.0,32.0,18.0,27.0,34.0,39.0,50.0
3860,32.0,18.0,27.0,34.0,39.0,50.0,101.0
3861,73.0,73.0,67.0,66.0,66.0,65.0,65.0
3862,73.0,67.0,66.0,66.0,65.0,65.0,64.0
3863,67.0,66.0,66.0,65.0,65.0,64.0,61.0
3864,66.0,66.0,65.0,65.0,64.0,61.0,63.0
3865,66.0,65.0,65.0,64.0,61.0,63.0,61.0
3866,65.0,65.0,64.0,61.0,63.0,61.0,50.0
3867,65.0,64.0,61.0,63.0,61.0,50.0,47.0
3868,64.0,61.0,63.0,61.0,50.0,47.0,44.0
3869,61.0,63.0,61.0,50.0,47.0,44.0,32.0
3870,63.0,61.0,50.0,47.0,44.0,32.0,32.0
3871,61.0,50.0,47.0,44.0,32.0,32.0,32.0
3872,50.0,47.0,44.0,32.0,32.0,32.0,32.0
3873,47.0,44.0,32.0,32.0,32.0,32.0,29.0
3874,44.0,32.0,32.0,32.0,32.0,29.0,33.0
3875,32.0,32.0,32.0,32.0,29.0,33.0,41.0
3876,32.0,32.0,32.0,29.0,33.0,41.0,47.0
3877,32.0,32.0,29.0,33.0,41.0,47.0,50.0
3878,32.0,29.0,33.0,41.0,47.0,50.0,49.0
3879,29.0,33.0,41.0,47.0,50.0,49.0,45.0
3880,33.0,41.0,47.0,50.0,49.0,45.0,101.0
3881,91.0,70.0,48.0,38.0,35.0,31.0,28.0
3882,70.0,48.0,38.0,35.0,31.0,28.0,24.0
3883,48.0,38.0,35.0,31.0,28.0,24.0,21.0
3884,38.0,35.0,31.0,28.0,24.0,21.0,19.0
3885,35.0,31.0,28.0,24.0,21.0,19.0,19.0
3886,31.0,28.0,24.0,21.0,19.0,19.0,16.0
3887,28.0,24.0,21.0,19.0,19.0,16.0,16.0
3888,24.0,21.0,19.0,19.0,16.0,16.0,17.0
3889,21.0,19.0,19.0,16.0,16.0,17.0,16.0
3890,19.0,19.0,16.0,16.0,17.0,16.0,24.0
3891,19.0,16.0,16.0,17.0,16.0,24.0,26.0
3892,16.0,16.0,17.0,16.0,24.0,26.0,29.0
3893,16.0,17.0,16.0,24.0,26.0,29.0,38.0
3894,17.0,16.0,24.0,26.0,29.0,38.0,50.0
3895,16.0,24.0,26.0,29.0,38.0,50.0,101.0
3896,26.0,20.0,17.0,13.0,15.0,16.0,18.0
3897,20.0,17.0,13.0,15.0,16.0,18.0,20.0
3898,17.0,13.0,15.0,16.0,18.0,20.0,31.0
3899,13.0,15.0,16.0,18.0,20.0,31.0,31.0
3900,15.0,16.0,18.0,20.0,31.0,31.0,41.0
3901,16.0,18.0,20.0,31.0,31.0,41.0,55.0
3902,18.0,20.0,31.0,31.0,41.0,55.0,57.0
3903,20.0,31.0,31.0,41.0,55.0,57.0,62.0
3904,31.0,31.0,41.0,55.0,57.0,62.0,66.0
3905,31.0,41.0,55.0,57.0,62.0,66.0,78.0
3906,41.0,55.0,57.0,62.0,66.0,78.0,83.0
3907,55.0,57.0,62.0,66.0,78.0,83.0,96.0
3908,57.0,62.0,66.0,78.0,83.0,96.0,101.0
3909,21.0,26.0,26.0,29.0,47.0,41.0,33.0
3910,26.0,26.0,29.0,47.0,41.0,33.0,42.0
3911,26.0,29.0,47.0,41.0,33.0,42.0,101.0
3912,84.0,70.0,55.0,52.0,44.0,31.0,27.0
3913,70.0,55.0,52.0,44.0,31.0,27.0,25.0
3914,55.0,52.0,44.0,31.0,27.0,25.0,24.0
3915,52.0,44.0,31.0,27.0,25.0,24.0,29.0
3916,44.0,31.0,27.0,25.0,24.0,29.0,34.0
3917,31.0,27.0,25.0,24.0,29.0,34.0,41.0
3918,27.0,25.0,24.0,29.0,34.0,41.0,48.0
3919,25.0,24.0,29.0,34.0,41.0,48.0,54.0
3920,24.0,29.0,34.0,41.0,48.0,54.0,72.0
3921,29.0,34.0,41.0,48.0,54.0,72.0,89.0
3922,34.0,41.0,48.0,54.0,72.0,89.0,92.0
3923,41.0,48.0,54.0,72.0,89.0,92.0,101.0
3924,83.0,62.0,52.0,41.0,41.0,36.0,34.0
3925,62.0,52.0,41.0,41.0,36.0,34.0,27.0
3926,52.0,41.0,41.0,36.0,34.0,27.0,20.0
3927,41.0,41.0,36.0,34.0,27.0,20.0,19.0
3928,41.0,36.0,34.0,27.0,20.0,19.0,19.0
3929,36.0,34.0,27.0,20.0,19.0,19.0,15.0
3930,34.0,27.0,20.0,19.0,19.0,15.0,12.0
3931,27.0,20.0,19.0,19.0,15.0,12.0,9.0
3932,20.0,19.0,19.0,15.0,12.0,9.0,12.0
3933,19.0,19.0,15.0,12.0,9.0,12.0,12.0
3934,19.0,15.0,12.0,9.0,12.0,12.0,24.0
3935,15.0,12.0,9.0,12.0,12.0,24.0,25.0
3936,12.0,9.0,12.0,12.0,24.0,25.0,32.0
3937,9.0,12.0,12.0,24.0,25.0,32.0,38.0
3938,12.0,12.0,24.0,25.0,32.0,38.0,53.0
3939,12.0,24.0,25.0,32.0,38.0,53.0,77.0
3940,24.0,25.0,32.0,38.0,53.0,77.0,92.0
3941,25.0,32.0,38.0,53.0,77.0,92.0,101.0
3942,53.0,42.0,34.0,33.0,31.0,31.0,30.0
3943,42.0,34.0,33.0,31.0,31.0,30.0,28.0
3944,34.0,33.0,31.0,31.0,30.0,28.0,45.0
3945,33.0,31.0,31.0,30.0,28.0,45.0,56.0
3946,31.0,31.0,30.0,28.0,45.0,56.0,57.0
3947,31.0,30.0,28.0,45.0,56.0,57.0,60.0
3948,30.0,28.0,45.0,56.0,57.0,60.0,60.0
3949,28.0,45.0,56.0,57.0,60.0,60.0,73.0
3950,45.0,56.0,57.0,60.0,60.0,73.0,73.0
3951,56.0,57.0,60.0,60.0,73.0,73.0,86.0
3952,57.0,60.0,60.0,73.0,73.0,86.0,95.0
3953,60.0,60.0,73.0,73.0,86.0,95.0,97.0
3954,60.0,73.0,73.0,86.0,95.0,97.0,101.0
3955,68.0,66.0,66.0,66.0,66.0,61.0,61.0
3956,66.0,66.0,66.0,66.0,61.0,61.0,66.0
3957,66.0,66.0,66.0,61.0,61.0,66.0,64.0
3958,66.0,66.0,61.0,61.0,66.0,64.0,64.0
3959,66.0,61.0,61.0,66.0,64.0,64.0,64.0
3960,61.0,61.0,66.0,64.0,64.0,64.0,72.0
3961,61.0,66.0,64.0,64.0,64.0,72.0,71.0
3962,66.0,64.0,64.0,64.0,72.0,71.0,70.0
3963,64.0,64.0,64.0,72.0,71.0,70.0,75.0
3964,64.0,64.0,72.0,71.0,70.0,75.0,78.0
3965,64.0,72.0,71.0,70.0,75.0,78.0,79.0
3966,72.0,71.0,70.0,75.0,78.0,79.0,81.0
3967,71.0,70.0,75.0,78.0,79.0,81.0,75.0
3968,70.0,75.0,78.0,79.0,81.0,75.0,79.0
3969,75.0,78.0,79.0,81.0,75.0,79.0,101.0
3970,80.0,55.0,52.0,48.0,43.0,37.0,35.0
3971,55.0,52.0,48.0,43.0,37.0,35.0,34.0
3972,52.0,48.0,43.0,37.0,35.0,34.0,30.0
3973,48.0,43.0,37.0,35.0,34.0,30.0,28.0
3974,43.0,37.0,35.0,34.0,30.0,28.0,29.0
3975,37.0,35.0,34.0,30.0,28.0,29.0,32.0
3976,35.0,34.0,30.0,28.0,29.0,32.0,32.0
3977,34.0,30.0,28.0,29.0,32.0,32.0,38.0
3978,30.0,28.0,29.0,32.0,32.0,38.0,40.0
3979,28.0,29.0,32.0,32.0,38.0,40.0,42.0
3980,29.0,32.0,32.0,38.0,40.0,42.0,48.0
3981,32.0,32.0,38.0,40.0,42.0,48.0,51.0
3982,32.0,38.0,40.0,42.0,48.0,51.0,56.0
3983,38.0,40.0,42.0,48.0,51.0,56.0,66.0
3984,40.0,42.0,48.0,51.0,56.0,66.0,101.0
3985,96.0,96.0,98.0,98.0,100.0,87.0,77.0
3986,96.0,98.0,98.0,100.0,87.0,77.0,58.0
3987,98.0,98.0,100.0,87.0,77.0,58.0,53.0
3988,98.0,100.0,87.0,77.0,58.0,53.0,42.0
3989,100.0,87.0,77.0,58.0,53.0,42.0,40.0
3990,87.0,77.0,58.0,53.0,42.0,40.0,33.0
3991,77.0,58.0,53.0,42.0,40.0,33.0,26.0
3992,58.0,53.0,42.0,40.0,33.0,26.0,22.0
3993,53.0,42.0,40.0,33.0,26.0,22.0,18.0
3994,42.0,40.0,33.0,26.0,22.0,18.0,13.0
3995,40.0,33.0,26.0,22.0,18.0,13.0,10.0
3996,33.0,26.0,22.0,18.0,13.0,10.0,10.0
3997,26.0,22.0,18.0,13.0,10.0,10.0,9.0
3998,22.0,18.0,13.0,10.0,10.0,9.0,8.0
3999,18.0,13.0,10.0,10.0,9.0,8.0,8.0
4000,13.0,10.0,10.0,9.0,8.0,8.0,6.0
4001,10.0,10.0,9.0,8.0,8.0,6.0,6.0
4002,10.0,9.0,8.0,8.0,6.0,6.0,6.0
4003,9.0,8.0,8.0,6.0,6.0,6.0,9.0
4004,8.0,8.0,6.0,6.0,6.0,9.0,14.0
4005,8.0,6.0,6.0,6.0,9.0,14.0,14.0
4006,6.0,6.0,6.0,9.0,14.0,14.0,17.0
4007,6.0,6.0,9.0,14.0,14.0,17.0,16.0
4008,6.0,9.0,14.0,14.0,17.0,16.0,19.0
4009,9.0,14.0,14.0,17.0,16.0,19.0,20.0
4010,14.0,14.0,17.0,16.0,19.0,20.0,25.0
4011,14.0,17.0,16.0,19.0,20.0,25.0,26.0
4012,17.0,16.0,19.0,20.0,25.0,26.0,20.0
4013,16.0,19.0,20.0,25.0,26.0,20.0,19.0
4014,19.0,20.0,25.0,26.0,20.0,19.0,23.0
4015,20.0,25.0,26.0,20.0,19.0,23.0,28.0
4016,25.0,26.0,20.0,19.0,23.0,28.0,31.0
4017,26.0,20.0,19.0,23.0,28.0,31.0,36.0
4018,20.0,19.0,23.0,28.0,31.0,36.0,38.0
4019,19.0,23.0,28.0,31.0,36.0,38.0,46.0
4020,23.0,28.0,31.0,36.0,38.0,46.0,44.0
4021,28.0,31.0,36.0,38.0,46.0,44.0,49.0
4022,31.0,36.0,38.0,46.0,44.0,49.0,50.0
4023,36.0,38.0,46.0,44.0,49.0,50.0,101.0
4024,74.0,62.0,67.0,67.0,67.0,72.0,69.0
4025,62.0,67.0,67.0,67.0,72.0,69.0,69.0
4026,67.0,67.0,67.0,72.0,69.0,69.0,76.0
4027,67.0,67.0,72.0,69.0,69.0,76.0,87.0
4028,67.0,72.0,69.0,69.0,76.0,87.0,101.0
4029,80.0,75.0,75.0,69.0,67.0,62.0,57.0
4030,75.0,75.0,69.0,67.0,62.0,57.0,56.0
4031,75.0,69.0,67.0,62.0,57.0,56.0,55.0
4032,69.0,67.0,62.0,57.0,56.0,55.0,64.0
4033,67.0,62.0,57.0,56.0,55.0,64.0,68.0
4034,62.0,57.0,56.0,55.0,64.0,68.0,76.0
4035,57.0,56.0,55.0,64.0,68.0,76.0,94.0
4036,56.0,55.0,64.0,68.0,76.0,94.0,99.0
4037,55.0,64.0,68.0,76.0,94.0,99.0,101.0
4038,91.0,88.0,82.0,76.0,75.0,85.0,92.0
4039,88.0,82.0,76.0,75.0,85.0,92.0,100.0
4040,82.0,76.0,75.0,85.0,92.0,100.0,101.0
4041,73.0,62.0,61.0,59.0,65.0,64.0,69.0
4042,62.0,61.0,59.0,65.0,64.0,69.0,69.0
4043,61.0,59.0,65.0,64.0,69.0,69.0,83.0
4044,59.0,65.0,64.0,69.0,69.0,83.0,92.0
4045,65.0,64.0,69.0,69.0,83.0,92.0,100.0
4046,64.0,69.0,69.0,83.0,92.0,100.0,101.0
4047,82.0,69.0,69.0,64.0,71.0,79.0,82.0
4048,69.0,69.0,64.0,71.0,79.0,82.0,89.0
4049,69.0,64.0,71.0,79.0,82.0,89.0,101.0
4050,84.0,86.0,86.0,81.0,76.0,75.0,82.0
4051,86.0,86.0,81.0,76.0,75.0,82.0,95.0
4052,86.0,81.0,76.0,75.0,82.0,95.0,101.0
4053,78.0,59.0,54.0,48.0,46.0,45.0,36.0
4054,59.0,54.0,48.0,46.0,45.0,36.0,36.0
4055,54.0,48.0,46.0,45.0,36.0,36.0,36.0
4056,48.0,46.0,45.0,36.0,36.0,36.0,36.0
4057,46.0,45.0,36.0,36.0,36.0,36.0,42.0
4058,45.0,36.0,36.0,36.0,36.0,42.0,40.0
4059,36.0,36.0,36.0,36.0,42.0,40.0,55.0
4060,36.0,36.0,36.0,42.0,40.0,55.0,60.0
4061,36.0,36.0,42.0,40.0,55.0,60.0,68.0
4062,36.0,42.0,40.0,55.0,60.0,68.0,70.0
4063,42.0,40.0,55.0,60.0,68.0,70.0,89.0
4064,40.0,55.0,60.0,68.0,70.0,89.0,92.0
4065,55.0,60.0,68.0,70.0,89.0,92.0,101.0
4066,74.0,66.0,62.0,56.0,66.0,57.0,52.0
4067,66.0,62.0,56.0,66.0,57.0,52.0,47.0
4068,62.0,56.0,66.0,57.0,52.0,47.0,47.0
4069,56.0,66.0,57.0,52.0,47.0,47.0,50.0
4070,66.0,57.0,52.0,47.0,47.0,50.0,48.0
4071,57.0,52.0,47.0,47.0,50.0,48.0,45.0
4072,52.0,47.0,47.0,50.0,48.0,45.0,45.0
4073,47.0,47.0,50.0,48.0,45.0,45.0,51.0
4074,47.0,50.0,48.0,45.0,45.0,51.0,54.0
4075,50.0,48.0,45.0,45.0,51.0,54.0,74.0
4076,48.0,45.0,45.0,51.0,54.0,74.0,93.0
4077,45.0,45.0,51.0,54.0,74.0,93.0,101.0
4078,90.0,49.0,37.0,29.0,25.0,24.0,22.0
4079,49.0,37.0,29.0,25.0,24.0,22.0,21.0
4080,37.0,29.0,25.0,24.0,22.0,21.0,19.0
4081,29.0,25.0,24.0,22.0,21.0,19.0,20.0
4082,25.0,24.0,22.0,21.0,19.0,20.0,20.0
4083,24.0,22.0,21.0,19.0,20.0,20.0,24.0
4084,22.0,21.0,19.0,20.0,20.0,24.0,29.0
4085,21.0,19.0,20.0,20.0,24.0,29.0,40.0
4086,19.0,20.0,20.0,24.0,29.0,40.0,53.0
4087,20.0,20.0,24.0,29.0,40.0,53.0,56.0
4088,20.0,24.0,29.0,40.0,53.0,56.0,72.0
4089,24.0,29.0,40.0,53.0,56.0,72.0,70.0
4090,29.0,40.0,53.0,56.0,72.0,70.0,80.0
4091,40.0,53.0,56.0,72.0,70.0,80.0,83.0
4092,53.0,56.0,72.0,70.0,80.0,83.0,101.0
4093,83.0,71.0,60.0,67.0,69.0,82.0,98.0
4094,71.0,60.0,67.0,69.0,82.0,98.0,101.0
4095,91.0,84.0,72.0,72.0,69.0,63.0,63.0
4096,84.0,72.0,72.0,69.0,63.0,63.0,63.0
4097,72.0,72.0,69.0,63.0,63.0,63.0,63.0
4098,72.0,69.0,63.0,63.0,63.0,63.0,65.0
4099,69.0,63.0,63.0,63.0,63.0,65.0,68.0
4100,63.0,63.0,63.0,63.0,65.0,68.0,80.0
4101,63.0,63.0,63.0,65.0,68.0,80.0,84.0
4102,63.0,63.0,65.0,68.0,80.0,84.0,81.0
4103,63.0,65.0,68.0,80.0,84.0,81.0,81.0
