,diff_0,diff_1,diff_2,diff_3,target
1724,65.0,48.0,30.0,21.0,16.0
1725,48.0,30.0,21.0,16.0,14.0
1726,30.0,21.0,16.0,14.0,11.0
1727,21.0,16.0,14.0,11.0,12.0
1728,16.0,14.0,11.0,12.0,14.0
1729,14.0,11.0,12.0,14.0,14.0
1730,11.0,12.0,14.0,14.0,16.0
1731,12.0,14.0,14.0,16.0,22.0
1732,14.0,14.0,16.0,22.0,38.0
1733,14.0,16.0,22.0,38.0,50.0
1734,16.0,22.0,38.0,50.0,55.0
1735,22.0,38.0,50.0,55.0,66.0
1736,38.0,50.0,55.0,66.0,75.0
1737,50.0,55.0,66.0,75.0,79.0
1738,55.0,66.0,75.0,79.0,101.0
1739,21.0,32.0,35.0,39.0,39.0
1740,32.0,35.0,39.0,39.0,39.0
1741,35.0,39.0,39.0,39.0,33.0
1742,39.0,39.0,39.0,33.0,34.0
1743,39.0,39.0,33.0,34.0,36.0
1744,39.0,33.0,34.0,36.0,41.0
1745,33.0,34.0,36.0,41.0,38.0
1746,34.0,36.0,41.0,38.0,40.0
1747,36.0,41.0,38.0,40.0,43.0
1748,41.0,38.0,40.0,43.0,52.0
1749,38.0,40.0,43.0,52.0,56.0
1750,40.0,43.0,52.0,56.0,68.0
1751,43.0,52.0,56.0,68.0,67.0
1752,52.0,56.0,68.0,67.0,73.0
1753,56.0,68.0,67.0,73.0,66.0
1754,68.0,67.0,73.0,66.0,74.0
1755,67.0,73.0,66.0,74.0,101.0
1756,74.0,67.0,47.0,43.0,34.0
1757,67.0,47.0,43.0,34.0,26.0
1758,47.0,43.0,34.0,26.0,27.0
1759,43.0,34.0,26.0,27.0,25.0
1760,34.0,26.0,27.0,25.0,25.0
1761,26.0,27.0,25.0,25.0,26.0
1762,27.0,25.0,25.0,26.0,22.0
1763,25.0,25.0,26.0,22.0,18.0
1764,25.0,26.0,22.0,18.0,20.0
1765,26.0,22.0,18.0,20.0,24.0
1766,22.0,18.0,20.0,24.0,24.0
1767,18.0,20.0,24.0,24.0,29.0
1768,20.0,24.0,24.0,29.0,32.0
1769,24.0,24.0,29.0,32.0,37.0
1770,24.0,29.0,32.0,37.0,101.0
1771,64.0,53.0,59.0,53.0,51.0
1772,53.0,59.0,53.0,51.0,49.0
1773,59.0,53.0,51.0,49.0,48.0
1774,53.0,51.0,49.0,48.0,51.0
1775,51.0,49.0,48.0,51.0,50.0
1776,49.0,48.0,51.0,50.0,50.0
1777,48.0,51.0,50.0,50.0,36.0
1778,51.0,50.0,50.0,36.0,20.0
1779,50.0,50.0,36.0,20.0,25.0
1780,50.0,36.0,20.0,25.0,29.0
1781,36.0,20.0,25.0,29.0,30.0
1782,20.0,25.0,29.0,30.0,37.0
1783,83.0,78.0,62.0,58.0,54.0
1784,78.0,62.0,58.0,54.0,54.0
1785,62.0,58.0,54.0,54.0,55.0
1786,58.0,54.0,54.0,55.0,47.0
1787,54.0,54.0,55.0,47.0,47.0
1788,54.0,55.0,47.0,47.0,49.0
1789,55.0,47.0,47.0,49.0,53.0
1790,47.0,47.0,49.0,53.0,56.0
1791,47.0,49.0,53.0,56.0,52.0
1792,49.0,53.0,56.0,52.0,56.0
1793,53.0,56.0,52.0,56.0,60.0
1794,56.0,52.0,56.0,60.0,61.0
1795,52.0,56.0,60.0,61.0,83.0
1796,56.0,60.0,61.0,83.0,96.0
1797,60.0,61.0,83.0,96.0,101.0
1798,93.0,91.0,88.0,82.0,69.0
1799,91.0,88.0,82.0,69.0,65.0
1800,88.0,82.0,69.0,65.0,57.0
1801,82.0,69.0,65.0,57.0,55.0
1802,69.0,65.0,57.0,55.0,55.0
1803,65.0,57.0,55.0,55.0,49.0
1804,57.0,55.0,55.0,49.0,57.0
1805,55.0,55.0,49.0,57.0,60.0
1806,55.0,49.0,57.0,60.0,71.0
1807,49.0,57.0,60.0,71.0,65.0
1808,57.0,60.0,71.0,65.0,89.0
1809,60.0,71.0,65.0,89.0,94.0
1810,71.0,65.0,89.0,94.0,101.0
1811,37.0,39.0,50.0,49.0,48.0
1812,39.0,50.0,49.0,48.0,43.0
1813,50.0,49.0,48.0,43.0,39.0
1814,49.0,48.0,43.0,39.0,35.0
1815,48.0,43.0,39.0,35.0,30.0
1816,43.0,39.0,35.0,30.0,28.0
1817,39.0,35.0,30.0,28.0,26.0
1818,35.0,30.0,28.0,26.0,26.0
1819,30.0,28.0,26.0,26.0,30.0
1820,28.0,26.0,26.0,30.0,30.0
1821,26.0,26.0,30.0,30.0,34.0
1822,26.0,30.0,30.0,34.0,42.0
1823,30.0,30.0,34.0,42.0,50.0
1824,30.0,34.0,42.0,50.0,60.0
1825,34.0,42.0,50.0,60.0,74.0
1826,42.0,50.0,60.0,74.0,91.0
1827,50.0,60.0,74.0,91.0,101.0
1828,100.0,96.0,86.0,87.0,82.0
1829,96.0,86.0,87.0,82.0,82.0
1830,86.0,87.0,82.0,82.0,77.0
1831,87.0,82.0,82.0,77.0,82.0
1832,82.0,82.0,77.0,82.0,77.0
1833,82.0,77.0,82.0,77.0,69.0
1834,77.0,82.0,77.0,69.0,72.0
1835,82.0,77.0,69.0,72.0,84.0
1836,77.0,69.0,72.0,84.0,99.0
1837,69.0,72.0,84.0,99.0,101.0
1838,53.0,1.0,2.0,2.0,2.0
1839,1.0,2.0,2.0,2.0,2.0
1840,2.0,2.0,2.0,2.0,2.0
1841,2.0,2.0,2.0,2.0,4.0
1842,2.0,2.0,2.0,4.0,4.0
1843,2.0,2.0,4.0,4.0,4.0
1844,2.0,4.0,4.0,4.0,4.0
1845,4.0,4.0,4.0,4.0,4.0
1846,4.0,4.0,4.0,4.0,6.0
1847,4.0,4.0,4.0,6.0,9.0
1848,4.0,4.0,6.0,9.0,12.0
1849,4.0,6.0,9.0,12.0,18.0
1850,6.0,9.0,12.0,18.0,21.0
1851,9.0,12.0,18.0,21.0,25.0
1852,12.0,18.0,21.0,25.0,29.0
1853,18.0,21.0,25.0,29.0,37.0
1854,21.0,25.0,29.0,37.0,43.0
1855,25.0,29.0,37.0,43.0,46.0
1856,29.0,37.0,43.0,46.0,49.0
1857,37.0,43.0,46.0,49.0,101.0
1858,3.0,3.0,3.0,2.0,2.0
1859,3.0,3.0,2.0,2.0,2.0
1860,3.0,2.0,2.0,2.0,3.0
1861,2.0,2.0,2.0,3.0,2.0
1862,2.0,2.0,3.0,2.0,5.0
1863,2.0,3.0,2.0,5.0,5.0
1864,3.0,2.0,5.0,5.0,4.0
1865,2.0,5.0,5.0,4.0,5.0
1866,5.0,5.0,4.0,5.0,9.0
1867,5.0,4.0,5.0,9.0,15.0
1868,4.0,5.0,9.0,15.0,14.0
1869,5.0,9.0,15.0,14.0,14.0
1870,9.0,15.0,14.0,14.0,17.0
1871,15.0,14.0,14.0,17.0,21.0
1872,14.0,14.0,17.0,21.0,24.0
1873,14.0,17.0,21.0,24.0,28.0
1874,17.0,21.0,24.0,28.0,25.0
1875,21.0,24.0,28.0,25.0,31.0
1876,24.0,28.0,25.0,31.0,34.0
1877,28.0,25.0,31.0,34.0,35.0
1878,25.0,31.0,34.0,35.0,30.0
1879,31.0,34.0,35.0,30.0,37.0
1880,34.0,35.0,30.0,37.0,46.0
1881,35.0,30.0,37.0,46.0,50.0
1882,30.0,37.0,46.0,50.0,101.0
1883,70.0,61.0,45.0,38.0,36.0
1884,61.0,45.0,38.0,36.0,31.0
1885,45.0,38.0,36.0,31.0,31.0
1886,38.0,36.0,31.0,31.0,31.0
1887,36.0,31.0,31.0,31.0,27.0
1888,31.0,31.0,31.0,27.0,28.0
1889,31.0,31.0,27.0,28.0,25.0
1890,31.0,27.0,28.0,25.0,27.0
1891,27.0,28.0,25.0,27.0,29.0
1892,28.0,25.0,27.0,29.0,32.0
1893,25.0,27.0,29.0,32.0,32.0
1894,27.0,29.0,32.0,32.0,21.0
1895,29.0,32.0,32.0,21.0,23.0
1896,32.0,32.0,21.0,23.0,27.0
1897,32.0,21.0,23.0,27.0,28.0
1898,21.0,23.0,27.0,28.0,30.0
1899,23.0,27.0,28.0,30.0,33.0
1900,27.0,28.0,30.0,33.0,33.0
1901,28.0,30.0,33.0,33.0,36.0
1902,30.0,33.0,33.0,36.0,40.0
1903,33.0,33.0,36.0,40.0,45.0
1904,33.0,36.0,40.0,45.0,101.0
1905,93.0,81.0,75.0,79.0,74.0
1906,81.0,75.0,79.0,74.0,69.0
1907,75.0,79.0,74.0,69.0,68.0
1908,79.0,74.0,69.0,68.0,64.0
1909,74.0,69.0,68.0,64.0,65.0
1910,69.0,68.0,64.0,65.0,71.0
1911,68.0,64.0,65.0,71.0,80.0
1912,64.0,65.0,71.0,80.0,83.0
1913,65.0,71.0,80.0,83.0,95.0
1914,71.0,80.0,83.0,95.0,101.0
1915,67.0,75.0,69.0,72.0,65.0
1916,75.0,69.0,72.0,65.0,56.0
1917,69.0,72.0,65.0,56.0,60.0
1918,72.0,65.0,56.0,60.0,61.0
1919,65.0,56.0,60.0,61.0,58.0
1920,56.0,60.0,61.0,58.0,55.0
1921,60.0,61.0,58.0,55.0,52.0
1922,61.0,58.0,55.0,52.0,51.0
1923,58.0,55.0,52.0,51.0,48.0
1924,55.0,52.0,51.0,48.0,44.0
1925,52.0,51.0,48.0,44.0,45.0
1926,51.0,48.0,44.0,45.0,49.0
1927,48.0,44.0,45.0,49.0,53.0
1928,44.0,45.0,49.0,53.0,66.0
1929,45.0,49.0,53.0,66.0,70.0
1930,49.0,53.0,66.0,70.0,91.0
1931,53.0,66.0,70.0,91.0,101.0
1932,81.0,84.0,75.0,76.0,59.0
1933,84.0,75.0,76.0,59.0,53.0
1934,75.0,76.0,59.0,53.0,40.0
1935,76.0,59.0,53.0,40.0,35.0
1936,59.0,53.0,40.0,35.0,33.0
1937,53.0,40.0,35.0,33.0,25.0
1938,40.0,35.0,33.0,25.0,23.0
1939,35.0,33.0,25.0,23.0,17.0
1940,33.0,25.0,23.0,17.0,15.0
1941,25.0,23.0,17.0,15.0,13.0
1942,23.0,17.0,15.0,13.0,12.0
1943,17.0,15.0,13.0,12.0,15.0
1944,15.0,13.0,12.0,15.0,16.0
1945,13.0,12.0,15.0,16.0,16.0
1946,12.0,15.0,16.0,16.0,15.0
1947,15.0,16.0,16.0,15.0,14.0
1948,16.0,16.0,15.0,14.0,15.0
1949,16.0,15.0,14.0,15.0,16.0
1950,15.0,14.0,15.0,16.0,21.0
1951,14.0,15.0,16.0,21.0,22.0
1952,15.0,16.0,21.0,22.0,24.0
1953,16.0,21.0,22.0,24.0,31.0
1954,21.0,22.0,24.0,31.0,40.0
1955,22.0,24.0,31.0,40.0,41.0
1956,24.0,31.0,40.0,41.0,44.0
1957,31.0,40.0,41.0,44.0,46.0
1958,40.0,41.0,44.0,46.0,101.0
1959,87.0,83.0,73.0,63.0,72.0
1960,83.0,73.0,63.0,72.0,77.0
1961,73.0,63.0,72.0,77.0,80.0
1962,63.0,72.0,77.0,80.0,82.0
1963,72.0,77.0,80.0,82.0,88.0
1964,77.0,80.0,82.0,88.0,101.0
1965,50.0,75.0,88.0,85.0,80.0
1966,75.0,88.0,85.0,80.0,81.0
1967,88.0,85.0,80.0,81.0,75.0
1968,85.0,80.0,81.0,75.0,70.0
1969,80.0,81.0,75.0,70.0,64.0
1970,81.0,75.0,70.0,64.0,61.0
1971,75.0,70.0,64.0,61.0,59.0
1972,70.0,64.0,61.0,59.0,55.0
1973,64.0,61.0,59.0,55.0,54.0
1974,61.0,59.0,55.0,54.0,60.0
1975,59.0,55.0,54.0,60.0,55.0
1976,55.0,54.0,60.0,55.0,55.0
1977,54.0,60.0,55.0,55.0,64.0
1978,60.0,55.0,55.0,64.0,76.0
1979,55.0,55.0,64.0,76.0,80.0
1980,55.0,64.0,76.0,80.0,88.0
1981,64.0,76.0,80.0,88.0,101.0
1982,71.0,63.0,58.0,58.0,53.0
1983,63.0,58.0,58.0,53.0,46.0
1984,58.0,58.0,53.0,46.0,43.0
1985,58.0,53.0,46.0,43.0,42.0
1986,53.0,46.0,43.0,42.0,35.0
1987,46.0,43.0,42.0,35.0,32.0
1988,43.0,42.0,35.0,32.0,31.0
1989,42.0,35.0,32.0,31.0,29.0
1990,35.0,32.0,31.0,29.0,30.0
1991,32.0,31.0,29.0,30.0,35.0
1992,31.0,29.0,30.0,35.0,38.0
1993,29.0,30.0,35.0,38.0,35.0
1994,30.0,35.0,38.0,35.0,41.0
1995,35.0,38.0,35.0,41.0,43.0
1996,38.0,35.0,41.0,43.0,48.0
1997,35.0,41.0,43.0,48.0,58.0
1998,41.0,43.0,48.0,58.0,101.0
1999,6.0,9.0,10.0,9.0,4.0
2000,9.0,10.0,9.0,4.0,4.0
2001,10.0,9.0,4.0,4.0,5.0
2002,9.0,4.0,4.0,5.0,3.0
2003,4.0,4.0,5.0,3.0,5.0
2004,4.0,5.0,3.0,5.0,4.0
2005,5.0,3.0,5.0,4.0,5.0
2006,3.0,5.0,4.0,5.0,3.0
2007,5.0,4.0,5.0,3.0,4.0
2008,4.0,5.0,3.0,4.0,5.0
2009,5.0,3.0,4.0,5.0,5.0
2010,3.0,4.0,5.0,5.0,8.0
2011,4.0,5.0,5.0,8.0,12.0
2012,5.0,5.0,8.0,12.0,14.0
2013,5.0,8.0,12.0,14.0,19.0
2014,8.0,12.0,14.0,19.0,19.0
2015,12.0,14.0,19.0,19.0,22.0
2016,14.0,19.0,19.0,22.0,17.0
2017,19.0,19.0,22.0,17.0,15.0
2018,19.0,22.0,17.0,15.0,25.0
2019,22.0,17.0,15.0,25.0,23.0
2020,17.0,15.0,25.0,23.0,28.0
2021,15.0,25.0,23.0,28.0,35.0
2022,25.0,23.0,28.0,35.0,38.0
2023,23.0,28.0,35.0,38.0,39.0
2024,28.0,35.0,38.0,39.0,40.0
2025,35.0,38.0,39.0,40.0,50.0
2026,38.0,39.0,40.0,50.0,101.0
2027,98.0,84.0,79.0,76.0,81.0
2028,84.0,79.0,76.0,81.0,93.0
2029,79.0,76.0,81.0,93.0,101.0
2030,95.0,83.0,72.0,75.0,75.0
2031,83.0,72.0,75.0,75.0,76.0
2032,72.0,75.0,75.0,76.0,77.0
2033,75.0,75.0,76.0,77.0,73.0
2034,75.0,76.0,77.0,73.0,75.0
2035,76.0,77.0,73.0,75.0,78.0
2036,77.0,73.0,75.0,78.0,82.0
2037,73.0,75.0,78.0,82.0,92.0
2038,75.0,78.0,82.0,92.0,101.0
2039,98.0,98.0,93.0,83.0,85.0
2040,98.0,93.0,83.0,85.0,101.0
2041,63.0,82.0,71.0,73.0,62.0
2042,82.0,71.0,73.0,62.0,63.0
2043,71.0,73.0,62.0,63.0,59.0
2044,73.0,62.0,63.0,59.0,54.0
2045,62.0,63.0,59.0,54.0,52.0
2046,63.0,59.0,54.0,52.0,52.0
2047,59.0,54.0,52.0,52.0,51.0
2048,54.0,52.0,52.0,51.0,56.0
2049,52.0,52.0,51.0,56.0,67.0
2050,52.0,51.0,56.0,67.0,75.0
2051,51.0,56.0,67.0,75.0,88.0
2052,56.0,67.0,75.0,88.0,96.0
2053,67.0,75.0,88.0,96.0,98.0
2054,75.0,88.0,96.0,98.0,101.0
2055,96.0,85.0,75.0,73.0,62.0
2056,85.0,75.0,73.0,62.0,51.0
2057,75.0,73.0,62.0,51.0,49.0
2058,73.0,62.0,51.0,49.0,49.0
2059,62.0,51.0,49.0,49.0,38.0
2060,51.0,49.0,49.0,38.0,31.0
2061,49.0,49.0,38.0,31.0,30.0
2062,49.0,38.0,31.0,30.0,26.0
2063,38.0,31.0,30.0,26.0,27.0
2064,31.0,30.0,26.0,27.0,24.0
2065,30.0,26.0,27.0,24.0,26.0
2066,26.0,27.0,24.0,26.0,26.0
2067,27.0,24.0,26.0,26.0,24.0
2068,24.0,26.0,26.0,24.0,21.0
2069,26.0,26.0,24.0,21.0,21.0
2070,26.0,24.0,21.0,21.0,31.0
2071,24.0,21.0,21.0,31.0,35.0
2072,21.0,21.0,31.0,35.0,39.0
2073,21.0,31.0,35.0,39.0,42.0
2074,31.0,35.0,39.0,42.0,101.0
2075,78.0,77.0,46.0,52.0,45.0
2076,77.0,46.0,52.0,45.0,46.0
2077,46.0,52.0,45.0,46.0,44.0
2078,52.0,45.0,46.0,44.0,36.0
2079,45.0,46.0,44.0,36.0,35.0
2080,46.0,44.0,36.0,35.0,34.0
2081,44.0,36.0,35.0,34.0,32.0
2082,36.0,35.0,34.0,32.0,31.0
2083,35.0,34.0,32.0,31.0,33.0
2084,34.0,32.0,31.0,33.0,35.0
2085,32.0,31.0,33.0,35.0,36.0
2086,31.0,33.0,35.0,36.0,40.0
2087,33.0,35.0,36.0,40.0,49.0
2088,35.0,36.0,40.0,49.0,56.0
2089,36.0,40.0,49.0,56.0,60.0
2090,40.0,49.0,56.0,60.0,63.0
2091,49.0,56.0,60.0,63.0,101.0
2092,99.0,89.0,69.0,64.0,61.0
2093,89.0,69.0,64.0,61.0,62.0
2094,69.0,64.0,61.0,62.0,73.0
2095,64.0,61.0,62.0,73.0,77.0
2096,61.0,62.0,73.0,77.0,83.0
2097,62.0,73.0,77.0,83.0,100.0
2098,73.0,77.0,83.0,100.0,101.0
2099,99.0,96.0,88.0,81.0,81.0
2100,96.0,88.0,81.0,81.0,81.0
2101,88.0,81.0,81.0,81.0,86.0
2102,81.0,81.0,81.0,86.0,77.0
2103,81.0,81.0,86.0,77.0,79.0
2104,81.0,86.0,77.0,79.0,78.0
2105,86.0,77.0,79.0,78.0,79.0
2106,77.0,79.0,78.0,79.0,76.0
2107,79.0,78.0,79.0,76.0,71.0
2108,78.0,79.0,76.0,71.0,72.0
2109,79.0,76.0,71.0,72.0,71.0
2110,76.0,71.0,72.0,71.0,71.0
2111,71.0,72.0,71.0,71.0,72.0
2112,72.0,71.0,71.0,72.0,77.0
2113,71.0,71.0,72.0,77.0,80.0
2114,71.0,72.0,77.0,80.0,101.0
2115,96.0,85.0,68.0,64.0,58.0
2116,85.0,68.0,64.0,58.0,57.0
2117,68.0,64.0,58.0,57.0,51.0
2118,64.0,58.0,57.0,51.0,45.0
2119,58.0,57.0,51.0,45.0,44.0
2120,57.0,51.0,45.0,44.0,43.0
2121,51.0,45.0,44.0,43.0,43.0
2122,45.0,44.0,43.0,43.0,43.0
2123,44.0,43.0,43.0,43.0,45.0
2124,43.0,43.0,43.0,45.0,44.0
2125,43.0,43.0,45.0,44.0,43.0
2126,43.0,45.0,44.0,43.0,45.0
2127,45.0,44.0,43.0,45.0,55.0
2128,44.0,43.0,45.0,55.0,59.0
2129,43.0,45.0,55.0,59.0,63.0
2130,45.0,55.0,59.0,63.0,72.0
2131,55.0,59.0,63.0,72.0,101.0
2132,94.0,84.0,72.0,67.0,62.0
2133,84.0,72.0,67.0,62.0,61.0
2134,72.0,67.0,62.0,61.0,55.0
2135,67.0,62.0,61.0,55.0,44.0
2136,62.0,61.0,55.0,44.0,37.0
2137,61.0,55.0,44.0,37.0,30.0
2138,55.0,44.0,37.0,30.0,27.0
2139,44.0,37.0,30.0,27.0,28.0
2140,37.0,30.0,27.0,28.0,26.0
2141,30.0,27.0,28.0,26.0,30.0
2142,27.0,28.0,26.0,30.0,27.0
2143,28.0,26.0,30.0,27.0,33.0
2144,26.0,30.0,27.0,33.0,40.0
2145,30.0,27.0,33.0,40.0,57.0
2146,27.0,33.0,40.0,57.0,68.0
2147,33.0,40.0,57.0,68.0,67.0
2148,40.0,57.0,68.0,67.0,101.0
2149,92.0,79.0,70.0,71.0,69.0
2150,79.0,70.0,71.0,69.0,63.0
2151,70.0,71.0,69.0,63.0,56.0
2152,71.0,69.0,63.0,56.0,49.0
2153,69.0,63.0,56.0,49.0,58.0
2154,63.0,56.0,49.0,58.0,55.0
2155,56.0,49.0,58.0,55.0,56.0
2156,49.0,58.0,55.0,56.0,64.0
2157,58.0,55.0,56.0,64.0,74.0
2158,55.0,56.0,64.0,74.0,92.0
2159,56.0,64.0,74.0,92.0,101.0
2160,86.0,82.0,74.0,74.0,69.0
2161,82.0,74.0,74.0,69.0,71.0
2162,74.0,74.0,69.0,71.0,64.0
2163,74.0,69.0,71.0,64.0,58.0
2164,69.0,71.0,64.0,58.0,55.0
2165,71.0,64.0,58.0,55.0,52.0
2166,64.0,58.0,55.0,52.0,58.0
2167,58.0,55.0,52.0,58.0,64.0
2168,55.0,52.0,58.0,64.0,74.0
2169,52.0,58.0,64.0,74.0,82.0
2170,58.0,64.0,74.0,82.0,88.0
2171,64.0,74.0,82.0,88.0,92.0
2172,74.0,82.0,88.0,92.0,99.0
2173,82.0,88.0,92.0,99.0,101.0
2174,97.0,97.0,89.0,80.0,77.0
2175,97.0,89.0,80.0,77.0,75.0
2176,89.0,80.0,77.0,75.0,75.0
2177,80.0,77.0,75.0,75.0,64.0
2178,77.0,75.0,75.0,64.0,62.0
2179,75.0,75.0,64.0,62.0,63.0
2180,75.0,64.0,62.0,63.0,57.0
2181,64.0,62.0,63.0,57.0,58.0
2182,62.0,63.0,57.0,58.0,63.0
2183,63.0,57.0,58.0,63.0,60.0
2184,57.0,58.0,63.0,60.0,57.0
2185,58.0,63.0,60.0,57.0,54.0
2186,63.0,60.0,57.0,54.0,49.0
2187,60.0,57.0,54.0,49.0,44.0
2188,57.0,54.0,49.0,44.0,50.0
2189,54.0,49.0,44.0,50.0,63.0
2190,49.0,44.0,50.0,63.0,101.0
2191,99.0,92.0,69.0,67.0,63.0
2192,92.0,69.0,67.0,63.0,68.0
2193,69.0,67.0,63.0,68.0,68.0
2194,67.0,63.0,68.0,68.0,69.0
2195,63.0,68.0,68.0,69.0,65.0
2196,68.0,68.0,69.0,65.0,63.0
2197,68.0,69.0,65.0,63.0,57.0
2198,69.0,65.0,63.0,57.0,58.0
2199,65.0,63.0,57.0,58.0,52.0
2200,63.0,57.0,58.0,52.0,50.0
2201,57.0,58.0,52.0,50.0,46.0
2202,58.0,52.0,50.0,46.0,57.0
2203,52.0,50.0,46.0,57.0,70.0
2204,50.0,46.0,57.0,70.0,84.0
2205,46.0,57.0,70.0,84.0,95.0
2206,57.0,70.0,84.0,95.0,101.0
2207,100.0,96.0,92.0,81.0,71.0
2208,96.0,92.0,81.0,71.0,69.0
2209,92.0,81.0,71.0,69.0,64.0
2210,81.0,71.0,69.0,64.0,63.0
2211,71.0,69.0,64.0,63.0,63.0
2212,69.0,64.0,63.0,63.0,60.0
2213,64.0,63.0,63.0,60.0,64.0
2214,63.0,63.0,60.0,64.0,59.0
2215,63.0,60.0,64.0,59.0,57.0
2216,60.0,64.0,59.0,57.0,55.0
2217,64.0,59.0,57.0,55.0,52.0
2218,59.0,57.0,55.0,52.0,72.0
2219,57.0,55.0,52.0,72.0,76.0
2220,67.0,64.0,65.0,60.0,56.0
2221,64.0,65.0,60.0,56.0,55.0
2222,65.0,60.0,56.0,55.0,53.0
2223,60.0,56.0,55.0,53.0,70.0
2224,56.0,55.0,53.0,70.0,91.0
2225,55.0,53.0,70.0,91.0,101.0
2226,89.0,94.0,97.0,90.0,83.0
2227,94.0,97.0,90.0,83.0,84.0
2228,97.0,90.0,83.0,84.0,84.0
2229,90.0,83.0,84.0,84.0,74.0
2230,83.0,84.0,84.0,74.0,70.0
2231,84.0,84.0,74.0,70.0,66.0
2232,84.0,74.0,70.0,66.0,64.0
2233,74.0,70.0,66.0,64.0,71.0
2234,70.0,66.0,64.0,71.0,74.0
2235,66.0,64.0,71.0,74.0,101.0
2236,43.0,74.0,85.0,99.0,101.0
2237,71.0,70.0,54.0,38.0,20.0
2238,70.0,54.0,38.0,20.0,13.0
2239,54.0,38.0,20.0,13.0,14.0
2240,38.0,20.0,13.0,14.0,9.0
2241,20.0,13.0,14.0,9.0,7.0
2242,13.0,14.0,9.0,7.0,5.0
2243,14.0,9.0,7.0,5.0,5.0
2244,9.0,7.0,5.0,5.0,7.0
2245,7.0,5.0,5.0,7.0,8.0
2246,5.0,5.0,7.0,8.0,9.0
2247,5.0,7.0,8.0,9.0,7.0
2248,7.0,8.0,9.0,7.0,7.0
2249,8.0,9.0,7.0,7.0,10.0
2250,9.0,7.0,7.0,10.0,16.0
2251,7.0,7.0,10.0,16.0,18.0
2252,7.0,10.0,16.0,18.0,24.0
2253,10.0,16.0,18.0,24.0,31.0
2254,16.0,18.0,24.0,31.0,33.0
2255,18.0,24.0,31.0,33.0,44.0
2256,24.0,31.0,33.0,44.0,101.0
2257,20.0,12.0,12.0,12.0,8.0
2258,12.0,12.0,12.0,8.0,4.0
2259,12.0,12.0,8.0,4.0,4.0
2260,12.0,8.0,4.0,4.0,3.0
2261,8.0,4.0,4.0,3.0,4.0
2262,4.0,4.0,3.0,4.0,4.0
2263,4.0,3.0,4.0,4.0,3.0
2264,3.0,4.0,4.0,3.0,2.0
2265,4.0,4.0,3.0,2.0,3.0
2266,4.0,3.0,2.0,3.0,7.0
2267,3.0,2.0,3.0,7.0,8.0
2268,2.0,3.0,7.0,8.0,9.0
2269,3.0,7.0,8.0,9.0,10.0
2270,7.0,8.0,9.0,10.0,14.0
2271,8.0,9.0,10.0,14.0,21.0
2272,9.0,10.0,14.0,21.0,24.0
2273,10.0,14.0,21.0,24.0,31.0
2274,14.0,21.0,24.0,31.0,42.0
2275,21.0,24.0,31.0,42.0,47.0
2276,24.0,31.0,42.0,47.0,101.0
2277,99.0,88.0,77.0,68.0,67.0
2278,88.0,77.0,68.0,67.0,63.0
2279,77.0,68.0,67.0,63.0,64.0
2280,68.0,67.0,63.0,64.0,62.0
2281,67.0,63.0,64.0,62.0,58.0
2282,63.0,64.0,62.0,58.0,62.0
2283,64.0,62.0,58.0,62.0,57.0
2284,62.0,58.0,62.0,57.0,55.0
2285,58.0,62.0,57.0,55.0,51.0
2286,62.0,57.0,55.0,51.0,56.0
2287,57.0,55.0,51.0,56.0,61.0
2288,55.0,51.0,56.0,61.0,56.0
2289,51.0,56.0,61.0,56.0,70.0
2290,56.0,61.0,56.0,70.0,83.0
2291,61.0,56.0,70.0,83.0,83.0
2292,56.0,70.0,83.0,83.0,92.0
2293,70.0,83.0,83.0,92.0,101.0
2294,95.0,85.0,79.0,79.0,70.0
2295,85.0,79.0,79.0,70.0,68.0
2296,79.0,79.0,70.0,68.0,68.0
2297,79.0,70.0,68.0,68.0,59.0
2298,70.0,68.0,68.0,59.0,57.0
2299,68.0,68.0,59.0,57.0,59.0
2300,68.0,59.0,57.0,59.0,57.0
2301,59.0,57.0,59.0,57.0,56.0
2302,57.0,59.0,57.0,56.0,52.0
2303,59.0,57.0,56.0,52.0,58.0
2304,57.0,56.0,52.0,58.0,81.0
2305,56.0,52.0,58.0,81.0,101.0
2306,78.0,63.0,64.0,59.0,61.0
2307,63.0,64.0,59.0,61.0,56.0
2308,64.0,59.0,61.0,56.0,55.0
2309,59.0,61.0,56.0,55.0,49.0
2310,61.0,56.0,55.0,49.0,48.0
2311,56.0,55.0,49.0,48.0,52.0
2312,55.0,49.0,48.0,52.0,54.0
2313,49.0,48.0,52.0,54.0,52.0
2314,48.0,52.0,54.0,52.0,55.0
2315,52.0,54.0,52.0,55.0,50.0
2316,54.0,52.0,55.0,50.0,56.0
2317,52.0,55.0,50.0,56.0,61.0
2318,55.0,50.0,56.0,61.0,69.0
2319,50.0,56.0,61.0,69.0,80.0
2320,56.0,61.0,69.0,80.0,83.0
2321,61.0,69.0,80.0,83.0,85.0
2322,69.0,80.0,83.0,85.0,101.0
2323,92.0,62.0,60.0,49.0,35.0
2324,62.0,60.0,49.0,35.0,29.0
2325,60.0,49.0,35.0,29.0,29.0
2326,49.0,35.0,29.0,29.0,28.0
2327,35.0,29.0,29.0,28.0,29.0
2328,29.0,29.0,28.0,29.0,27.0
2329,29.0,28.0,29.0,27.0,29.0
2330,28.0,29.0,27.0,29.0,42.0
