,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
6117,91.0,86.0,83.0,93.0,91.0,87.0,83.0
6118,86.0,83.0,93.0,91.0,87.0,83.0,74.0
6119,83.0,93.0,91.0,87.0,83.0,74.0,85.0
6120,93.0,91.0,87.0,83.0,74.0,85.0,75.0
6121,91.0,87.0,83.0,74.0,85.0,75.0,82.0
6122,87.0,83.0,74.0,85.0,75.0,82.0,84.0
6123,83.0,74.0,85.0,75.0,82.0,84.0,83.0
6124,74.0,85.0,75.0,82.0,84.0,83.0,101.0
6125,96.0,98.0,89.0,80.0,83.0,87.0,81.0
6126,98.0,89.0,80.0,83.0,87.0,81.0,82.0
6127,89.0,80.0,83.0,87.0,81.0,82.0,74.0
6128,80.0,83.0,87.0,81.0,82.0,74.0,78.0
6129,83.0,87.0,81.0,82.0,74.0,78.0,80.0
6130,87.0,81.0,82.0,74.0,78.0,80.0,72.0
6131,81.0,82.0,74.0,78.0,80.0,72.0,63.0
6132,82.0,74.0,78.0,80.0,72.0,63.0,60.0
6133,74.0,78.0,80.0,72.0,63.0,60.0,60.0
6134,78.0,80.0,72.0,63.0,60.0,60.0,57.0
6135,80.0,72.0,63.0,60.0,60.0,57.0,52.0
6136,72.0,63.0,60.0,60.0,57.0,52.0,53.0
6137,63.0,60.0,60.0,57.0,52.0,53.0,47.0
6138,60.0,60.0,57.0,52.0,53.0,47.0,53.0
6139,60.0,57.0,52.0,53.0,47.0,53.0,52.0
6140,57.0,52.0,53.0,47.0,53.0,52.0,101.0
6141,99.0,90.0,87.0,93.0,74.0,85.0,88.0
6142,90.0,87.0,93.0,74.0,85.0,88.0,94.0
6143,87.0,93.0,74.0,85.0,88.0,94.0,85.0
6144,93.0,74.0,85.0,88.0,94.0,85.0,85.0
6145,74.0,85.0,88.0,94.0,85.0,85.0,92.0
6146,85.0,88.0,94.0,85.0,85.0,92.0,100.0
6147,88.0,94.0,85.0,85.0,92.0,100.0,101.0
6148,94.0,85.0,81.0,73.0,71.0,70.0,74.0
6149,85.0,81.0,73.0,71.0,70.0,74.0,76.0
6150,81.0,73.0,71.0,70.0,74.0,76.0,64.0
6151,73.0,71.0,70.0,74.0,76.0,64.0,68.0
6152,71.0,70.0,74.0,76.0,64.0,68.0,68.0
6153,70.0,74.0,76.0,64.0,68.0,68.0,65.0
6154,74.0,76.0,64.0,68.0,68.0,65.0,60.0
6155,76.0,64.0,68.0,68.0,65.0,60.0,56.0
6156,64.0,68.0,68.0,65.0,60.0,56.0,47.0
6157,68.0,68.0,65.0,60.0,56.0,47.0,52.0
6158,68.0,65.0,60.0,56.0,47.0,52.0,54.0
6159,65.0,60.0,56.0,47.0,52.0,54.0,58.0
6160,60.0,56.0,47.0,52.0,54.0,58.0,79.0
6161,56.0,47.0,52.0,54.0,58.0,79.0,101.0
6162,94.0,87.0,77.0,77.0,76.0,76.0,78.0
6163,87.0,77.0,77.0,76.0,76.0,78.0,84.0
6164,77.0,77.0,76.0,76.0,78.0,84.0,101.0
6165,67.0,85.0,82.0,83.0,75.0,67.0,70.0
6166,85.0,82.0,83.0,75.0,67.0,70.0,67.0
6167,82.0,83.0,75.0,67.0,70.0,67.0,70.0
6168,83.0,75.0,67.0,70.0,67.0,70.0,67.0
6169,75.0,67.0,70.0,67.0,70.0,67.0,66.0
6170,67.0,70.0,67.0,70.0,67.0,66.0,81.0
6171,70.0,67.0,70.0,67.0,66.0,81.0,93.0
6172,67.0,70.0,67.0,66.0,81.0,93.0,101.0
6173,61.0,79.0,78.0,67.0,67.0,59.0,59.0
6174,79.0,78.0,67.0,67.0,59.0,59.0,56.0
6175,78.0,67.0,67.0,59.0,59.0,56.0,50.0
6176,67.0,67.0,59.0,59.0,56.0,50.0,50.0
6177,67.0,59.0,59.0,56.0,50.0,50.0,45.0
6178,59.0,59.0,56.0,50.0,50.0,45.0,40.0
6179,59.0,56.0,50.0,50.0,45.0,40.0,38.0
6180,56.0,50.0,50.0,45.0,40.0,38.0,36.0
6181,50.0,50.0,45.0,40.0,38.0,36.0,37.0
6182,50.0,45.0,40.0,38.0,36.0,37.0,52.0
6183,45.0,40.0,38.0,36.0,37.0,52.0,53.0
6184,40.0,38.0,36.0,37.0,52.0,53.0,58.0
6185,38.0,36.0,37.0,52.0,53.0,58.0,53.0
6186,36.0,37.0,52.0,53.0,58.0,53.0,55.0
6187,37.0,52.0,53.0,58.0,53.0,55.0,101.0
6188,40.0,58.0,56.0,55.0,60.0,65.0,83.0
6189,58.0,56.0,55.0,60.0,65.0,83.0,101.0
6190,90.0,77.0,46.0,34.0,22.0,18.0,15.0
6191,77.0,46.0,34.0,22.0,18.0,15.0,14.0
6192,46.0,34.0,22.0,18.0,15.0,14.0,13.0
6193,34.0,22.0,18.0,15.0,14.0,13.0,12.0
6194,22.0,18.0,15.0,14.0,13.0,12.0,14.0
6195,18.0,15.0,14.0,13.0,12.0,14.0,13.0
6196,15.0,14.0,13.0,12.0,14.0,13.0,12.0
6197,14.0,13.0,12.0,14.0,13.0,12.0,12.0
6198,13.0,12.0,14.0,13.0,12.0,12.0,12.0
6199,12.0,14.0,13.0,12.0,12.0,12.0,18.0
6200,14.0,13.0,12.0,12.0,12.0,18.0,22.0
6201,13.0,12.0,12.0,12.0,18.0,22.0,23.0
6202,12.0,12.0,12.0,18.0,22.0,23.0,23.0
6203,12.0,12.0,18.0,22.0,23.0,23.0,22.0
6204,12.0,18.0,22.0,23.0,23.0,22.0,29.0
6205,18.0,22.0,23.0,23.0,22.0,29.0,31.0
6206,22.0,23.0,23.0,22.0,29.0,31.0,37.0
6207,23.0,23.0,22.0,29.0,31.0,37.0,39.0
6208,23.0,22.0,29.0,31.0,37.0,39.0,38.0
6209,22.0,29.0,31.0,37.0,39.0,38.0,37.0
6210,29.0,31.0,37.0,39.0,38.0,37.0,101.0
6211,99.0,76.0,55.0,47.0,28.0,18.0,13.0
6212,76.0,55.0,47.0,28.0,18.0,13.0,11.0
6213,55.0,47.0,28.0,18.0,13.0,11.0,8.0
6214,47.0,28.0,18.0,13.0,11.0,8.0,9.0
6215,28.0,18.0,13.0,11.0,8.0,9.0,10.0
6216,18.0,13.0,11.0,8.0,9.0,10.0,8.0
6217,13.0,11.0,8.0,9.0,10.0,8.0,9.0
6218,11.0,8.0,9.0,10.0,8.0,9.0,8.0
6219,8.0,9.0,10.0,8.0,9.0,8.0,10.0
6220,9.0,10.0,8.0,9.0,8.0,10.0,13.0
6221,10.0,8.0,9.0,8.0,10.0,13.0,17.0
6222,8.0,9.0,8.0,10.0,13.0,17.0,18.0
6223,9.0,8.0,10.0,13.0,17.0,18.0,23.0
6224,8.0,10.0,13.0,17.0,18.0,23.0,30.0
6225,10.0,13.0,17.0,18.0,23.0,30.0,34.0
6226,13.0,17.0,18.0,23.0,30.0,34.0,31.0
6227,17.0,18.0,23.0,30.0,34.0,31.0,39.0
6228,18.0,23.0,30.0,34.0,31.0,39.0,42.0
6229,23.0,30.0,34.0,31.0,39.0,42.0,101.0
6230,96.0,99.0,95.0,93.0,89.0,92.0,84.0
6231,99.0,95.0,93.0,89.0,92.0,84.0,84.0
6232,95.0,93.0,89.0,92.0,84.0,84.0,87.0
6233,93.0,89.0,92.0,84.0,84.0,87.0,87.0
6234,89.0,92.0,84.0,84.0,87.0,87.0,86.0
6235,92.0,84.0,84.0,87.0,87.0,86.0,101.0
6236,43.0,59.0,59.0,61.0,61.0,58.0,58.0
6237,59.0,59.0,61.0,61.0,58.0,58.0,61.0
6238,59.0,61.0,61.0,58.0,58.0,61.0,60.0
6239,61.0,61.0,58.0,58.0,61.0,60.0,62.0
6240,61.0,58.0,58.0,61.0,60.0,62.0,63.0
6241,58.0,58.0,61.0,60.0,62.0,63.0,66.0
6242,58.0,61.0,60.0,62.0,63.0,66.0,69.0
6243,61.0,60.0,62.0,63.0,66.0,69.0,71.0
6244,60.0,62.0,63.0,66.0,69.0,71.0,75.0
6245,62.0,63.0,66.0,69.0,71.0,75.0,85.0
6246,63.0,66.0,69.0,71.0,75.0,85.0,80.0
6247,66.0,69.0,71.0,75.0,85.0,80.0,95.0
6248,69.0,71.0,75.0,85.0,80.0,95.0,101.0
6249,26.0,39.0,42.0,45.0,48.0,41.0,40.0
6250,39.0,42.0,45.0,48.0,41.0,40.0,47.0
6251,42.0,45.0,48.0,41.0,40.0,47.0,42.0
6252,45.0,48.0,41.0,40.0,47.0,42.0,32.0
6253,48.0,41.0,40.0,47.0,42.0,32.0,41.0
6254,41.0,40.0,47.0,42.0,32.0,41.0,44.0
6255,40.0,47.0,42.0,32.0,41.0,44.0,45.0
6256,47.0,42.0,32.0,41.0,44.0,45.0,53.0
6257,42.0,32.0,41.0,44.0,45.0,53.0,66.0
6258,32.0,41.0,44.0,45.0,53.0,66.0,71.0
6259,41.0,44.0,45.0,53.0,66.0,71.0,78.0
6260,44.0,45.0,53.0,66.0,71.0,78.0,75.0
6261,45.0,53.0,66.0,71.0,78.0,75.0,87.0
6262,53.0,66.0,71.0,78.0,75.0,87.0,85.0
6263,66.0,71.0,78.0,75.0,87.0,85.0,101.0
6264,27.0,30.0,25.0,28.0,37.0,36.0,40.0
6265,30.0,25.0,28.0,37.0,36.0,40.0,101.0
6266,95.0,93.0,93.0,90.0,88.0,76.0,69.0
6267,93.0,93.0,90.0,88.0,76.0,69.0,72.0
6268,93.0,90.0,88.0,76.0,69.0,72.0,72.0
6269,90.0,88.0,76.0,69.0,72.0,72.0,72.0
6270,88.0,76.0,69.0,72.0,72.0,72.0,76.0
6271,76.0,69.0,72.0,72.0,72.0,76.0,82.0
6272,69.0,72.0,72.0,72.0,76.0,82.0,83.0
6273,72.0,72.0,72.0,76.0,82.0,83.0,86.0
6274,72.0,72.0,76.0,82.0,83.0,86.0,92.0
6275,72.0,76.0,82.0,83.0,86.0,92.0,99.0
6276,76.0,82.0,83.0,86.0,92.0,99.0,101.0
6277,80.0,71.0,50.0,53.0,28.0,30.0,36.0
6278,71.0,50.0,53.0,28.0,30.0,36.0,25.0
6279,50.0,53.0,28.0,30.0,36.0,25.0,19.0
6280,53.0,28.0,30.0,36.0,25.0,19.0,13.0
6281,28.0,30.0,36.0,25.0,19.0,13.0,14.0
6282,30.0,36.0,25.0,19.0,13.0,14.0,10.0
6283,36.0,25.0,19.0,13.0,14.0,10.0,8.0
6284,25.0,19.0,13.0,14.0,10.0,8.0,8.0
6285,19.0,13.0,14.0,10.0,8.0,8.0,8.0
6286,13.0,14.0,10.0,8.0,8.0,8.0,9.0
6287,14.0,10.0,8.0,8.0,8.0,9.0,7.0
6288,10.0,8.0,8.0,8.0,9.0,7.0,6.0
6289,8.0,8.0,8.0,9.0,7.0,6.0,7.0
6290,8.0,8.0,9.0,7.0,6.0,7.0,10.0
6291,8.0,9.0,7.0,6.0,7.0,10.0,13.0
6292,9.0,7.0,6.0,7.0,10.0,13.0,17.0
6293,7.0,6.0,7.0,10.0,13.0,17.0,18.0
6294,6.0,7.0,10.0,13.0,17.0,18.0,19.0
6295,7.0,10.0,13.0,17.0,18.0,19.0,26.0
6296,10.0,13.0,17.0,18.0,19.0,26.0,26.0
6297,13.0,17.0,18.0,19.0,26.0,26.0,32.0
6298,17.0,18.0,19.0,26.0,26.0,32.0,34.0
6299,18.0,19.0,26.0,26.0,32.0,34.0,38.0
6300,19.0,26.0,26.0,32.0,34.0,38.0,40.0
6301,26.0,26.0,32.0,34.0,38.0,40.0,47.0
6302,26.0,32.0,34.0,38.0,40.0,47.0,101.0
6303,94.0,83.0,24.0,36.0,37.0,36.0,31.0
6304,83.0,24.0,36.0,37.0,36.0,31.0,37.0
6305,24.0,36.0,37.0,36.0,31.0,37.0,37.0
6306,36.0,37.0,36.0,31.0,37.0,37.0,43.0
6307,37.0,36.0,31.0,37.0,37.0,43.0,54.0
6308,36.0,31.0,37.0,37.0,43.0,54.0,71.0
6309,31.0,37.0,37.0,43.0,54.0,71.0,92.0
6310,37.0,37.0,43.0,54.0,71.0,92.0,100.0
6311,37.0,43.0,54.0,71.0,92.0,100.0,101.0
6312,34.0,20.0,20.0,15.0,13.0,10.0,5.0
6313,20.0,20.0,15.0,13.0,10.0,5.0,6.0
6314,20.0,15.0,13.0,10.0,5.0,6.0,8.0
6315,15.0,13.0,10.0,5.0,6.0,8.0,9.0
6316,13.0,10.0,5.0,6.0,8.0,9.0,9.0
6317,10.0,5.0,6.0,8.0,9.0,9.0,9.0
6318,5.0,6.0,8.0,9.0,9.0,9.0,12.0
6319,6.0,8.0,9.0,9.0,9.0,12.0,12.0
6320,8.0,9.0,9.0,9.0,12.0,12.0,13.0
6321,9.0,9.0,9.0,12.0,12.0,13.0,18.0
6322,9.0,9.0,12.0,12.0,13.0,18.0,21.0
6323,9.0,12.0,12.0,13.0,18.0,21.0,23.0
6324,12.0,12.0,13.0,18.0,21.0,23.0,25.0
6325,12.0,13.0,18.0,21.0,23.0,25.0,34.0
6326,13.0,18.0,21.0,23.0,25.0,34.0,47.0
6327,18.0,21.0,23.0,25.0,34.0,47.0,101.0
6328,87.0,84.0,92.0,94.0,91.0,92.0,84.0
6329,84.0,92.0,94.0,91.0,92.0,84.0,87.0
6330,92.0,94.0,91.0,92.0,84.0,87.0,89.0
6331,94.0,91.0,92.0,84.0,87.0,89.0,95.0
6332,91.0,92.0,84.0,87.0,89.0,95.0,101.0
6333,52.0,54.0,51.0,48.0,42.0,40.0,34.0
6334,54.0,51.0,48.0,42.0,40.0,34.0,31.0
6335,51.0,48.0,42.0,40.0,34.0,31.0,39.0
6336,48.0,42.0,40.0,34.0,31.0,39.0,48.0
6337,42.0,40.0,34.0,31.0,39.0,48.0,57.0
6338,40.0,34.0,31.0,39.0,48.0,57.0,62.0
6339,34.0,31.0,39.0,48.0,57.0,62.0,67.0
6340,31.0,39.0,48.0,57.0,62.0,67.0,75.0
6341,39.0,48.0,57.0,62.0,67.0,75.0,87.0
6342,48.0,57.0,62.0,67.0,75.0,87.0,99.0
6343,57.0,62.0,67.0,75.0,87.0,99.0,101.0
6344,84.0,82.0,70.0,64.0,69.0,67.0,84.0
6345,82.0,70.0,64.0,69.0,67.0,84.0,89.0
6346,70.0,64.0,69.0,67.0,84.0,89.0,94.0
6347,64.0,69.0,67.0,84.0,89.0,94.0,97.0
6348,69.0,67.0,84.0,89.0,94.0,97.0,101.0
6349,93.0,88.0,68.0,63.0,54.0,46.0,31.0
6350,88.0,68.0,63.0,54.0,46.0,31.0,30.0
6351,68.0,63.0,54.0,46.0,31.0,30.0,31.0
6352,63.0,54.0,46.0,31.0,30.0,31.0,34.0
6353,54.0,46.0,31.0,30.0,31.0,34.0,32.0
6354,46.0,31.0,30.0,31.0,34.0,32.0,30.0
6355,31.0,30.0,31.0,34.0,32.0,30.0,23.0
6356,30.0,31.0,34.0,32.0,30.0,23.0,56.0
6357,31.0,34.0,32.0,30.0,23.0,56.0,64.0
6358,34.0,32.0,30.0,23.0,56.0,64.0,68.0
6359,32.0,30.0,23.0,56.0,64.0,68.0,50.0
6360,30.0,23.0,56.0,64.0,68.0,50.0,72.0
6361,23.0,56.0,64.0,68.0,50.0,72.0,88.0
6362,56.0,64.0,68.0,50.0,72.0,88.0,96.0
6363,64.0,68.0,50.0,72.0,88.0,96.0,101.0
6364,5.0,5.0,4.0,5.0,5.0,9.0,13.0
6365,5.0,4.0,5.0,5.0,9.0,13.0,15.0
6366,4.0,5.0,5.0,9.0,13.0,15.0,17.0
6367,5.0,5.0,9.0,13.0,15.0,17.0,24.0
6368,5.0,9.0,13.0,15.0,17.0,24.0,30.0
6369,9.0,13.0,15.0,17.0,24.0,30.0,32.0
6370,13.0,15.0,17.0,24.0,30.0,32.0,38.0
6371,15.0,17.0,24.0,30.0,32.0,38.0,38.0
6372,17.0,24.0,30.0,32.0,38.0,38.0,48.0
6373,24.0,30.0,32.0,38.0,38.0,48.0,101.0
6374,57.0,29.0,10.0,9.0,6.0,2.0,1.0
6375,29.0,10.0,9.0,6.0,2.0,1.0,1.0
6376,10.0,9.0,6.0,2.0,1.0,1.0,1.0
6377,9.0,6.0,2.0,1.0,1.0,1.0,2.0
6378,6.0,2.0,1.0,1.0,1.0,2.0,1.0
6379,2.0,1.0,1.0,1.0,2.0,1.0,2.0
6380,1.0,1.0,1.0,2.0,1.0,2.0,3.0
6381,1.0,1.0,2.0,1.0,2.0,3.0,2.0
6382,1.0,2.0,1.0,2.0,3.0,2.0,3.0
6383,2.0,1.0,2.0,3.0,2.0,3.0,3.0
6384,1.0,2.0,3.0,2.0,3.0,3.0,2.0
6385,2.0,3.0,2.0,3.0,3.0,2.0,5.0
6386,3.0,2.0,3.0,3.0,2.0,5.0,6.0
6387,2.0,3.0,3.0,2.0,5.0,6.0,10.0
6388,3.0,3.0,2.0,5.0,6.0,10.0,14.0
6389,3.0,2.0,5.0,6.0,10.0,14.0,15.0
6390,2.0,5.0,6.0,10.0,14.0,15.0,14.0
6391,5.0,6.0,10.0,14.0,15.0,14.0,14.0
6392,6.0,10.0,14.0,15.0,14.0,14.0,18.0
6393,10.0,14.0,15.0,14.0,14.0,18.0,22.0
6394,14.0,15.0,14.0,14.0,18.0,22.0,24.0
6395,15.0,14.0,14.0,18.0,22.0,24.0,23.0
6396,14.0,14.0,18.0,22.0,24.0,23.0,25.0
6397,14.0,18.0,22.0,24.0,23.0,25.0,28.0
6398,18.0,22.0,24.0,23.0,25.0,28.0,32.0
6399,22.0,24.0,23.0,25.0,28.0,32.0,37.0
6400,24.0,23.0,25.0,28.0,32.0,37.0,36.0
6401,23.0,25.0,28.0,32.0,37.0,36.0,40.0
6402,25.0,28.0,32.0,37.0,36.0,40.0,40.0
6403,28.0,32.0,37.0,36.0,40.0,40.0,45.0
6404,32.0,37.0,36.0,40.0,40.0,45.0,43.0
6405,37.0,36.0,40.0,40.0,45.0,43.0,36.0
6406,36.0,40.0,40.0,45.0,43.0,36.0,45.0
6407,40.0,40.0,45.0,43.0,36.0,45.0,101.0
6408,97.0,95.0,94.0,85.0,83.0,93.0,92.0
6409,95.0,94.0,85.0,83.0,93.0,92.0,93.0
6410,94.0,85.0,83.0,93.0,92.0,93.0,89.0
6411,85.0,83.0,93.0,92.0,93.0,89.0,95.0
6412,83.0,93.0,92.0,93.0,89.0,95.0,101.0
6413,68.0,61.0,74.0,76.0,88.0,88.0,95.0
6414,61.0,74.0,76.0,88.0,88.0,95.0,101.0
6415,96.0,66.0,62.0,62.0,44.0,31.0,30.0
6416,66.0,62.0,62.0,44.0,31.0,30.0,27.0
6417,62.0,62.0,44.0,31.0,30.0,27.0,26.0
6418,62.0,44.0,31.0,30.0,27.0,26.0,29.0
6419,44.0,31.0,30.0,27.0,26.0,29.0,29.0
6420,31.0,30.0,27.0,26.0,29.0,29.0,31.0
6421,30.0,27.0,26.0,29.0,29.0,31.0,29.0
6422,27.0,26.0,29.0,29.0,31.0,29.0,29.0
6423,26.0,29.0,29.0,31.0,29.0,29.0,27.0
6424,29.0,29.0,31.0,29.0,29.0,27.0,29.0
6425,29.0,31.0,29.0,29.0,27.0,29.0,29.0
6426,31.0,29.0,29.0,27.0,29.0,29.0,28.0
6427,29.0,29.0,27.0,29.0,29.0,28.0,30.0
6428,29.0,27.0,29.0,29.0,28.0,30.0,31.0
6429,27.0,29.0,29.0,28.0,30.0,31.0,29.0
6430,29.0,29.0,28.0,30.0,31.0,29.0,31.0
6431,29.0,28.0,30.0,31.0,29.0,31.0,32.0
6432,28.0,30.0,31.0,29.0,31.0,32.0,35.0
6433,30.0,31.0,29.0,31.0,32.0,35.0,40.0
6434,31.0,29.0,31.0,32.0,35.0,40.0,44.0
6435,29.0,31.0,32.0,35.0,40.0,44.0,49.0
6436,31.0,32.0,35.0,40.0,44.0,49.0,101.0
6437,92.0,64.0,61.0,55.0,56.0,50.0,43.0
6438,64.0,61.0,55.0,56.0,50.0,43.0,39.0
6439,61.0,55.0,56.0,50.0,43.0,39.0,37.0
6440,55.0,56.0,50.0,43.0,39.0,37.0,34.0
6441,56.0,50.0,43.0,39.0,37.0,34.0,34.0
6442,50.0,43.0,39.0,37.0,34.0,34.0,32.0
6443,43.0,39.0,37.0,34.0,34.0,32.0,33.0
6444,39.0,37.0,34.0,34.0,32.0,33.0,37.0
6445,37.0,34.0,34.0,32.0,33.0,37.0,44.0
6446,34.0,34.0,32.0,33.0,37.0,44.0,57.0
6447,34.0,32.0,33.0,37.0,44.0,57.0,69.0
6448,32.0,33.0,37.0,44.0,57.0,69.0,71.0
6449,33.0,37.0,44.0,57.0,69.0,71.0,73.0
6450,37.0,44.0,57.0,69.0,71.0,73.0,79.0
6451,44.0,57.0,69.0,71.0,73.0,79.0,101.0
6452,92.0,89.0,80.0,77.0,67.0,75.0,77.0
6453,89.0,80.0,77.0,67.0,75.0,77.0,69.0
6454,80.0,77.0,67.0,75.0,77.0,69.0,62.0
6455,77.0,67.0,75.0,77.0,69.0,62.0,61.0
6456,67.0,75.0,77.0,69.0,62.0,61.0,72.0
6457,75.0,77.0,69.0,62.0,61.0,72.0,75.0
6458,77.0,69.0,62.0,61.0,72.0,75.0,70.0
6459,69.0,62.0,61.0,72.0,75.0,70.0,95.0
6460,62.0,61.0,72.0,75.0,70.0,95.0,101.0
6461,64.0,75.0,58.0,52.0,43.0,39.0,34.0
6462,75.0,58.0,52.0,43.0,39.0,34.0,28.0
6463,58.0,52.0,43.0,39.0,34.0,28.0,22.0
6464,52.0,43.0,39.0,34.0,28.0,22.0,21.0
6465,43.0,39.0,34.0,28.0,22.0,21.0,24.0
6466,39.0,34.0,28.0,22.0,21.0,24.0,25.0
6467,34.0,28.0,22.0,21.0,24.0,25.0,19.0
6468,28.0,22.0,21.0,24.0,25.0,19.0,25.0
6469,22.0,21.0,24.0,25.0,19.0,25.0,37.0
6470,21.0,24.0,25.0,19.0,25.0,37.0,46.0
6471,24.0,25.0,19.0,25.0,37.0,46.0,42.0
6472,25.0,19.0,25.0,37.0,46.0,42.0,45.0
6473,19.0,25.0,37.0,46.0,42.0,45.0,59.0
6474,25.0,37.0,46.0,42.0,45.0,59.0,101.0
6475,7.0,13.0,14.0,16.0,17.0,24.0,33.0
6476,13.0,14.0,16.0,17.0,24.0,33.0,35.0
6477,14.0,16.0,17.0,24.0,33.0,35.0,39.0
6478,16.0,17.0,24.0,33.0,35.0,39.0,50.0
6479,17.0,24.0,33.0,35.0,39.0,50.0,53.0
6480,24.0,33.0,35.0,39.0,50.0,53.0,51.0
6481,33.0,35.0,39.0,50.0,53.0,51.0,89.0
6482,35.0,39.0,50.0,53.0,51.0,89.0,101.0
6483,74.0,71.0,65.0,64.0,57.0,66.0,69.0
6484,71.0,65.0,64.0,57.0,66.0,69.0,78.0
6485,65.0,64.0,57.0,66.0,69.0,78.0,82.0
6486,64.0,57.0,66.0,69.0,78.0,82.0,87.0
6487,57.0,66.0,69.0,78.0,82.0,87.0,74.0
6488,66.0,69.0,78.0,82.0,87.0,74.0,85.0
6489,69.0,78.0,82.0,87.0,74.0,85.0,65.0
6490,78.0,82.0,87.0,74.0,85.0,65.0,61.0
6491,82.0,87.0,74.0,85.0,65.0,61.0,63.0
6492,87.0,74.0,85.0,65.0,61.0,63.0,75.0
6493,74.0,85.0,65.0,61.0,63.0,75.0,76.0
6494,85.0,65.0,61.0,63.0,75.0,76.0,82.0
6495,65.0,61.0,63.0,75.0,76.0,82.0,98.0
6496,61.0,63.0,75.0,76.0,82.0,98.0,101.0
6497,91.0,80.0,45.0,52.0,56.0,64.0,60.0
6498,80.0,45.0,52.0,56.0,64.0,60.0,57.0
6499,45.0,52.0,56.0,64.0,60.0,57.0,51.0
6500,52.0,56.0,64.0,60.0,57.0,51.0,51.0
6501,56.0,64.0,60.0,57.0,51.0,51.0,50.0
6502,64.0,60.0,57.0,51.0,51.0,50.0,47.0
6503,60.0,57.0,51.0,51.0,50.0,47.0,42.0
6504,57.0,51.0,51.0,50.0,47.0,42.0,39.0
6505,51.0,51.0,50.0,47.0,42.0,39.0,36.0
6506,51.0,50.0,47.0,42.0,39.0,36.0,30.0
6507,50.0,47.0,42.0,39.0,36.0,30.0,24.0
6508,47.0,42.0,39.0,36.0,30.0,24.0,23.0
6509,42.0,39.0,36.0,30.0,24.0,23.0,24.0
6510,39.0,36.0,30.0,24.0,23.0,24.0,26.0
6511,36.0,30.0,24.0,23.0,24.0,26.0,30.0
6512,30.0,24.0,23.0,24.0,26.0,30.0,30.0
6513,24.0,23.0,24.0,26.0,30.0,30.0,35.0
6514,23.0,24.0,26.0,30.0,30.0,35.0,38.0
6515,24.0,26.0,30.0,30.0,35.0,38.0,40.0
6516,26.0,30.0,30.0,35.0,38.0,40.0,48.0
6517,30.0,30.0,35.0,38.0,40.0,48.0,45.0
6518,30.0,35.0,38.0,40.0,48.0,45.0,46.0
6519,35.0,38.0,40.0,48.0,45.0,46.0,101.0
6520,97.0,83.0,78.0,78.0,70.0,67.0,65.0
6521,83.0,78.0,78.0,70.0,67.0,65.0,65.0
6522,78.0,78.0,70.0,67.0,65.0,65.0,71.0
6523,78.0,70.0,67.0,65.0,65.0,71.0,73.0
6524,70.0,67.0,65.0,65.0,71.0,73.0,69.0
6525,67.0,65.0,65.0,71.0,73.0,69.0,67.0
6526,65.0,65.0,71.0,73.0,69.0,67.0,64.0
6527,65.0,71.0,73.0,69.0,67.0,64.0,55.0
6528,71.0,73.0,69.0,67.0,64.0,55.0,59.0
6529,73.0,69.0,67.0,64.0,55.0,59.0,74.0
6530,69.0,67.0,64.0,55.0,59.0,74.0,85.0
6531,67.0,64.0,55.0,59.0,74.0,85.0,99.0
6532,64.0,55.0,59.0,74.0,85.0,99.0,101.0
6533,84.0,92.0,98.0,97.0,94.0,95.0,98.0
6534,92.0,98.0,97.0,94.0,95.0,98.0,98.0
6535,98.0,97.0,94.0,95.0,98.0,98.0,99.0
6536,97.0,94.0,95.0,98.0,98.0,99.0,101.0
6537,14.0,16.0,16.0,19.0,18.0,23.0,29.0
6538,16.0,16.0,19.0,18.0,23.0,29.0,34.0
6539,16.0,19.0,18.0,23.0,29.0,34.0,26.0
6540,19.0,18.0,23.0,29.0,34.0,26.0,34.0
6541,18.0,23.0,29.0,34.0,26.0,34.0,38.0
6542,23.0,29.0,34.0,26.0,34.0,38.0,45.0
6543,29.0,34.0,26.0,34.0,38.0,45.0,101.0
6544,54.0,15.0,6.0,4.0,6.0,5.0,5.0
6545,15.0,6.0,4.0,6.0,5.0,5.0,5.0
6546,6.0,4.0,6.0,5.0,5.0,5.0,5.0
6547,4.0,6.0,5.0,5.0,5.0,5.0,8.0
6548,6.0,5.0,5.0,5.0,5.0,8.0,9.0
6549,5.0,5.0,5.0,5.0,8.0,9.0,13.0
6550,5.0,5.0,5.0,8.0,9.0,13.0,16.0
6551,5.0,5.0,8.0,9.0,13.0,16.0,26.0
6552,5.0,8.0,9.0,13.0,16.0,26.0,36.0
6553,8.0,9.0,13.0,16.0,26.0,36.0,45.0
6554,9.0,13.0,16.0,26.0,36.0,45.0,56.0
6555,13.0,16.0,26.0,36.0,45.0,56.0,66.0
6556,16.0,26.0,36.0,45.0,56.0,66.0,75.0
6557,26.0,36.0,45.0,56.0,66.0,75.0,76.0
6558,36.0,45.0,56.0,66.0,75.0,76.0,101.0
6559,95.0,80.0,66.0,54.0,42.0,48.0,39.0
6560,80.0,66.0,54.0,42.0,48.0,39.0,35.0
6561,66.0,54.0,42.0,48.0,39.0,35.0,35.0
6562,54.0,42.0,48.0,39.0,35.0,35.0,36.0
6563,42.0,48.0,39.0,35.0,35.0,36.0,34.0
6564,48.0,39.0,35.0,35.0,36.0,34.0,37.0
6565,39.0,35.0,35.0,36.0,34.0,37.0,38.0
6566,35.0,35.0,36.0,34.0,37.0,38.0,53.0
