,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
2228,33.0,40.0,45.0,53.0,69.0,73.0,93.0,96.0
2229,40.0,45.0,53.0,69.0,73.0,93.0,96.0,101.0
2230,7.0,12.0,21.0,27.0,22.0,11.0,11.0,11.0
2231,12.0,21.0,27.0,22.0,11.0,11.0,11.0,13.0
2232,21.0,27.0,22.0,11.0,11.0,11.0,13.0,16.0
2233,27.0,22.0,11.0,11.0,11.0,13.0,16.0,15.0
2234,22.0,11.0,11.0,11.0,13.0,16.0,15.0,16.0
2235,11.0,11.0,11.0,13.0,16.0,15.0,16.0,22.0
2236,11.0,11.0,13.0,16.0,15.0,16.0,22.0,36.0
2237,11.0,13.0,16.0,15.0,16.0,22.0,36.0,54.0
2238,13.0,16.0,15.0,16.0,22.0,36.0,54.0,60.0
2239,16.0,15.0,16.0,22.0,36.0,54.0,60.0,73.0
2240,15.0,16.0,22.0,36.0,54.0,60.0,73.0,80.0
2241,16.0,22.0,36.0,54.0,60.0,73.0,80.0,86.0
2242,22.0,36.0,54.0,60.0,73.0,80.0,86.0,92.0
2243,36.0,54.0,60.0,73.0,80.0,86.0,92.0,101.0
2244,31.0,36.0,38.0,32.0,31.0,26.0,21.0,19.0
2245,36.0,38.0,32.0,31.0,26.0,21.0,19.0,20.0
2246,38.0,32.0,31.0,26.0,21.0,19.0,20.0,21.0
2247,32.0,31.0,26.0,21.0,19.0,20.0,21.0,21.0
2248,31.0,26.0,21.0,19.0,20.0,21.0,21.0,23.0
2249,26.0,21.0,19.0,20.0,21.0,21.0,23.0,22.0
2250,21.0,19.0,20.0,21.0,21.0,23.0,22.0,21.0
2251,19.0,20.0,21.0,21.0,23.0,22.0,21.0,26.0
2252,20.0,21.0,21.0,23.0,22.0,21.0,26.0,31.0
2253,21.0,21.0,23.0,22.0,21.0,26.0,31.0,32.0
2254,21.0,23.0,22.0,21.0,26.0,31.0,32.0,32.0
2255,23.0,22.0,21.0,26.0,31.0,32.0,32.0,40.0
2256,22.0,21.0,26.0,31.0,32.0,32.0,40.0,50.0
2257,21.0,26.0,31.0,32.0,32.0,40.0,50.0,101.0
2258,18.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0
2259,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2261,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2262,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2263,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2264,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2265,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0
2266,1.0,2.0,2.0,3.0,4.0,4.0,5.0,7.0
2267,2.0,2.0,3.0,4.0,4.0,5.0,7.0,7.0
2268,2.0,3.0,4.0,4.0,5.0,7.0,7.0,8.0
2269,3.0,4.0,4.0,5.0,7.0,7.0,8.0,10.0
2270,4.0,4.0,5.0,7.0,7.0,8.0,10.0,12.0
2271,4.0,5.0,7.0,7.0,8.0,10.0,12.0,11.0
2272,5.0,7.0,7.0,8.0,10.0,12.0,11.0,13.0
2273,7.0,7.0,8.0,10.0,12.0,11.0,13.0,17.0
2274,7.0,8.0,10.0,12.0,11.0,13.0,17.0,19.0
2275,8.0,10.0,12.0,11.0,13.0,17.0,19.0,23.0
2276,10.0,12.0,11.0,13.0,17.0,19.0,23.0,24.0
2277,12.0,11.0,13.0,17.0,19.0,23.0,24.0,25.0
2278,11.0,13.0,17.0,19.0,23.0,24.0,25.0,26.0
2279,13.0,17.0,19.0,23.0,24.0,25.0,26.0,29.0
2280,17.0,19.0,23.0,24.0,25.0,26.0,29.0,32.0
2281,19.0,23.0,24.0,25.0,26.0,29.0,32.0,35.0
2282,23.0,24.0,25.0,26.0,29.0,32.0,35.0,37.0
2283,24.0,25.0,26.0,29.0,32.0,35.0,37.0,42.0
2284,25.0,26.0,29.0,32.0,35.0,37.0,42.0,42.0
2285,26.0,29.0,32.0,35.0,37.0,42.0,42.0,45.0
2286,29.0,32.0,35.0,37.0,42.0,42.0,45.0,50.0
2287,32.0,35.0,37.0,42.0,42.0,45.0,50.0,101.0
2288,85.0,96.0,93.0,80.0,75.0,70.0,66.0,66.0
2289,96.0,93.0,80.0,75.0,70.0,66.0,66.0,63.0
2290,93.0,80.0,75.0,70.0,66.0,66.0,63.0,63.0
2291,80.0,75.0,70.0,66.0,66.0,63.0,63.0,76.0
2292,75.0,70.0,66.0,66.0,63.0,63.0,76.0,81.0
2293,70.0,66.0,66.0,63.0,63.0,76.0,81.0,81.0
2294,66.0,66.0,63.0,63.0,76.0,81.0,81.0,83.0
2295,66.0,63.0,63.0,76.0,81.0,81.0,83.0,87.0
2296,63.0,63.0,76.0,81.0,81.0,83.0,87.0,83.0
2297,63.0,76.0,81.0,81.0,83.0,87.0,83.0,99.0
2298,76.0,81.0,81.0,83.0,87.0,83.0,99.0,99.0
2299,81.0,81.0,83.0,87.0,83.0,99.0,99.0,101.0
2300,99.0,97.0,92.0,81.0,88.0,80.0,72.0,65.0
2301,97.0,92.0,81.0,88.0,80.0,72.0,65.0,62.0
2302,92.0,81.0,88.0,80.0,72.0,65.0,62.0,67.0
2303,81.0,88.0,80.0,72.0,65.0,62.0,67.0,67.0
2304,88.0,80.0,72.0,65.0,62.0,67.0,67.0,70.0
2305,80.0,72.0,65.0,62.0,67.0,67.0,70.0,67.0
2306,72.0,65.0,62.0,67.0,67.0,70.0,67.0,68.0
2307,65.0,62.0,67.0,67.0,70.0,67.0,68.0,65.0
2308,62.0,67.0,67.0,70.0,67.0,68.0,65.0,68.0
2309,67.0,67.0,70.0,67.0,68.0,65.0,68.0,69.0
2310,67.0,70.0,67.0,68.0,65.0,68.0,69.0,74.0
2311,70.0,67.0,68.0,65.0,68.0,69.0,74.0,101.0
2312,54.0,53.0,68.0,36.0,30.0,35.0,33.0,30.0
2313,53.0,68.0,36.0,30.0,35.0,33.0,30.0,30.0
2314,68.0,36.0,30.0,35.0,33.0,30.0,30.0,28.0
2315,36.0,30.0,35.0,33.0,30.0,30.0,28.0,28.0
2316,30.0,35.0,33.0,30.0,30.0,28.0,28.0,29.0
2317,35.0,33.0,30.0,30.0,28.0,28.0,29.0,28.0
2318,33.0,30.0,30.0,28.0,28.0,29.0,28.0,32.0
2319,30.0,30.0,28.0,28.0,29.0,28.0,32.0,35.0
2320,30.0,28.0,28.0,29.0,28.0,32.0,35.0,45.0
2321,28.0,28.0,29.0,28.0,32.0,35.0,45.0,43.0
2322,28.0,29.0,28.0,32.0,35.0,45.0,43.0,46.0
2323,29.0,28.0,32.0,35.0,45.0,43.0,46.0,46.0
2324,28.0,32.0,35.0,45.0,43.0,46.0,46.0,48.0
2325,32.0,35.0,45.0,43.0,46.0,46.0,48.0,101.0
2326,58.0,9.0,10.0,10.0,10.0,11.0,12.0,12.0
2327,9.0,10.0,10.0,10.0,11.0,12.0,12.0,11.0
2328,10.0,10.0,10.0,11.0,12.0,12.0,11.0,6.0
2329,10.0,10.0,11.0,12.0,12.0,11.0,6.0,5.0
2330,10.0,11.0,12.0,12.0,11.0,6.0,5.0,5.0
2331,11.0,12.0,12.0,11.0,6.0,5.0,5.0,5.0
2332,12.0,12.0,11.0,6.0,5.0,5.0,5.0,9.0
2333,12.0,11.0,6.0,5.0,5.0,5.0,9.0,9.0
2334,11.0,6.0,5.0,5.0,5.0,9.0,9.0,10.0
2335,6.0,5.0,5.0,5.0,9.0,9.0,10.0,12.0
2336,5.0,5.0,5.0,9.0,9.0,10.0,12.0,15.0
2337,5.0,5.0,9.0,9.0,10.0,12.0,15.0,16.0
2338,5.0,9.0,9.0,10.0,12.0,15.0,16.0,18.0
2339,9.0,9.0,10.0,12.0,15.0,16.0,18.0,27.0
2340,9.0,10.0,12.0,15.0,16.0,18.0,27.0,30.0
2341,10.0,12.0,15.0,16.0,18.0,27.0,30.0,35.0
2342,12.0,15.0,16.0,18.0,27.0,30.0,35.0,44.0
2343,15.0,16.0,18.0,27.0,30.0,35.0,44.0,47.0
2344,16.0,18.0,27.0,30.0,35.0,44.0,47.0,47.0
2345,18.0,27.0,30.0,35.0,44.0,47.0,47.0,47.0
2346,27.0,30.0,35.0,44.0,47.0,47.0,47.0,101.0
2347,96.0,66.0,51.0,32.0,11.0,7.0,10.0,11.0
2348,66.0,51.0,32.0,11.0,7.0,10.0,11.0,11.0
2349,51.0,32.0,11.0,7.0,10.0,11.0,11.0,11.0
2350,32.0,11.0,7.0,10.0,11.0,11.0,11.0,11.0
2351,11.0,7.0,10.0,11.0,11.0,11.0,11.0,12.0
2352,7.0,10.0,11.0,11.0,11.0,11.0,12.0,9.0
2353,10.0,11.0,11.0,11.0,11.0,12.0,9.0,8.0
2354,11.0,11.0,11.0,11.0,12.0,9.0,8.0,11.0
2355,11.0,11.0,11.0,12.0,9.0,8.0,11.0,15.0
2356,11.0,11.0,12.0,9.0,8.0,11.0,15.0,18.0
2357,11.0,12.0,9.0,8.0,11.0,15.0,18.0,19.0
2358,12.0,9.0,8.0,11.0,15.0,18.0,19.0,20.0
2359,9.0,8.0,11.0,15.0,18.0,19.0,20.0,19.0
2360,8.0,11.0,15.0,18.0,19.0,20.0,19.0,25.0
2361,11.0,15.0,18.0,19.0,20.0,19.0,25.0,27.0
2362,15.0,18.0,19.0,20.0,19.0,25.0,27.0,36.0
2363,18.0,19.0,20.0,19.0,25.0,27.0,36.0,34.0
2364,19.0,20.0,19.0,25.0,27.0,36.0,34.0,43.0
2365,20.0,19.0,25.0,27.0,36.0,34.0,43.0,101.0
2366,89.0,72.0,47.0,38.0,30.0,31.0,30.0,28.0
2367,72.0,47.0,38.0,30.0,31.0,30.0,28.0,28.0
2368,47.0,38.0,30.0,31.0,30.0,28.0,28.0,24.0
2369,38.0,30.0,31.0,30.0,28.0,28.0,24.0,29.0
2370,30.0,31.0,30.0,28.0,28.0,24.0,29.0,24.0
2371,31.0,30.0,28.0,28.0,24.0,29.0,24.0,20.0
2372,30.0,28.0,28.0,24.0,29.0,24.0,20.0,21.0
2373,28.0,28.0,24.0,29.0,24.0,20.0,21.0,23.0
2374,28.0,24.0,29.0,24.0,20.0,21.0,23.0,21.0
2375,24.0,29.0,24.0,20.0,21.0,23.0,21.0,25.0
2376,29.0,24.0,20.0,21.0,23.0,21.0,25.0,39.0
2377,24.0,20.0,21.0,23.0,21.0,25.0,39.0,42.0
2378,20.0,21.0,23.0,21.0,25.0,39.0,42.0,49.0
2379,21.0,23.0,21.0,25.0,39.0,42.0,49.0,101.0
2380,94.0,89.0,70.0,54.0,12.0,11.0,6.0,1.0
2381,89.0,70.0,54.0,12.0,11.0,6.0,1.0,1.0
2382,70.0,54.0,12.0,11.0,6.0,1.0,1.0,1.0
2383,54.0,12.0,11.0,6.0,1.0,1.0,1.0,1.0
2384,12.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0
2385,11.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
2386,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2393,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2394,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0
2395,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0
2396,1.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0
2397,1.0,1.0,2.0,2.0,4.0,5.0,7.0,8.0
2398,1.0,2.0,2.0,4.0,5.0,7.0,8.0,9.0
2399,2.0,2.0,4.0,5.0,7.0,8.0,9.0,10.0
2400,2.0,4.0,5.0,7.0,8.0,9.0,10.0,11.0
2401,4.0,5.0,7.0,8.0,9.0,10.0,11.0,14.0
2402,5.0,7.0,8.0,9.0,10.0,11.0,14.0,18.0
2403,7.0,8.0,9.0,10.0,11.0,14.0,18.0,15.0
2404,8.0,9.0,10.0,11.0,14.0,18.0,15.0,21.0
2405,9.0,10.0,11.0,14.0,18.0,15.0,21.0,24.0
2406,10.0,11.0,14.0,18.0,15.0,21.0,24.0,24.0
2407,11.0,14.0,18.0,15.0,21.0,24.0,24.0,25.0
2408,14.0,18.0,15.0,21.0,24.0,24.0,25.0,27.0
2409,18.0,15.0,21.0,24.0,24.0,25.0,27.0,28.0
2410,15.0,21.0,24.0,24.0,25.0,27.0,28.0,19.0
2411,21.0,24.0,24.0,25.0,27.0,28.0,19.0,28.0
2412,24.0,24.0,25.0,27.0,28.0,19.0,28.0,33.0
2413,24.0,25.0,27.0,28.0,19.0,28.0,33.0,31.0
2414,25.0,27.0,28.0,19.0,28.0,33.0,31.0,31.0
2415,27.0,28.0,19.0,28.0,33.0,31.0,31.0,39.0
2416,28.0,19.0,28.0,33.0,31.0,31.0,39.0,43.0
2417,19.0,28.0,33.0,31.0,31.0,39.0,43.0,42.0
2418,28.0,33.0,31.0,31.0,39.0,43.0,42.0,39.0
2419,33.0,31.0,31.0,39.0,43.0,42.0,39.0,43.0
2420,31.0,31.0,39.0,43.0,42.0,39.0,43.0,48.0
2421,31.0,39.0,43.0,42.0,39.0,43.0,48.0,101.0
2422,43.0,90.0,89.0,89.0,79.0,72.0,64.0,67.0
2423,90.0,89.0,89.0,79.0,72.0,64.0,67.0,73.0
2424,89.0,89.0,79.0,72.0,64.0,67.0,73.0,75.0
2425,89.0,79.0,72.0,64.0,67.0,73.0,75.0,75.0
2426,79.0,72.0,64.0,67.0,73.0,75.0,75.0,79.0
2427,72.0,64.0,67.0,73.0,75.0,75.0,79.0,84.0
2428,64.0,67.0,73.0,75.0,75.0,79.0,84.0,91.0
2429,67.0,73.0,75.0,75.0,79.0,84.0,91.0,98.0
2430,73.0,75.0,75.0,79.0,84.0,91.0,98.0,101.0
2431,98.0,97.0,94.0,88.0,76.0,76.0,70.0,65.0
2432,97.0,94.0,88.0,76.0,76.0,70.0,65.0,71.0
2433,94.0,88.0,76.0,76.0,70.0,65.0,71.0,75.0
2434,88.0,76.0,76.0,70.0,65.0,71.0,75.0,83.0
2435,76.0,76.0,70.0,65.0,71.0,75.0,83.0,84.0
2436,76.0,70.0,65.0,71.0,75.0,83.0,84.0,96.0
2437,70.0,65.0,71.0,75.0,83.0,84.0,96.0,101.0
2438,100.0,100.0,88.0,87.0,80.0,78.0,89.0,91.0
2439,100.0,88.0,87.0,80.0,78.0,89.0,91.0,84.0
2440,88.0,87.0,80.0,78.0,89.0,91.0,84.0,92.0
2441,87.0,80.0,78.0,89.0,91.0,84.0,92.0,92.0
2442,80.0,78.0,89.0,91.0,84.0,92.0,92.0,72.0
2443,78.0,89.0,91.0,84.0,92.0,92.0,72.0,76.0
2444,89.0,91.0,84.0,92.0,92.0,72.0,76.0,83.0
2445,91.0,84.0,92.0,92.0,72.0,76.0,83.0,89.0
2446,84.0,92.0,92.0,72.0,76.0,83.0,89.0,87.0
2447,92.0,92.0,72.0,76.0,83.0,89.0,87.0,94.0
2448,92.0,72.0,76.0,83.0,89.0,87.0,94.0,85.0
2449,72.0,76.0,83.0,89.0,87.0,94.0,85.0,101.0
2450,35.0,46.0,55.0,51.0,50.0,47.0,46.0,40.0
2451,46.0,55.0,51.0,50.0,47.0,46.0,40.0,38.0
2452,55.0,51.0,50.0,47.0,46.0,40.0,38.0,34.0
2453,51.0,50.0,47.0,46.0,40.0,38.0,34.0,25.0
2454,50.0,47.0,46.0,40.0,38.0,34.0,25.0,22.0
2455,47.0,46.0,40.0,38.0,34.0,25.0,22.0,27.0
2456,46.0,40.0,38.0,34.0,25.0,22.0,27.0,30.0
2457,40.0,38.0,34.0,25.0,22.0,27.0,30.0,30.0
2458,38.0,34.0,25.0,22.0,27.0,30.0,30.0,35.0
2459,34.0,25.0,22.0,27.0,30.0,30.0,35.0,41.0
2460,25.0,22.0,27.0,30.0,30.0,35.0,41.0,46.0
2461,22.0,27.0,30.0,30.0,35.0,41.0,46.0,53.0
2462,27.0,30.0,30.0,35.0,41.0,46.0,53.0,53.0
2463,30.0,30.0,35.0,41.0,46.0,53.0,53.0,101.0
2464,62.0,29.0,31.0,25.0,20.0,16.0,14.0,13.0
2465,29.0,31.0,25.0,20.0,16.0,14.0,13.0,11.0
2466,31.0,25.0,20.0,16.0,14.0,13.0,11.0,10.0
2467,25.0,20.0,16.0,14.0,13.0,11.0,10.0,11.0
2468,20.0,16.0,14.0,13.0,11.0,10.0,11.0,12.0
2469,16.0,14.0,13.0,11.0,10.0,11.0,12.0,10.0
2470,14.0,13.0,11.0,10.0,11.0,12.0,10.0,11.0
2471,13.0,11.0,10.0,11.0,12.0,10.0,11.0,10.0
2472,11.0,10.0,11.0,12.0,10.0,11.0,10.0,8.0
2473,10.0,11.0,12.0,10.0,11.0,10.0,8.0,11.0
2474,11.0,12.0,10.0,11.0,10.0,8.0,11.0,16.0
2475,12.0,10.0,11.0,10.0,8.0,11.0,16.0,17.0
2476,10.0,11.0,10.0,8.0,11.0,16.0,17.0,21.0
2477,11.0,10.0,8.0,11.0,16.0,17.0,21.0,24.0
2478,10.0,8.0,11.0,16.0,17.0,21.0,24.0,36.0
2479,8.0,11.0,16.0,17.0,21.0,24.0,36.0,37.0
2480,11.0,16.0,17.0,21.0,24.0,36.0,37.0,47.0
2481,16.0,17.0,21.0,24.0,36.0,37.0,47.0,49.0
2482,17.0,21.0,24.0,36.0,37.0,47.0,49.0,101.0
2483,44.0,58.0,68.0,74.0,93.0,94.0,94.0,101.0
2484,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0
2485,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0
2486,1.0,1.0,1.0,1.0,4.0,5.0,5.0,13.0
2487,1.0,1.0,1.0,4.0,5.0,5.0,13.0,15.0
2488,1.0,1.0,4.0,5.0,5.0,13.0,15.0,16.0
2489,1.0,4.0,5.0,5.0,13.0,15.0,16.0,18.0
2490,4.0,5.0,5.0,13.0,15.0,16.0,18.0,19.0
2491,5.0,5.0,13.0,15.0,16.0,18.0,19.0,24.0
2492,5.0,13.0,15.0,16.0,18.0,19.0,24.0,42.0
2493,13.0,15.0,16.0,18.0,19.0,24.0,42.0,37.0
2494,15.0,16.0,18.0,19.0,24.0,42.0,37.0,49.0
2495,16.0,18.0,19.0,24.0,42.0,37.0,49.0,56.0
2496,18.0,19.0,24.0,42.0,37.0,49.0,56.0,57.0
2497,19.0,24.0,42.0,37.0,49.0,56.0,57.0,101.0
2498,18.0,75.0,91.0,81.0,77.0,68.0,56.0,54.0
2499,75.0,91.0,81.0,77.0,68.0,56.0,54.0,46.0
2500,91.0,81.0,77.0,68.0,56.0,54.0,46.0,47.0
2501,81.0,77.0,68.0,56.0,54.0,46.0,47.0,50.0
2502,77.0,68.0,56.0,54.0,46.0,47.0,50.0,56.0
2503,68.0,56.0,54.0,46.0,47.0,50.0,56.0,61.0
2504,56.0,54.0,46.0,47.0,50.0,56.0,61.0,72.0
2505,54.0,46.0,47.0,50.0,56.0,61.0,72.0,71.0
2506,46.0,47.0,50.0,56.0,61.0,72.0,71.0,74.0
2507,47.0,50.0,56.0,61.0,72.0,71.0,74.0,80.0
2508,50.0,56.0,61.0,72.0,71.0,74.0,80.0,81.0
2509,56.0,61.0,72.0,71.0,74.0,80.0,81.0,83.0
2510,61.0,72.0,71.0,74.0,80.0,81.0,83.0,101.0
2511,58.0,80.0,91.0,77.0,67.0,59.0,58.0,48.0
2512,80.0,91.0,77.0,67.0,59.0,58.0,48.0,42.0
2513,91.0,77.0,67.0,59.0,58.0,48.0,42.0,34.0
2514,77.0,67.0,59.0,58.0,48.0,42.0,34.0,32.0
2515,67.0,59.0,58.0,48.0,42.0,34.0,32.0,30.0
2516,59.0,58.0,48.0,42.0,34.0,32.0,30.0,30.0
2517,58.0,48.0,42.0,34.0,32.0,30.0,30.0,28.0
2518,48.0,42.0,34.0,32.0,30.0,30.0,28.0,28.0
2519,42.0,34.0,32.0,30.0,30.0,28.0,28.0,24.0
2520,34.0,32.0,30.0,30.0,28.0,28.0,24.0,20.0
2521,32.0,30.0,30.0,28.0,28.0,24.0,20.0,22.0
2522,30.0,30.0,28.0,28.0,24.0,20.0,22.0,22.0
2523,30.0,28.0,28.0,24.0,20.0,22.0,22.0,22.0
2524,28.0,28.0,24.0,20.0,22.0,22.0,22.0,29.0
2525,28.0,24.0,20.0,22.0,22.0,22.0,29.0,30.0
2526,24.0,20.0,22.0,22.0,22.0,29.0,30.0,38.0
2527,20.0,22.0,22.0,22.0,29.0,30.0,38.0,41.0
2528,22.0,22.0,22.0,29.0,30.0,38.0,41.0,38.0
2529,22.0,22.0,29.0,30.0,38.0,41.0,38.0,101.0
2530,22.0,27.0,27.0,20.0,17.0,13.0,13.0,11.0
2531,27.0,27.0,20.0,17.0,13.0,13.0,11.0,13.0
2532,27.0,20.0,17.0,13.0,13.0,11.0,13.0,10.0
2533,20.0,17.0,13.0,13.0,11.0,13.0,10.0,6.0
2534,17.0,13.0,13.0,11.0,13.0,10.0,6.0,7.0
2535,13.0,13.0,11.0,13.0,10.0,6.0,7.0,8.0
2536,13.0,11.0,13.0,10.0,6.0,7.0,8.0,10.0
2537,11.0,13.0,10.0,6.0,7.0,8.0,10.0,10.0
2538,13.0,10.0,6.0,7.0,8.0,10.0,10.0,11.0
2539,10.0,6.0,7.0,8.0,10.0,10.0,11.0,10.0
2540,6.0,7.0,8.0,10.0,10.0,11.0,10.0,10.0
2541,7.0,8.0,10.0,10.0,11.0,10.0,10.0,11.0
2542,8.0,10.0,10.0,11.0,10.0,10.0,11.0,8.0
2543,10.0,10.0,11.0,10.0,10.0,11.0,8.0,11.0
2544,10.0,11.0,10.0,10.0,11.0,8.0,11.0,14.0
2545,11.0,10.0,10.0,11.0,8.0,11.0,14.0,24.0
2546,10.0,10.0,11.0,8.0,11.0,14.0,24.0,27.0
2547,10.0,11.0,8.0,11.0,14.0,24.0,27.0,32.0
2548,11.0,8.0,11.0,14.0,24.0,27.0,32.0,39.0
2549,8.0,11.0,14.0,24.0,27.0,32.0,39.0,101.0
2550,96.0,81.0,92.0,92.0,88.0,86.0,81.0,75.0
2551,81.0,92.0,92.0,88.0,86.0,81.0,75.0,78.0
2552,92.0,92.0,88.0,86.0,81.0,75.0,78.0,74.0
2553,92.0,88.0,86.0,81.0,75.0,78.0,74.0,75.0
2554,88.0,86.0,81.0,75.0,78.0,74.0,75.0,76.0
2555,86.0,81.0,75.0,78.0,74.0,75.0,76.0,78.0
2556,81.0,75.0,78.0,74.0,75.0,76.0,78.0,78.0
2557,75.0,78.0,74.0,75.0,76.0,78.0,78.0,83.0
2558,78.0,74.0,75.0,76.0,78.0,78.0,83.0,90.0
2559,74.0,75.0,76.0,78.0,78.0,83.0,90.0,91.0
2560,75.0,76.0,78.0,78.0,83.0,90.0,91.0,81.0
2561,76.0,78.0,78.0,83.0,90.0,91.0,81.0,93.0
2562,78.0,78.0,83.0,90.0,91.0,81.0,93.0,101.0
2563,82.0,49.0,52.0,51.0,48.0,43.0,41.0,40.0
2564,49.0,52.0,51.0,48.0,43.0,41.0,40.0,31.0
2565,52.0,51.0,48.0,43.0,41.0,40.0,31.0,30.0
2566,51.0,48.0,43.0,41.0,40.0,31.0,30.0,36.0
2567,48.0,43.0,41.0,40.0,31.0,30.0,36.0,48.0
2568,43.0,41.0,40.0,31.0,30.0,36.0,48.0,51.0
2569,41.0,40.0,31.0,30.0,36.0,48.0,51.0,70.0
2570,40.0,31.0,30.0,36.0,48.0,51.0,70.0,82.0
2571,31.0,30.0,36.0,48.0,51.0,70.0,82.0,93.0
2572,30.0,36.0,48.0,51.0,70.0,82.0,93.0,101.0
2573,100.0,85.0,83.0,85.0,72.0,92.0,90.0,94.0
2574,85.0,83.0,85.0,72.0,92.0,90.0,94.0,91.0
2575,83.0,85.0,72.0,92.0,90.0,94.0,91.0,101.0
2576,2.0,5.0,5.0,4.0,7.0,8.0,9.0,9.0
2577,5.0,5.0,4.0,7.0,8.0,9.0,9.0,9.0
2578,5.0,4.0,7.0,8.0,9.0,9.0,9.0,8.0
2579,4.0,7.0,8.0,9.0,9.0,9.0,8.0,10.0
2580,7.0,8.0,9.0,9.0,9.0,8.0,10.0,10.0
2581,8.0,9.0,9.0,9.0,8.0,10.0,10.0,18.0
2582,9.0,9.0,9.0,8.0,10.0,10.0,18.0,14.0
2583,9.0,9.0,8.0,10.0,10.0,18.0,14.0,16.0
2584,9.0,8.0,10.0,10.0,18.0,14.0,16.0,27.0
2585,8.0,10.0,10.0,18.0,14.0,16.0,27.0,42.0
2586,10.0,10.0,18.0,14.0,16.0,27.0,42.0,45.0
2587,10.0,18.0,14.0,16.0,27.0,42.0,45.0,53.0
2588,18.0,14.0,16.0,27.0,42.0,45.0,53.0,60.0
2589,14.0,16.0,27.0,42.0,45.0,53.0,60.0,101.0
2590,67.0,55.0,40.0,36.0,27.0,23.0,19.0,16.0
2591,55.0,40.0,36.0,27.0,23.0,19.0,16.0,16.0
2592,40.0,36.0,27.0,23.0,19.0,16.0,16.0,13.0
2593,36.0,27.0,23.0,19.0,16.0,16.0,13.0,13.0
2594,27.0,23.0,19.0,16.0,16.0,13.0,13.0,12.0
2595,23.0,19.0,16.0,16.0,13.0,13.0,12.0,15.0
2596,19.0,16.0,16.0,13.0,13.0,12.0,15.0,20.0
2597,16.0,16.0,13.0,13.0,12.0,15.0,20.0,22.0
2598,16.0,13.0,13.0,12.0,15.0,20.0,22.0,30.0
2599,13.0,13.0,12.0,15.0,20.0,22.0,30.0,32.0
2600,13.0,12.0,15.0,20.0,22.0,30.0,32.0,35.0
2601,12.0,15.0,20.0,22.0,30.0,32.0,35.0,36.0
2602,15.0,20.0,22.0,30.0,32.0,35.0,36.0,46.0
2603,20.0,22.0,30.0,32.0,35.0,36.0,46.0,48.0
2604,22.0,30.0,32.0,35.0,36.0,46.0,48.0,101.0
2605,100.0,91.0,91.0,82.0,71.0,73.0,70.0,66.0
2606,91.0,91.0,82.0,71.0,73.0,70.0,66.0,46.0
2607,91.0,82.0,71.0,73.0,70.0,66.0,46.0,31.0
2608,82.0,71.0,73.0,70.0,66.0,46.0,31.0,41.0
2609,71.0,73.0,70.0,66.0,46.0,31.0,41.0,40.0
2610,73.0,70.0,66.0,46.0,31.0,41.0,40.0,44.0
2611,70.0,66.0,46.0,31.0,41.0,40.0,44.0,48.0
2612,66.0,46.0,31.0,41.0,40.0,44.0,48.0,49.0
2613,46.0,31.0,41.0,40.0,44.0,48.0,49.0,51.0
2614,31.0,41.0,40.0,44.0,48.0,49.0,51.0,39.0
2615,41.0,40.0,44.0,48.0,49.0,51.0,39.0,38.0
2616,40.0,44.0,48.0,49.0,51.0,39.0,38.0,32.0
2617,44.0,48.0,49.0,51.0,39.0,38.0,32.0,35.0
2618,48.0,49.0,51.0,39.0,38.0,32.0,35.0,37.0
2619,49.0,51.0,39.0,38.0,32.0,35.0,37.0,27.0
2620,51.0,39.0,38.0,32.0,35.0,37.0,27.0,28.0
2621,39.0,38.0,32.0,35.0,37.0,27.0,28.0,26.0
2622,38.0,32.0,35.0,37.0,27.0,28.0,26.0,31.0
2623,32.0,35.0,37.0,27.0,28.0,26.0,31.0,33.0
2624,35.0,37.0,27.0,28.0,26.0,31.0,33.0,35.0
2625,37.0,27.0,28.0,26.0,31.0,33.0,35.0,36.0
