,diff_0,diff_1,diff_2,diff_3,diff_4,target
24081,11.0,11.0,13.0,11.0,17.0,19.0
24082,11.0,13.0,11.0,17.0,19.0,23.0
24083,13.0,11.0,17.0,19.0,23.0,21.0
24084,11.0,17.0,19.0,23.0,21.0,17.0
24085,17.0,19.0,23.0,21.0,17.0,21.0
24086,19.0,23.0,21.0,17.0,21.0,26.0
24087,23.0,21.0,17.0,21.0,26.0,31.0
24088,21.0,17.0,21.0,26.0,31.0,32.0
24089,17.0,21.0,26.0,31.0,32.0,33.0
24090,21.0,26.0,31.0,32.0,33.0,40.0
24091,26.0,31.0,32.0,33.0,40.0,37.0
24092,31.0,32.0,33.0,40.0,37.0,35.0
24093,32.0,33.0,40.0,37.0,35.0,45.0
24094,33.0,40.0,37.0,35.0,45.0,45.0
24095,40.0,37.0,35.0,45.0,45.0,47.0
24096,37.0,35.0,45.0,45.0,47.0,48.0
24097,35.0,45.0,45.0,47.0,48.0,49.0
24098,45.0,45.0,47.0,48.0,49.0,101.0
24099,46.0,37.0,35.0,35.0,33.0,32.0
24100,37.0,35.0,35.0,33.0,32.0,29.0
24101,35.0,35.0,33.0,32.0,29.0,29.0
24102,35.0,33.0,32.0,29.0,29.0,28.0
24103,33.0,32.0,29.0,29.0,28.0,32.0
24104,32.0,29.0,29.0,28.0,32.0,38.0
24105,29.0,29.0,28.0,32.0,38.0,48.0
24106,29.0,28.0,32.0,38.0,48.0,56.0
24107,28.0,32.0,38.0,48.0,56.0,59.0
24108,32.0,38.0,48.0,56.0,59.0,61.0
24109,38.0,48.0,56.0,59.0,61.0,66.0
24110,48.0,56.0,59.0,61.0,66.0,101.0
24111,40.0,34.0,25.0,17.0,10.0,13.0
24112,34.0,25.0,17.0,10.0,13.0,24.0
24113,25.0,17.0,10.0,13.0,24.0,43.0
24114,17.0,10.0,13.0,24.0,43.0,68.0
24115,10.0,13.0,24.0,43.0,68.0,83.0
24116,13.0,24.0,43.0,68.0,83.0,98.0
24117,24.0,43.0,68.0,83.0,98.0,101.0
24118,69.0,26.0,15.0,15.0,15.0,18.0
24119,26.0,15.0,15.0,15.0,18.0,20.0
24120,15.0,15.0,15.0,18.0,20.0,24.0
24121,15.0,15.0,18.0,20.0,24.0,23.0
24122,15.0,18.0,20.0,24.0,23.0,23.0
24123,18.0,20.0,24.0,23.0,23.0,24.0
24124,20.0,24.0,23.0,23.0,24.0,22.0
24125,24.0,23.0,23.0,24.0,22.0,26.0
24126,23.0,23.0,24.0,22.0,26.0,36.0
24127,23.0,24.0,22.0,26.0,36.0,42.0
24128,24.0,22.0,26.0,36.0,42.0,54.0
24129,22.0,26.0,36.0,42.0,54.0,61.0
24130,26.0,36.0,42.0,54.0,61.0,76.0
24131,36.0,42.0,54.0,61.0,76.0,83.0
24132,42.0,54.0,61.0,76.0,83.0,90.0
24133,54.0,61.0,76.0,83.0,90.0,101.0
24134,95.0,94.0,87.0,86.0,93.0,101.0
24135,80.0,71.0,48.0,37.0,29.0,30.0
24136,71.0,48.0,37.0,29.0,30.0,25.0
24137,48.0,37.0,29.0,30.0,25.0,20.0
24138,37.0,29.0,30.0,25.0,20.0,21.0
24139,29.0,30.0,25.0,20.0,21.0,28.0
24140,30.0,25.0,20.0,21.0,28.0,19.0
24141,25.0,20.0,21.0,28.0,19.0,28.0
24142,20.0,21.0,28.0,19.0,28.0,29.0
24143,21.0,28.0,19.0,28.0,29.0,40.0
24144,28.0,19.0,28.0,29.0,40.0,45.0
24145,19.0,28.0,29.0,40.0,45.0,43.0
24146,28.0,29.0,40.0,45.0,43.0,62.0
24147,29.0,40.0,45.0,43.0,62.0,77.0
24148,40.0,45.0,43.0,62.0,77.0,76.0
24149,45.0,43.0,62.0,77.0,76.0,86.0
24150,43.0,62.0,77.0,76.0,86.0,101.0
24151,78.0,83.0,82.0,86.0,95.0,101.0
24152,77.0,77.0,77.0,77.0,78.0,48.0
24153,77.0,77.0,77.0,78.0,48.0,33.0
24154,77.0,77.0,78.0,48.0,33.0,31.0
24155,77.0,78.0,48.0,33.0,31.0,17.0
24156,78.0,48.0,33.0,31.0,17.0,16.0
24157,48.0,33.0,31.0,17.0,16.0,16.0
24158,33.0,31.0,17.0,16.0,16.0,12.0
24159,31.0,17.0,16.0,16.0,12.0,9.0
24160,17.0,16.0,16.0,12.0,9.0,10.0
24161,16.0,16.0,12.0,9.0,10.0,8.0
24162,16.0,12.0,9.0,10.0,8.0,8.0
24163,12.0,9.0,10.0,8.0,8.0,8.0
24164,9.0,10.0,8.0,8.0,8.0,9.0
24165,10.0,8.0,8.0,8.0,9.0,14.0
24166,8.0,8.0,8.0,9.0,14.0,17.0
24167,8.0,8.0,9.0,14.0,17.0,23.0
24168,8.0,9.0,14.0,17.0,23.0,32.0
24169,9.0,14.0,17.0,23.0,32.0,45.0
24170,14.0,17.0,23.0,32.0,45.0,101.0
24171,86.0,86.0,75.0,73.0,71.0,68.0
24172,86.0,75.0,73.0,71.0,68.0,70.0
24173,75.0,73.0,71.0,68.0,70.0,70.0
24174,73.0,71.0,68.0,70.0,70.0,69.0
24175,71.0,68.0,70.0,70.0,69.0,72.0
24176,68.0,70.0,70.0,69.0,72.0,78.0
24177,70.0,70.0,69.0,72.0,78.0,98.0
24178,70.0,69.0,72.0,78.0,98.0,101.0
24179,98.0,98.0,68.0,59.0,31.0,70.0
24180,98.0,68.0,59.0,31.0,70.0,79.0
24181,43.0,40.0,37.0,32.0,36.0,36.0
24182,40.0,37.0,32.0,36.0,36.0,34.0
24183,37.0,32.0,36.0,36.0,34.0,35.0
24184,32.0,36.0,36.0,34.0,35.0,38.0
24185,36.0,36.0,34.0,35.0,38.0,38.0
24186,36.0,34.0,35.0,38.0,38.0,39.0
24187,34.0,35.0,38.0,38.0,39.0,52.0
24188,35.0,38.0,38.0,39.0,52.0,67.0
24189,38.0,38.0,39.0,52.0,67.0,82.0
24190,38.0,39.0,52.0,67.0,82.0,87.0
24191,39.0,52.0,67.0,82.0,87.0,98.0
24192,52.0,67.0,82.0,87.0,98.0,101.0
24193,20.0,15.0,18.0,20.0,24.0,33.0
24194,15.0,18.0,20.0,24.0,33.0,101.0
24195,99.0,83.0,75.0,67.0,60.0,53.0
24196,83.0,75.0,67.0,60.0,53.0,49.0
24197,75.0,67.0,60.0,53.0,49.0,45.0
24198,67.0,60.0,53.0,49.0,45.0,50.0
24199,60.0,53.0,49.0,45.0,50.0,50.0
24200,53.0,49.0,45.0,50.0,50.0,72.0
24201,49.0,45.0,50.0,50.0,72.0,75.0
24202,45.0,50.0,50.0,72.0,75.0,72.0
24203,50.0,50.0,72.0,75.0,72.0,84.0
24204,50.0,72.0,75.0,72.0,84.0,90.0
24205,72.0,75.0,72.0,84.0,90.0,101.0
24206,84.0,69.0,53.0,45.0,36.0,29.0
24207,69.0,53.0,45.0,36.0,29.0,28.0
24208,53.0,45.0,36.0,29.0,28.0,27.0
24209,45.0,36.0,29.0,28.0,27.0,26.0
24210,36.0,29.0,28.0,27.0,26.0,31.0
24211,29.0,28.0,27.0,26.0,31.0,41.0
24212,28.0,27.0,26.0,31.0,41.0,53.0
24213,27.0,26.0,31.0,41.0,53.0,69.0
24214,26.0,31.0,41.0,53.0,69.0,96.0
24215,31.0,41.0,53.0,69.0,96.0,101.0
24216,37.0,21.0,16.0,14.0,12.0,14.0
24217,21.0,16.0,14.0,12.0,14.0,15.0
24218,16.0,14.0,12.0,14.0,15.0,12.0
24219,14.0,12.0,14.0,15.0,12.0,11.0
24220,12.0,14.0,15.0,12.0,11.0,9.0
24221,14.0,15.0,12.0,11.0,9.0,8.0
24222,15.0,12.0,11.0,9.0,8.0,9.0
24223,12.0,11.0,9.0,8.0,9.0,9.0
24224,11.0,9.0,8.0,9.0,9.0,11.0
24225,9.0,8.0,9.0,9.0,11.0,11.0
24226,8.0,9.0,9.0,11.0,11.0,10.0
24227,9.0,9.0,11.0,11.0,10.0,12.0
24228,9.0,11.0,11.0,10.0,12.0,13.0
24229,11.0,11.0,10.0,12.0,13.0,12.0
24230,11.0,10.0,12.0,13.0,12.0,14.0
24231,10.0,12.0,13.0,12.0,14.0,17.0
24232,12.0,13.0,12.0,14.0,17.0,18.0
24233,13.0,12.0,14.0,17.0,18.0,17.0
24234,12.0,14.0,17.0,18.0,17.0,22.0
24235,14.0,17.0,18.0,17.0,22.0,24.0
24236,17.0,18.0,17.0,22.0,24.0,27.0
24237,18.0,17.0,22.0,24.0,27.0,30.0
24238,17.0,22.0,24.0,27.0,30.0,30.0
24239,22.0,24.0,27.0,30.0,30.0,34.0
24240,24.0,27.0,30.0,30.0,34.0,36.0
24241,27.0,30.0,30.0,34.0,36.0,32.0
24242,30.0,30.0,34.0,36.0,32.0,38.0
24243,30.0,34.0,36.0,32.0,38.0,43.0
24244,34.0,36.0,32.0,38.0,43.0,49.0
24245,36.0,32.0,38.0,43.0,49.0,101.0
24246,30.0,26.0,23.0,22.0,18.0,18.0
24247,26.0,23.0,22.0,18.0,18.0,18.0
24248,23.0,22.0,18.0,18.0,18.0,19.0
24249,22.0,18.0,18.0,18.0,19.0,27.0
24250,18.0,18.0,18.0,19.0,27.0,26.0
24251,18.0,18.0,19.0,27.0,26.0,24.0
24252,18.0,19.0,27.0,26.0,24.0,33.0
24253,19.0,27.0,26.0,24.0,33.0,37.0
24254,27.0,26.0,24.0,33.0,37.0,48.0
24255,26.0,24.0,33.0,37.0,48.0,49.0
24256,24.0,33.0,37.0,48.0,49.0,50.0
24257,33.0,37.0,48.0,49.0,50.0,101.0
24258,76.0,70.0,62.0,57.0,57.0,40.0
24259,70.0,62.0,57.0,57.0,40.0,101.0
24260,92.0,89.0,51.0,37.0,35.0,34.0
24261,89.0,51.0,37.0,35.0,34.0,30.0
24262,51.0,37.0,35.0,34.0,30.0,35.0
24263,37.0,35.0,34.0,30.0,35.0,42.0
24264,35.0,34.0,30.0,35.0,42.0,53.0
24265,34.0,30.0,35.0,42.0,53.0,60.0
24266,30.0,35.0,42.0,53.0,60.0,62.0
24267,35.0,42.0,53.0,60.0,62.0,70.0
24268,42.0,53.0,60.0,62.0,70.0,88.0
24269,53.0,60.0,62.0,70.0,88.0,96.0
24270,60.0,62.0,70.0,88.0,96.0,101.0
24271,83.0,68.0,70.0,72.0,83.0,101.0
24272,85.0,81.0,58.0,43.0,28.0,14.0
24273,81.0,58.0,43.0,28.0,14.0,11.0
24274,58.0,43.0,28.0,14.0,11.0,6.0
24275,43.0,28.0,14.0,11.0,6.0,3.0
24276,28.0,14.0,11.0,6.0,3.0,2.0
24277,14.0,11.0,6.0,3.0,2.0,2.0
24278,11.0,6.0,3.0,2.0,2.0,2.0
24279,6.0,3.0,2.0,2.0,2.0,2.0
24280,3.0,2.0,2.0,2.0,2.0,2.0
24281,2.0,2.0,2.0,2.0,2.0,4.0
24282,2.0,2.0,2.0,2.0,4.0,5.0
24283,2.0,2.0,2.0,4.0,5.0,6.0
24284,2.0,2.0,4.0,5.0,6.0,7.0
24285,2.0,4.0,5.0,6.0,7.0,10.0
24286,4.0,5.0,6.0,7.0,10.0,14.0
24287,5.0,6.0,7.0,10.0,14.0,26.0
24288,6.0,7.0,10.0,14.0,26.0,35.0
24289,7.0,10.0,14.0,26.0,35.0,47.0
24290,10.0,14.0,26.0,35.0,47.0,101.0
24291,81.0,69.0,62.0,65.0,71.0,82.0
24292,69.0,62.0,65.0,71.0,82.0,95.0
24293,62.0,65.0,71.0,82.0,95.0,99.0
24294,65.0,71.0,82.0,95.0,99.0,101.0
24295,88.0,83.0,82.0,69.0,62.0,59.0
24296,83.0,82.0,69.0,62.0,59.0,60.0
24297,82.0,69.0,62.0,59.0,60.0,56.0
24298,69.0,62.0,59.0,60.0,56.0,56.0
24299,62.0,59.0,60.0,56.0,56.0,55.0
24300,59.0,60.0,56.0,56.0,55.0,52.0
24301,60.0,56.0,56.0,55.0,52.0,53.0
24302,56.0,56.0,55.0,52.0,53.0,52.0
24303,56.0,55.0,52.0,53.0,52.0,54.0
24304,55.0,52.0,53.0,52.0,54.0,52.0
24305,52.0,53.0,52.0,54.0,52.0,50.0
24306,53.0,52.0,54.0,52.0,50.0,47.0
24307,52.0,54.0,52.0,50.0,47.0,47.0
24308,54.0,52.0,50.0,47.0,47.0,40.0
24309,52.0,50.0,47.0,47.0,40.0,34.0
24310,50.0,47.0,47.0,40.0,34.0,32.0
24311,47.0,47.0,40.0,34.0,32.0,34.0
24312,47.0,40.0,34.0,32.0,34.0,34.0
24313,40.0,34.0,32.0,34.0,34.0,31.0
24314,34.0,32.0,34.0,34.0,31.0,36.0
24315,32.0,34.0,34.0,31.0,36.0,39.0
24316,34.0,34.0,31.0,36.0,39.0,37.0
24317,34.0,31.0,36.0,39.0,37.0,49.0
24318,31.0,36.0,39.0,37.0,49.0,101.0
24319,98.0,78.0,54.0,39.0,26.0,18.0
24320,78.0,54.0,39.0,26.0,18.0,15.0
24321,54.0,39.0,26.0,18.0,15.0,9.0
24322,39.0,26.0,18.0,15.0,9.0,9.0
24323,26.0,18.0,15.0,9.0,9.0,9.0
24324,18.0,15.0,9.0,9.0,9.0,11.0
24325,15.0,9.0,9.0,9.0,11.0,12.0
24326,9.0,9.0,9.0,11.0,12.0,9.0
24327,9.0,9.0,11.0,12.0,9.0,9.0
24328,9.0,11.0,12.0,9.0,9.0,7.0
24329,11.0,12.0,9.0,9.0,7.0,9.0
24330,12.0,9.0,9.0,7.0,9.0,10.0
24331,9.0,9.0,7.0,9.0,10.0,15.0
24332,9.0,7.0,9.0,10.0,15.0,11.0
24333,7.0,9.0,10.0,15.0,11.0,14.0
24334,9.0,10.0,15.0,11.0,14.0,19.0
24335,10.0,15.0,11.0,14.0,19.0,21.0
24336,15.0,11.0,14.0,19.0,21.0,30.0
24337,11.0,14.0,19.0,21.0,30.0,34.0
24338,14.0,19.0,21.0,30.0,34.0,37.0
24339,19.0,21.0,30.0,34.0,37.0,48.0
24340,21.0,30.0,34.0,37.0,48.0,101.0
24341,91.0,86.0,86.0,86.0,89.0,89.0
24342,86.0,86.0,86.0,89.0,89.0,93.0
24343,86.0,86.0,89.0,89.0,93.0,92.0
24344,86.0,89.0,89.0,93.0,92.0,96.0
24345,89.0,89.0,93.0,92.0,96.0,95.0
24346,89.0,93.0,92.0,96.0,95.0,91.0
24347,93.0,92.0,96.0,95.0,91.0,101.0
24348,95.0,89.0,80.0,77.0,71.0,69.0
24349,89.0,80.0,77.0,71.0,69.0,69.0
24350,80.0,77.0,71.0,69.0,69.0,66.0
24351,77.0,71.0,69.0,69.0,66.0,66.0
24352,71.0,69.0,69.0,66.0,66.0,69.0
24353,69.0,69.0,66.0,66.0,69.0,68.0
24354,69.0,66.0,66.0,69.0,68.0,76.0
24355,66.0,66.0,69.0,68.0,76.0,81.0
24356,66.0,69.0,68.0,76.0,81.0,81.0
24357,69.0,68.0,76.0,81.0,81.0,81.0
24358,68.0,76.0,81.0,81.0,81.0,80.0
24359,76.0,81.0,81.0,81.0,80.0,87.0
24360,81.0,81.0,81.0,80.0,87.0,84.0
24361,81.0,81.0,80.0,87.0,84.0,100.0
24362,81.0,80.0,87.0,84.0,100.0,101.0
24363,92.0,78.0,59.0,54.0,49.0,54.0
24364,78.0,59.0,54.0,49.0,54.0,64.0
24365,59.0,54.0,49.0,54.0,64.0,84.0
24366,54.0,49.0,54.0,64.0,84.0,100.0
24367,49.0,54.0,64.0,84.0,100.0,101.0
24368,76.0,75.0,75.0,64.0,64.0,62.0
24369,75.0,75.0,64.0,64.0,62.0,57.0
24370,75.0,64.0,64.0,62.0,57.0,54.0
24371,64.0,64.0,62.0,57.0,54.0,46.0
24372,64.0,62.0,57.0,54.0,46.0,46.0
24373,62.0,57.0,54.0,46.0,46.0,54.0
24374,57.0,54.0,46.0,46.0,54.0,57.0
24375,54.0,46.0,46.0,54.0,57.0,63.0
24376,46.0,46.0,54.0,57.0,63.0,62.0
24377,46.0,54.0,57.0,63.0,62.0,63.0
24378,54.0,57.0,63.0,62.0,63.0,68.0
24379,57.0,63.0,62.0,63.0,68.0,75.0
24380,63.0,62.0,63.0,68.0,75.0,77.0
24381,62.0,63.0,68.0,75.0,77.0,85.0
24382,63.0,68.0,75.0,77.0,85.0,92.0
24383,68.0,75.0,77.0,85.0,92.0,101.0
24384,95.0,96.0,95.0,99.0,76.0,58.0
24385,96.0,95.0,99.0,76.0,58.0,69.0
24386,95.0,99.0,76.0,58.0,69.0,85.0
24387,99.0,76.0,58.0,69.0,85.0,90.0
24388,76.0,58.0,69.0,85.0,90.0,101.0
24389,88.0,77.0,77.0,77.0,76.0,79.0
24390,77.0,77.0,77.0,76.0,79.0,78.0
24391,77.0,77.0,76.0,79.0,78.0,87.0
24392,77.0,76.0,79.0,78.0,87.0,97.0
24393,76.0,79.0,78.0,87.0,97.0,98.0
24394,79.0,78.0,87.0,97.0,98.0,101.0
24395,86.0,72.0,48.0,29.0,15.0,11.0
24396,72.0,48.0,29.0,15.0,11.0,9.0
24397,48.0,29.0,15.0,11.0,9.0,9.0
24398,29.0,15.0,11.0,9.0,9.0,5.0
24399,15.0,11.0,9.0,9.0,5.0,5.0
24400,11.0,9.0,9.0,5.0,5.0,5.0
24401,9.0,9.0,5.0,5.0,5.0,7.0
24402,9.0,5.0,5.0,5.0,7.0,6.0
24403,5.0,5.0,5.0,7.0,6.0,10.0
24404,5.0,5.0,7.0,6.0,10.0,13.0
24405,5.0,7.0,6.0,10.0,13.0,18.0
24406,7.0,6.0,10.0,13.0,18.0,20.0
24407,6.0,10.0,13.0,18.0,20.0,27.0
24408,10.0,13.0,18.0,20.0,27.0,30.0
24409,13.0,18.0,20.0,27.0,30.0,35.0
24410,18.0,20.0,27.0,30.0,35.0,42.0
24411,20.0,27.0,30.0,35.0,42.0,45.0
24412,27.0,30.0,35.0,42.0,45.0,101.0
24413,94.0,55.0,35.0,26.0,21.0,18.0
24414,55.0,35.0,26.0,21.0,18.0,14.0
24415,35.0,26.0,21.0,18.0,14.0,14.0
24416,26.0,21.0,18.0,14.0,14.0,14.0
24417,21.0,18.0,14.0,14.0,14.0,13.0
24418,18.0,14.0,14.0,14.0,13.0,12.0
24419,14.0,14.0,14.0,13.0,12.0,15.0
24420,14.0,14.0,13.0,12.0,15.0,18.0
24421,14.0,13.0,12.0,15.0,18.0,21.0
24422,13.0,12.0,15.0,18.0,21.0,26.0
24423,12.0,15.0,18.0,21.0,26.0,34.0
24424,15.0,18.0,21.0,26.0,34.0,39.0
24425,18.0,21.0,26.0,34.0,39.0,50.0
24426,21.0,26.0,34.0,39.0,50.0,51.0
24427,26.0,34.0,39.0,50.0,51.0,55.0
24428,34.0,39.0,50.0,51.0,55.0,101.0
24429,66.0,33.0,22.0,12.0,5.0,2.0
24430,33.0,22.0,12.0,5.0,2.0,2.0
24431,22.0,12.0,5.0,2.0,2.0,1.0
24432,12.0,5.0,2.0,2.0,1.0,1.0
24433,5.0,2.0,2.0,1.0,1.0,1.0
24434,2.0,2.0,1.0,1.0,1.0,1.0
24435,2.0,1.0,1.0,1.0,1.0,1.0
24436,1.0,1.0,1.0,1.0,1.0,4.0
24437,1.0,1.0,1.0,1.0,4.0,7.0
24438,1.0,1.0,1.0,4.0,7.0,6.0
24439,1.0,1.0,4.0,7.0,6.0,9.0
24440,1.0,4.0,7.0,6.0,9.0,13.0
24441,4.0,7.0,6.0,9.0,13.0,16.0
24442,7.0,6.0,9.0,13.0,16.0,25.0
24443,6.0,9.0,13.0,16.0,25.0,29.0
24444,9.0,13.0,16.0,25.0,29.0,34.0
24445,13.0,16.0,25.0,29.0,34.0,41.0
24446,16.0,25.0,29.0,34.0,41.0,43.0
24447,25.0,29.0,34.0,41.0,43.0,44.0
24448,29.0,34.0,41.0,43.0,44.0,101.0
24449,15.0,10.0,10.0,9.0,9.0,3.0
24450,10.0,10.0,9.0,9.0,3.0,1.0
24451,10.0,9.0,9.0,3.0,1.0,1.0
24452,9.0,9.0,3.0,1.0,1.0,2.0
24453,9.0,3.0,1.0,1.0,2.0,3.0
24454,3.0,1.0,1.0,2.0,3.0,5.0
24455,1.0,1.0,2.0,3.0,5.0,7.0
24456,1.0,2.0,3.0,5.0,7.0,9.0
24457,2.0,3.0,5.0,7.0,9.0,9.0
24458,3.0,5.0,7.0,9.0,9.0,15.0
24459,5.0,7.0,9.0,9.0,15.0,15.0
24460,7.0,9.0,9.0,15.0,15.0,19.0
24461,9.0,9.0,15.0,15.0,19.0,23.0
24462,9.0,15.0,15.0,19.0,23.0,26.0
24463,15.0,15.0,19.0,23.0,26.0,36.0
24464,15.0,19.0,23.0,26.0,36.0,39.0
24465,19.0,23.0,26.0,36.0,39.0,40.0
24466,23.0,26.0,36.0,39.0,40.0,101.0
24467,50.0,33.0,28.0,23.0,22.0,24.0
24468,33.0,28.0,23.0,22.0,24.0,24.0
24469,28.0,23.0,22.0,24.0,24.0,24.0
24470,23.0,22.0,24.0,24.0,24.0,24.0
24471,22.0,24.0,24.0,24.0,24.0,34.0
24472,24.0,24.0,24.0,24.0,34.0,37.0
24473,24.0,24.0,24.0,34.0,37.0,44.0
24474,24.0,24.0,34.0,37.0,44.0,47.0
24475,24.0,34.0,37.0,44.0,47.0,66.0
24476,34.0,37.0,44.0,47.0,66.0,70.0
24477,37.0,44.0,47.0,66.0,70.0,80.0
24478,44.0,47.0,66.0,70.0,80.0,86.0
24479,47.0,66.0,70.0,80.0,86.0,85.0
24480,66.0,70.0,80.0,86.0,85.0,86.0
24481,70.0,80.0,86.0,85.0,86.0,94.0
24482,80.0,86.0,85.0,86.0,94.0,101.0
24483,63.0,55.0,46.0,31.0,27.0,19.0
24484,55.0,46.0,31.0,27.0,19.0,12.0
24485,46.0,31.0,27.0,19.0,12.0,8.0
24486,31.0,27.0,19.0,12.0,8.0,8.0
24487,27.0,19.0,12.0,8.0,8.0,7.0
24488,19.0,12.0,8.0,8.0,7.0,6.0
24489,12.0,8.0,8.0,7.0,6.0,4.0
24490,8.0,8.0,7.0,6.0,4.0,9.0
24491,8.0,7.0,6.0,4.0,9.0,18.0
24492,7.0,6.0,4.0,9.0,18.0,29.0
24493,6.0,4.0,9.0,18.0,29.0,43.0
24494,4.0,9.0,18.0,29.0,43.0,60.0
24495,9.0,18.0,29.0,43.0,60.0,72.0
24496,18.0,29.0,43.0,60.0,72.0,85.0
24497,29.0,43.0,60.0,72.0,85.0,95.0
24498,43.0,60.0,72.0,85.0,95.0,101.0
24499,90.0,57.0,78.0,89.0,78.0,57.0
24500,57.0,78.0,89.0,78.0,57.0,69.0
24501,78.0,89.0,78.0,57.0,69.0,87.0
24502,89.0,78.0,57.0,69.0,87.0,68.0
24503,91.0,76.0,66.0,50.0,47.0,43.0
24504,76.0,66.0,50.0,47.0,43.0,36.0
24505,66.0,50.0,47.0,43.0,36.0,36.0
24506,50.0,47.0,43.0,36.0,36.0,40.0
24507,47.0,43.0,36.0,36.0,40.0,43.0
24508,43.0,36.0,36.0,40.0,43.0,47.0
24509,36.0,36.0,40.0,43.0,47.0,52.0
24510,36.0,40.0,43.0,47.0,52.0,55.0
24511,40.0,43.0,47.0,52.0,55.0,55.0
24512,43.0,47.0,52.0,55.0,55.0,53.0
24513,47.0,52.0,55.0,55.0,53.0,64.0
24514,52.0,55.0,55.0,53.0,64.0,65.0
24515,55.0,55.0,53.0,64.0,65.0,63.0
24516,55.0,53.0,64.0,65.0,63.0,72.0
24517,53.0,64.0,65.0,63.0,72.0,75.0
24518,64.0,65.0,63.0,72.0,75.0,101.0
24519,90.0,90.0,81.0,58.0,45.0,38.0
24520,90.0,81.0,58.0,45.0,38.0,27.0
24521,81.0,58.0,45.0,38.0,27.0,22.0
24522,58.0,45.0,38.0,27.0,22.0,20.0
24523,45.0,38.0,27.0,22.0,20.0,18.0
24524,38.0,27.0,22.0,20.0,18.0,18.0
24525,27.0,22.0,20.0,18.0,18.0,27.0
24526,22.0,20.0,18.0,18.0,27.0,29.0
24527,20.0,18.0,18.0,27.0,29.0,34.0
24528,18.0,18.0,27.0,29.0,34.0,37.0
24529,18.0,27.0,29.0,34.0,37.0,51.0
24530,27.0,29.0,34.0,37.0,51.0,65.0
24531,29.0,34.0,37.0,51.0,65.0,80.0
24532,34.0,37.0,51.0,65.0,80.0,88.0
24533,37.0,51.0,65.0,80.0,88.0,100.0
24534,51.0,65.0,80.0,88.0,100.0,101.0
24535,78.0,57.0,50.0,38.0,33.0,25.0
24536,57.0,50.0,38.0,33.0,25.0,19.0
24537,50.0,38.0,33.0,25.0,19.0,15.0
24538,38.0,33.0,25.0,19.0,15.0,14.0
24539,33.0,25.0,19.0,15.0,14.0,12.0
24540,25.0,19.0,15.0,14.0,12.0,9.0
24541,19.0,15.0,14.0,12.0,9.0,10.0
24542,15.0,14.0,12.0,9.0,10.0,11.0
24543,14.0,12.0,9.0,10.0,11.0,14.0
24544,12.0,9.0,10.0,11.0,14.0,16.0
24545,9.0,10.0,11.0,14.0,16.0,21.0
24546,10.0,11.0,14.0,16.0,21.0,28.0
24547,11.0,14.0,16.0,21.0,28.0,33.0
24548,14.0,16.0,21.0,28.0,33.0,36.0
24549,16.0,21.0,28.0,33.0,36.0,48.0
24550,21.0,28.0,33.0,36.0,48.0,101.0
24551,54.0,32.0,17.0,15.0,15.0,18.0
24552,32.0,17.0,15.0,15.0,18.0,18.0
24553,17.0,15.0,15.0,18.0,18.0,18.0
24554,15.0,15.0,18.0,18.0,18.0,18.0
24555,15.0,18.0,18.0,18.0,18.0,25.0
24556,18.0,18.0,18.0,18.0,25.0,24.0
24557,18.0,18.0,18.0,25.0,24.0,24.0
24558,18.0,18.0,25.0,24.0,24.0,26.0
24559,18.0,25.0,24.0,24.0,26.0,33.0
24560,25.0,24.0,24.0,26.0,33.0,44.0
24561,24.0,24.0,26.0,33.0,44.0,51.0
24562,24.0,26.0,33.0,44.0,51.0,53.0
24563,26.0,33.0,44.0,51.0,53.0,65.0
24564,33.0,44.0,51.0,53.0,65.0,69.0
24565,44.0,51.0,53.0,65.0,69.0,77.0
24566,51.0,53.0,65.0,69.0,77.0,101.0
24567,10.0,23.0,49.0,71.0,96.0,101.0
24568,83.0,73.0,62.0,59.0,53.0,46.0
24569,73.0,62.0,59.0,53.0,46.0,43.0
24570,62.0,59.0,53.0,46.0,43.0,33.0
24571,59.0,53.0,46.0,43.0,33.0,30.0
24572,53.0,46.0,43.0,33.0,30.0,31.0
24573,46.0,43.0,33.0,30.0,31.0,37.0
24574,43.0,33.0,30.0,31.0,37.0,50.0
24575,33.0,30.0,31.0,37.0,50.0,42.0
24576,30.0,31.0,37.0,50.0,42.0,41.0
24577,31.0,37.0,50.0,42.0,41.0,50.0
24578,37.0,50.0,42.0,41.0,50.0,52.0
24579,50.0,42.0,41.0,50.0,52.0,58.0
24580,42.0,41.0,50.0,52.0,58.0,62.0
24581,41.0,50.0,52.0,58.0,62.0,68.0
24582,50.0,52.0,58.0,62.0,68.0,67.0
24583,52.0,58.0,62.0,68.0,67.0,101.0
24584,71.0,71.0,73.0,78.0,72.0,64.0
24585,71.0,73.0,78.0,72.0,64.0,61.0
24586,73.0,78.0,72.0,64.0,61.0,59.0
24587,78.0,72.0,64.0,61.0,59.0,68.0
24588,72.0,64.0,61.0,59.0,68.0,69.0
24589,64.0,61.0,59.0,68.0,69.0,72.0
24590,61.0,59.0,68.0,69.0,72.0,81.0
24591,59.0,68.0,69.0,72.0,81.0,101.0
24592,98.0,94.0,98.0,98.0,99.0,101.0
24593,97.0,93.0,90.0,96.0,91.0,98.0
24594,93.0,90.0,96.0,91.0,98.0,96.0
24595,90.0,96.0,91.0,98.0,96.0,97.0
24596,96.0,91.0,98.0,96.0,97.0,101.0
24597,99.0,92.0,81.0,59.0,47.0,101.0
