,diff_0,diff_1,target
2359,95.0,83.0,72.0
2360,83.0,72.0,75.0
2361,72.0,75.0,75.0
2362,75.0,75.0,76.0
2363,75.0,76.0,77.0
2364,76.0,77.0,73.0
2365,77.0,73.0,75.0
2366,73.0,75.0,78.0
2367,75.0,78.0,82.0
2368,78.0,82.0,92.0
2369,82.0,92.0,101.0
2370,96.0,100.0,100.0
2371,100.0,100.0,101.0
2372,98.0,98.0,93.0
2373,98.0,93.0,83.0
2374,93.0,83.0,85.0
2375,83.0,85.0,101.0
2376,63.0,82.0,71.0
2377,82.0,71.0,73.0
2378,71.0,73.0,62.0
2379,73.0,62.0,63.0
2380,62.0,63.0,59.0
2381,63.0,59.0,54.0
2382,59.0,54.0,52.0
2383,54.0,52.0,52.0
2384,52.0,52.0,51.0
2385,52.0,51.0,56.0
2386,51.0,56.0,67.0
2387,56.0,67.0,75.0
2388,67.0,75.0,88.0
2389,75.0,88.0,96.0
2390,88.0,96.0,98.0
2391,96.0,98.0,101.0
2392,96.0,85.0,75.0
2393,85.0,75.0,73.0
2394,75.0,73.0,62.0
2395,73.0,62.0,51.0
2396,62.0,51.0,49.0
2397,51.0,49.0,49.0
2398,49.0,49.0,38.0
2399,49.0,38.0,31.0
2400,38.0,31.0,30.0
2401,31.0,30.0,26.0
2402,30.0,26.0,27.0
2403,26.0,27.0,24.0
2404,27.0,24.0,26.0
2405,24.0,26.0,26.0
2406,26.0,26.0,24.0
2407,26.0,24.0,21.0
2408,24.0,21.0,21.0
2409,21.0,21.0,31.0
2410,21.0,31.0,35.0
2411,31.0,35.0,39.0
2412,35.0,39.0,42.0
2413,39.0,42.0,101.0
2414,78.0,77.0,46.0
2415,77.0,46.0,52.0
2416,46.0,52.0,45.0
2417,52.0,45.0,46.0
2418,45.0,46.0,44.0
2419,46.0,44.0,36.0
2420,44.0,36.0,35.0
2421,36.0,35.0,34.0
2422,35.0,34.0,32.0
2423,34.0,32.0,31.0
2424,32.0,31.0,33.0
2425,31.0,33.0,35.0
2426,33.0,35.0,36.0
2427,35.0,36.0,40.0
2428,36.0,40.0,49.0
2429,40.0,49.0,56.0
2430,49.0,56.0,60.0
2431,56.0,60.0,63.0
2432,60.0,63.0,101.0
2433,94.0,74.0,101.0
2434,99.0,89.0,69.0
2435,89.0,69.0,64.0
2436,69.0,64.0,61.0
2437,64.0,61.0,62.0
2438,61.0,62.0,73.0
2439,62.0,73.0,77.0
2440,73.0,77.0,83.0
2441,77.0,83.0,100.0
2442,83.0,100.0,101.0
2443,99.0,96.0,88.0
2444,96.0,88.0,81.0
2445,88.0,81.0,81.0
2446,81.0,81.0,81.0
2447,81.0,81.0,86.0
2448,81.0,86.0,77.0
2449,86.0,77.0,79.0
2450,77.0,79.0,78.0
2451,79.0,78.0,79.0
2452,78.0,79.0,76.0
2453,79.0,76.0,71.0
2454,76.0,71.0,72.0
2455,71.0,72.0,71.0
2456,72.0,71.0,71.0
2457,71.0,71.0,72.0
2458,71.0,72.0,77.0
2459,72.0,77.0,80.0
2460,77.0,80.0,101.0
2461,96.0,85.0,68.0
2462,85.0,68.0,64.0
2463,68.0,64.0,58.0
2464,64.0,58.0,57.0
2465,58.0,57.0,51.0
2466,57.0,51.0,45.0
2467,51.0,45.0,44.0
2468,45.0,44.0,43.0
2469,44.0,43.0,43.0
2470,43.0,43.0,43.0
2471,43.0,43.0,45.0
2472,43.0,45.0,44.0
2473,45.0,44.0,43.0
2474,44.0,43.0,45.0
2475,43.0,45.0,55.0
2476,45.0,55.0,59.0
2477,55.0,59.0,63.0
2478,59.0,63.0,72.0
2479,63.0,72.0,101.0
2480,94.0,84.0,72.0
2481,84.0,72.0,67.0
2482,72.0,67.0,62.0
2483,67.0,62.0,61.0
2484,62.0,61.0,55.0
2485,61.0,55.0,44.0
2486,55.0,44.0,37.0
2487,44.0,37.0,30.0
2488,37.0,30.0,27.0
2489,30.0,27.0,28.0
2490,27.0,28.0,26.0
2491,28.0,26.0,30.0
2492,26.0,30.0,27.0
2493,30.0,27.0,33.0
2494,27.0,33.0,40.0
2495,33.0,40.0,57.0
2496,40.0,57.0,68.0
2497,57.0,68.0,67.0
2498,68.0,67.0,101.0
2499,76.0,91.0,101.0
2500,92.0,79.0,70.0
2501,79.0,70.0,71.0
2502,70.0,71.0,69.0
2503,71.0,69.0,63.0
2504,69.0,63.0,56.0
2505,63.0,56.0,49.0
2506,56.0,49.0,58.0
2507,49.0,58.0,55.0
2508,58.0,55.0,56.0
2509,55.0,56.0,64.0
2510,56.0,64.0,74.0
2511,64.0,74.0,92.0
2512,74.0,92.0,101.0
2513,86.0,82.0,74.0
2514,82.0,74.0,74.0
2515,74.0,74.0,69.0
2516,74.0,69.0,71.0
2517,69.0,71.0,64.0
2518,71.0,64.0,58.0
2519,64.0,58.0,55.0
2520,58.0,55.0,52.0
2521,55.0,52.0,58.0
2522,52.0,58.0,64.0
2523,58.0,64.0,74.0
2524,64.0,74.0,82.0
2525,74.0,82.0,88.0
2526,82.0,88.0,92.0
2527,88.0,92.0,99.0
2528,92.0,99.0,101.0
2529,97.0,97.0,89.0
2530,97.0,89.0,80.0
2531,89.0,80.0,77.0
2532,80.0,77.0,75.0
2533,77.0,75.0,75.0
2534,75.0,75.0,64.0
2535,75.0,64.0,62.0
2536,64.0,62.0,63.0
2537,62.0,63.0,57.0
2538,63.0,57.0,58.0
2539,57.0,58.0,63.0
2540,58.0,63.0,60.0
2541,63.0,60.0,57.0
2542,60.0,57.0,54.0
2543,57.0,54.0,49.0
2544,54.0,49.0,44.0
2545,49.0,44.0,50.0
2546,44.0,50.0,63.0
2547,50.0,63.0,101.0
2548,99.0,92.0,69.0
2549,92.0,69.0,67.0
2550,69.0,67.0,63.0
2551,67.0,63.0,68.0
2552,63.0,68.0,68.0
2553,68.0,68.0,69.0
2554,68.0,69.0,65.0
2555,69.0,65.0,63.0
2556,65.0,63.0,57.0
2557,63.0,57.0,58.0
2558,57.0,58.0,52.0
2559,58.0,52.0,50.0
2560,52.0,50.0,46.0
2561,50.0,46.0,57.0
2562,46.0,57.0,70.0
2563,57.0,70.0,84.0
2564,70.0,84.0,95.0
2565,84.0,95.0,101.0
2566,98.0,88.0,94.0
2567,88.0,94.0,101.0
2568,24.0,72.0,101.0
2569,95.0,100.0,101.0
2570,100.0,96.0,92.0
2571,96.0,92.0,81.0
2572,92.0,81.0,71.0
2573,81.0,71.0,69.0
2574,71.0,69.0,64.0
2575,69.0,64.0,63.0
2576,64.0,63.0,63.0
2577,63.0,63.0,60.0
2578,63.0,60.0,64.0
2579,60.0,64.0,59.0
2580,64.0,59.0,57.0
2581,59.0,57.0,55.0
2582,57.0,55.0,52.0
2583,55.0,52.0,72.0
2584,52.0,72.0,76.0
2585,67.0,64.0,65.0
2586,64.0,65.0,60.0
2587,65.0,60.0,56.0
2588,60.0,56.0,55.0
2589,56.0,55.0,53.0
2590,55.0,53.0,70.0
2591,53.0,70.0,91.0
2592,70.0,91.0,101.0
2593,89.0,94.0,97.0
2594,94.0,97.0,90.0
2595,97.0,90.0,83.0
2596,90.0,83.0,84.0
2597,83.0,84.0,84.0
2598,84.0,84.0,74.0
2599,84.0,74.0,70.0
2600,74.0,70.0,66.0
2601,70.0,66.0,64.0
2602,66.0,64.0,71.0
2603,64.0,71.0,74.0
2604,71.0,74.0,101.0
2605,43.0,74.0,85.0
2606,74.0,85.0,99.0
2607,85.0,99.0,101.0
2608,71.0,70.0,54.0
2609,70.0,54.0,38.0
2610,54.0,38.0,20.0
2611,38.0,20.0,13.0
2612,20.0,13.0,14.0
2613,13.0,14.0,9.0
2614,14.0,9.0,7.0
2615,9.0,7.0,5.0
2616,7.0,5.0,5.0
2617,5.0,5.0,7.0
2618,5.0,7.0,8.0
2619,7.0,8.0,9.0
2620,8.0,9.0,7.0
2621,9.0,7.0,7.0
2622,7.0,7.0,10.0
2623,7.0,10.0,16.0
2624,10.0,16.0,18.0
2625,16.0,18.0,24.0
2626,18.0,24.0,31.0
2627,24.0,31.0,33.0
2628,31.0,33.0,44.0
2629,33.0,44.0,101.0
2630,92.0,94.0,101.0
2631,70.0,81.0,85.0
2632,81.0,85.0,101.0
2633,62.0,80.0,91.0
2634,80.0,91.0,101.0
2635,20.0,12.0,12.0
2636,12.0,12.0,12.0
2637,12.0,12.0,8.0
2638,12.0,8.0,4.0
2639,8.0,4.0,4.0
2640,4.0,4.0,3.0
2641,4.0,3.0,4.0
2642,3.0,4.0,4.0
2643,4.0,4.0,3.0
2644,4.0,3.0,2.0
2645,3.0,2.0,3.0
2646,2.0,3.0,7.0
2647,3.0,7.0,8.0
2648,7.0,8.0,9.0
2649,8.0,9.0,10.0
2650,9.0,10.0,14.0
2651,10.0,14.0,21.0
2652,14.0,21.0,24.0
2653,21.0,24.0,31.0
2654,24.0,31.0,42.0
2655,31.0,42.0,47.0
2656,42.0,47.0,101.0
2657,99.0,88.0,77.0
2658,88.0,77.0,68.0
2659,77.0,68.0,67.0
2660,68.0,67.0,63.0
2661,67.0,63.0,64.0
2662,63.0,64.0,62.0
2663,64.0,62.0,58.0
2664,62.0,58.0,62.0
2665,58.0,62.0,57.0
2666,62.0,57.0,55.0
2667,57.0,55.0,51.0
2668,55.0,51.0,56.0
2669,51.0,56.0,61.0
2670,56.0,61.0,56.0
2671,61.0,56.0,70.0
2672,56.0,70.0,83.0
2673,70.0,83.0,83.0
2674,83.0,83.0,92.0
2675,83.0,92.0,101.0
2676,95.0,85.0,79.0
2677,85.0,79.0,79.0
2678,79.0,79.0,70.0
2679,79.0,70.0,68.0
2680,70.0,68.0,68.0
2681,68.0,68.0,59.0
2682,68.0,59.0,57.0
2683,59.0,57.0,59.0
2684,57.0,59.0,57.0
2685,59.0,57.0,56.0
2686,57.0,56.0,52.0
2687,56.0,52.0,58.0
2688,52.0,58.0,81.0
2689,58.0,81.0,101.0
2690,78.0,63.0,64.0
2691,63.0,64.0,59.0
2692,64.0,59.0,61.0
2693,59.0,61.0,56.0
2694,61.0,56.0,55.0
2695,56.0,55.0,49.0
2696,55.0,49.0,48.0
2697,49.0,48.0,52.0
2698,48.0,52.0,54.0
2699,52.0,54.0,52.0
2700,54.0,52.0,55.0
2701,52.0,55.0,50.0
2702,55.0,50.0,56.0
2703,50.0,56.0,61.0
2704,56.0,61.0,69.0
2705,61.0,69.0,80.0
2706,69.0,80.0,83.0
2707,80.0,83.0,85.0
2708,83.0,85.0,101.0
2709,92.0,62.0,60.0
2710,62.0,60.0,49.0
2711,60.0,49.0,35.0
2712,49.0,35.0,29.0
2713,35.0,29.0,29.0
2714,29.0,29.0,28.0
2715,29.0,28.0,29.0
2716,28.0,29.0,27.0
2717,29.0,27.0,29.0
2718,27.0,29.0,42.0
2719,29.0,42.0,57.0
2720,42.0,57.0,72.0
2721,57.0,72.0,83.0
2722,72.0,83.0,91.0
2723,83.0,91.0,101.0
2724,83.0,58.0,87.0
2725,58.0,87.0,79.0
2726,87.0,79.0,101.0
2727,7.0,52.0,70.0
2728,52.0,70.0,78.0
2729,70.0,78.0,101.0
2730,68.0,71.0,73.0
2731,71.0,73.0,78.0
2732,73.0,78.0,77.0
2733,78.0,77.0,78.0
2734,77.0,78.0,75.0
2735,78.0,75.0,76.0
2736,75.0,76.0,63.0
2737,76.0,63.0,73.0
2738,63.0,73.0,73.0
2739,73.0,73.0,73.0
2740,73.0,73.0,78.0
2741,73.0,78.0,75.0
2742,78.0,75.0,71.0
2743,75.0,71.0,65.0
2744,71.0,65.0,101.0
2745,36.0,26.0,34.0
2746,26.0,34.0,34.0
2747,34.0,34.0,35.0
2748,34.0,35.0,40.0
2749,35.0,40.0,35.0
2750,40.0,35.0,37.0
2751,35.0,37.0,37.0
2752,37.0,37.0,37.0
2753,37.0,37.0,42.0
2754,37.0,42.0,45.0
2755,42.0,45.0,57.0
2756,45.0,57.0,59.0
2757,57.0,59.0,57.0
2758,59.0,57.0,64.0
2759,57.0,64.0,62.0
2760,64.0,62.0,69.0
2761,62.0,69.0,81.0
2762,69.0,81.0,87.0
2763,81.0,87.0,101.0
2764,31.0,67.0,79.0
2765,67.0,79.0,78.0
2766,79.0,78.0,72.0
2767,78.0,72.0,71.0
2768,72.0,71.0,76.0
2769,71.0,76.0,79.0
2770,76.0,79.0,54.0
2771,79.0,54.0,63.0
2772,54.0,63.0,83.0
2773,63.0,83.0,87.0
2774,83.0,87.0,89.0
2775,87.0,89.0,91.0
2776,89.0,91.0,94.0
2777,91.0,94.0,101.0
2778,92.0,97.0,97.0
2779,97.0,97.0,101.0
2780,95.0,92.0,96.0
2781,92.0,96.0,86.0
2782,96.0,86.0,34.0
2783,86.0,34.0,50.0
2784,34.0,50.0,55.0
2785,50.0,55.0,66.0
2786,55.0,66.0,69.0
2787,66.0,69.0,72.0
2788,69.0,72.0,77.0
2789,72.0,77.0,91.0
2790,77.0,91.0,101.0
2791,3.0,10.0,8.0
2792,10.0,8.0,11.0
2793,8.0,11.0,13.0
2794,11.0,13.0,12.0
2795,13.0,12.0,16.0
2796,12.0,16.0,18.0
2797,16.0,18.0,25.0
2798,18.0,25.0,15.0
2799,25.0,15.0,19.0
2800,15.0,19.0,43.0
2801,19.0,43.0,55.0
2802,43.0,55.0,62.0
2803,55.0,62.0,73.0
2804,62.0,73.0,78.0
2805,73.0,78.0,77.0
2806,78.0,77.0,48.0
2807,77.0,48.0,67.0
2808,48.0,67.0,79.0
2809,67.0,79.0,101.0
2810,93.0,91.0,81.0
2811,91.0,81.0,64.0
2812,81.0,64.0,35.0
2813,64.0,35.0,44.0
2814,35.0,44.0,52.0
2815,44.0,52.0,40.0
2816,52.0,40.0,38.0
2817,40.0,38.0,32.0
2818,38.0,32.0,34.0
2819,32.0,34.0,34.0
2820,34.0,34.0,26.0
2821,34.0,26.0,25.0
2822,26.0,25.0,23.0
2823,25.0,23.0,21.0
2824,23.0,21.0,16.0
2825,21.0,16.0,13.0
2826,16.0,13.0,12.0
2827,13.0,12.0,12.0
2828,12.0,12.0,11.0
2829,12.0,11.0,13.0
2830,11.0,13.0,13.0
2831,13.0,13.0,11.0
2832,13.0,11.0,12.0
2833,11.0,12.0,13.0
2834,12.0,13.0,19.0
2835,13.0,19.0,24.0
2836,19.0,24.0,25.0
2837,24.0,25.0,28.0
2838,25.0,28.0,32.0
2839,28.0,32.0,33.0
2840,32.0,33.0,39.0
2841,33.0,39.0,45.0
2842,39.0,45.0,48.0
2843,45.0,48.0,48.0
2844,48.0,48.0,101.0
2845,98.0,86.0,72.0
2846,86.0,72.0,78.0
2847,72.0,78.0,63.0
2848,78.0,63.0,67.0
2849,63.0,67.0,60.0
2850,67.0,60.0,52.0
2851,60.0,52.0,45.0
2852,52.0,45.0,49.0
2853,45.0,49.0,52.0
2854,49.0,52.0,53.0
2855,52.0,53.0,51.0
2856,53.0,51.0,48.0
2857,51.0,48.0,51.0
2858,48.0,51.0,56.0
2859,51.0,56.0,57.0
2860,56.0,57.0,65.0
2861,57.0,65.0,66.0
2862,93.0,86.0,94.0
2863,86.0,94.0,86.0
2864,94.0,86.0,101.0
2865,88.0,91.0,88.0
2866,91.0,88.0,101.0
2867,77.0,75.0,101.0
2868,33.0,37.0,65.0
2869,37.0,65.0,69.0
2870,65.0,69.0,61.0
2871,69.0,61.0,62.0
2872,61.0,62.0,63.0
2873,62.0,63.0,64.0
2874,63.0,64.0,62.0
2875,64.0,62.0,61.0
2876,62.0,61.0,54.0
2877,61.0,54.0,52.0
2878,54.0,52.0,51.0
2879,52.0,51.0,51.0
2880,51.0,51.0,53.0
2881,51.0,53.0,48.0
2882,53.0,48.0,49.0
2883,48.0,49.0,52.0
2884,49.0,52.0,53.0
2885,52.0,53.0,58.0
2886,53.0,58.0,101.0
2887,2.0,15.0,18.0
2888,15.0,18.0,21.0
2889,18.0,21.0,18.0
2890,21.0,18.0,20.0
2891,18.0,20.0,20.0
2892,20.0,20.0,23.0
2893,20.0,23.0,33.0
2894,23.0,33.0,48.0
2895,33.0,48.0,60.0
2896,48.0,60.0,74.0
2897,60.0,74.0,80.0
2898,74.0,80.0,84.0
2899,80.0,84.0,88.0
2900,84.0,88.0,92.0
2901,88.0,92.0,97.0
2902,92.0,97.0,101.0
2903,94.0,82.0,54.0
2904,82.0,54.0,101.0
2905,84.0,75.0,71.0
2906,75.0,71.0,58.0
2907,71.0,58.0,29.0
2908,58.0,29.0,23.0
2909,29.0,23.0,25.0
2910,23.0,25.0,19.0
2911,25.0,19.0,16.0
2912,19.0,16.0,17.0
2913,16.0,17.0,18.0
2914,17.0,18.0,24.0
2915,18.0,24.0,26.0
2916,24.0,26.0,31.0
2917,26.0,31.0,37.0
2918,31.0,37.0,42.0
2919,37.0,42.0,46.0
2920,42.0,46.0,51.0
2921,46.0,51.0,65.0
2922,51.0,65.0,67.0
2923,65.0,67.0,101.0
2924,61.0,59.0,45.0
2925,59.0,45.0,58.0
2926,45.0,58.0,60.0
2927,58.0,60.0,68.0
2928,60.0,68.0,48.0
2929,68.0,48.0,51.0
2930,48.0,51.0,59.0
2931,51.0,59.0,58.0
2932,59.0,58.0,53.0
2933,58.0,53.0,78.0
2934,53.0,78.0,90.0
2935,78.0,90.0,91.0
2936,90.0,91.0,97.0
2937,91.0,97.0,101.0
2938,53.0,64.0,60.0
2939,64.0,60.0,60.0
2940,60.0,60.0,44.0
2941,60.0,44.0,40.0
2942,44.0,40.0,41.0
2943,40.0,41.0,44.0
2944,41.0,44.0,39.0
2945,44.0,39.0,40.0
2946,39.0,40.0,33.0
2947,40.0,33.0,28.0
2948,33.0,28.0,29.0
2949,28.0,29.0,29.0
2950,29.0,29.0,31.0
2951,29.0,31.0,39.0
2952,31.0,39.0,39.0
2953,39.0,39.0,43.0
2954,39.0,43.0,49.0
2955,43.0,49.0,62.0
2956,49.0,62.0,101.0
2957,75.0,75.0,74.0
2958,75.0,74.0,80.0
2959,74.0,80.0,80.0
2960,80.0,80.0,65.0
2961,80.0,65.0,71.0
2962,65.0,71.0,63.0
2963,71.0,63.0,67.0
2964,63.0,67.0,66.0
2965,67.0,66.0,64.0
2966,66.0,64.0,61.0
2967,64.0,61.0,60.0
2968,61.0,60.0,60.0
2969,60.0,60.0,59.0
2970,60.0,59.0,62.0
2971,59.0,62.0,57.0
2972,62.0,57.0,52.0
2973,57.0,52.0,53.0
2974,52.0,53.0,101.0
2975,76.0,70.0,74.0
2976,70.0,74.0,61.0
2977,74.0,61.0,63.0
2978,61.0,63.0,62.0
2979,63.0,62.0,64.0
2980,62.0,64.0,59.0
2981,64.0,59.0,67.0
2982,59.0,67.0,55.0
2983,67.0,55.0,47.0
2984,55.0,47.0,42.0
2985,47.0,42.0,40.0
2986,42.0,40.0,38.0
2987,40.0,38.0,39.0
2988,38.0,39.0,54.0
2989,39.0,54.0,68.0
2990,54.0,68.0,78.0
2991,68.0,78.0,101.0
2992,94.0,79.0,59.0
2993,79.0,59.0,48.0
2994,59.0,48.0,38.0
2995,48.0,38.0,38.0
2996,38.0,38.0,41.0
2997,38.0,41.0,41.0
2998,41.0,41.0,43.0
2999,41.0,43.0,46.0
3000,43.0,46.0,47.0
3001,46.0,47.0,49.0
3002,47.0,49.0,54.0
3003,49.0,54.0,61.0
3004,54.0,61.0,63.0
3005,61.0,63.0,63.0
3006,63.0,63.0,66.0
3007,63.0,66.0,67.0
3008,66.0,67.0,69.0
3009,67.0,69.0,101.0
3010,75.0,52.0,52.0
3011,52.0,52.0,54.0
3012,52.0,54.0,57.0
3013,54.0,57.0,64.0
3014,57.0,64.0,70.0
3015,64.0,70.0,70.0
3016,70.0,70.0,76.0
3017,70.0,76.0,75.0
3018,76.0,75.0,68.0
3019,75.0,68.0,64.0
3020,68.0,64.0,70.0
3021,64.0,70.0,61.0
3022,70.0,61.0,57.0
3023,61.0,57.0,63.0
3024,57.0,63.0,63.0
3025,63.0,63.0,63.0
3026,63.0,63.0,71.0
3027,63.0,71.0,73.0
3028,71.0,73.0,101.0
3029,92.0,71.0,60.0
3030,71.0,60.0,41.0
3031,60.0,41.0,28.0
3032,41.0,28.0,22.0
3033,28.0,22.0,18.0
3034,22.0,18.0,16.0
3035,18.0,16.0,11.0
3036,16.0,11.0,5.0
3037,11.0,5.0,4.0
3038,5.0,4.0,4.0
3039,4.0,4.0,5.0
3040,4.0,5.0,5.0
3041,5.0,5.0,5.0
3042,5.0,5.0,7.0
3043,5.0,7.0,5.0
3044,7.0,5.0,8.0
3045,5.0,8.0,11.0
3046,8.0,11.0,12.0
3047,11.0,12.0,17.0
3048,12.0,17.0,18.0
3049,17.0,18.0,18.0
3050,18.0,18.0,23.0
3051,18.0,23.0,33.0
3052,23.0,33.0,26.0
3053,33.0,26.0,41.0
3054,26.0,41.0,101.0
3055,95.0,93.0,85.0
3056,93.0,85.0,84.0
3057,85.0,84.0,88.0
3058,84.0,88.0,79.0
3059,88.0,79.0,101.0
3060,79.0,44.0,101.0
3061,63.0,55.0,49.0
3062,55.0,49.0,39.0
3063,49.0,39.0,34.0
3064,39.0,34.0,30.0
3065,34.0,30.0,32.0
3066,30.0,32.0,29.0
3067,32.0,29.0,24.0
3068,29.0,24.0,24.0
3069,24.0,24.0,24.0
3070,24.0,24.0,24.0
3071,24.0,24.0,32.0
3072,24.0,32.0,31.0
3073,32.0,31.0,36.0
3074,31.0,36.0,44.0
3075,36.0,44.0,53.0
3076,44.0,53.0,67.0
3077,53.0,67.0,75.0
3078,67.0,75.0,80.0
3079,75.0,80.0,101.0
3080,100.0,91.0,79.0
3081,91.0,79.0,70.0
3082,79.0,70.0,65.0
3083,70.0,65.0,57.0
3084,65.0,57.0,56.0
3085,57.0,56.0,56.0
3086,56.0,56.0,52.0
3087,56.0,52.0,49.0
3088,52.0,49.0,47.0
3089,49.0,47.0,48.0
3090,47.0,48.0,53.0
3091,48.0,53.0,55.0
3092,53.0,55.0,61.0
3093,55.0,61.0,60.0
3094,61.0,60.0,60.0
3095,60.0,60.0,62.0
3096,60.0,62.0,59.0
3097,62.0,59.0,101.0
3098,91.0,83.0,37.0
3099,83.0,37.0,29.0
3100,37.0,29.0,25.0
3101,29.0,25.0,23.0
3102,25.0,23.0,17.0
3103,23.0,17.0,17.0
3104,17.0,17.0,22.0
3105,17.0,22.0,19.0
3106,22.0,19.0,19.0
3107,19.0,19.0,22.0
3108,19.0,22.0,37.0
3109,22.0,37.0,58.0
3110,37.0,58.0,79.0
3111,58.0,79.0,88.0
3112,79.0,88.0,97.0
3113,88.0,97.0,97.0
3114,97.0,97.0,101.0
3115,23.0,19.0,21.0
3116,19.0,21.0,17.0
3117,21.0,17.0,22.0
3118,17.0,22.0,22.0
3119,22.0,22.0,23.0
3120,22.0,23.0,25.0
3121,23.0,25.0,24.0
3122,25.0,24.0,26.0
3123,24.0,26.0,24.0
3124,26.0,24.0,26.0
3125,24.0,26.0,28.0
3126,26.0,28.0,28.0
3127,28.0,28.0,15.0
3128,28.0,15.0,22.0
3129,15.0,22.0,23.0
3130,22.0,23.0,28.0
3131,23.0,28.0,31.0
3132,28.0,31.0,33.0
3133,31.0,33.0,36.0
3134,33.0,36.0,45.0
3135,36.0,45.0,45.0
3136,45.0,45.0,101.0
3137,84.0,95.0,101.0
3138,98.0,95.0,93.0
3139,95.0,93.0,101.0
3140,84.0,78.0,75.0
3141,78.0,75.0,65.0
3142,75.0,65.0,60.0
3143,65.0,60.0,57.0
3144,60.0,57.0,53.0
3145,57.0,53.0,58.0
3146,53.0,58.0,32.0
3147,58.0,32.0,39.0
3148,32.0,39.0,40.0
3149,39.0,40.0,41.0
3150,40.0,41.0,42.0
3151,41.0,42.0,42.0
3152,42.0,42.0,33.0
3153,42.0,33.0,37.0
3154,33.0,37.0,50.0
3155,37.0,50.0,101.0
3156,94.0,92.0,95.0
3157,92.0,95.0,94.0
3158,95.0,94.0,90.0
3159,94.0,90.0,79.0
3160,90.0,79.0,82.0
3161,79.0,82.0,74.0
3162,82.0,74.0,81.0
3163,74.0,81.0,85.0
3164,81.0,85.0,84.0
3165,85.0,84.0,93.0
3166,84.0,93.0,101.0
3167,64.0,51.0,43.0
3168,51.0,43.0,29.0
3169,43.0,29.0,29.0
3170,29.0,29.0,25.0
3171,29.0,25.0,19.0
3172,25.0,19.0,14.0
3173,19.0,14.0,11.0
3174,14.0,11.0,12.0
3175,11.0,12.0,6.0
3176,12.0,6.0,8.0
3177,6.0,8.0,7.0
3178,8.0,7.0,5.0
3179,7.0,5.0,3.0
3180,5.0,3.0,4.0
3181,3.0,4.0,1.0
3182,4.0,1.0,4.0
3183,1.0,4.0,10.0
3184,4.0,10.0,18.0
3185,10.0,18.0,26.0
3186,18.0,26.0,29.0
3187,26.0,29.0,34.0
3188,29.0,34.0,38.0
3189,34.0,38.0,101.0
3190,99.0,68.0,67.0
3191,68.0,67.0,74.0
3192,67.0,74.0,69.0
3193,74.0,69.0,68.0
3194,69.0,68.0,78.0
3195,68.0,78.0,89.0
3196,78.0,89.0,101.0
3197,69.0,86.0,97.0
3198,86.0,97.0,92.0
3199,97.0,92.0,101.0
3200,97.0,65.0,45.0
3201,65.0,45.0,29.0
3202,45.0,29.0,19.0
3203,29.0,19.0,15.0
3204,19.0,15.0,8.0
3205,15.0,8.0,6.0
3206,8.0,6.0,6.0
3207,6.0,6.0,5.0
3208,6.0,5.0,4.0
3209,5.0,4.0,5.0
3210,4.0,5.0,4.0
3211,5.0,4.0,3.0
3212,4.0,3.0,3.0
3213,3.0,3.0,4.0
3214,3.0,4.0,6.0
3215,4.0,6.0,6.0
3216,6.0,6.0,9.0
3217,6.0,9.0,16.0
3218,9.0,16.0,23.0
3219,16.0,23.0,24.0
3220,23.0,24.0,30.0
3221,24.0,30.0,30.0
3222,30.0,30.0,33.0
3223,30.0,33.0,29.0
3224,33.0,29.0,31.0
3225,29.0,31.0,37.0
3226,31.0,37.0,44.0
3227,37.0,44.0,48.0
3228,44.0,48.0,101.0
3229,92.0,87.0,87.0
3230,87.0,87.0,69.0
3231,87.0,69.0,61.0
3232,69.0,61.0,58.0
3233,61.0,58.0,49.0
3234,58.0,49.0,47.0
3235,49.0,47.0,46.0
3236,47.0,46.0,41.0
3237,46.0,41.0,42.0
3238,41.0,42.0,32.0
3239,42.0,32.0,33.0
3240,32.0,33.0,40.0
3241,33.0,40.0,45.0
3242,40.0,45.0,53.0
3243,45.0,53.0,69.0
3244,53.0,69.0,73.0
3245,69.0,73.0,93.0
3246,73.0,93.0,96.0
3247,93.0,96.0,101.0
3248,7.0,12.0,21.0
3249,12.0,21.0,27.0
3250,21.0,27.0,22.0
3251,27.0,22.0,11.0
3252,22.0,11.0,11.0
3253,11.0,11.0,11.0
3254,11.0,11.0,13.0
3255,11.0,13.0,16.0
3256,13.0,16.0,15.0
3257,16.0,15.0,16.0
3258,15.0,16.0,22.0
3259,16.0,22.0,36.0
3260,22.0,36.0,54.0
3261,36.0,54.0,60.0
3262,54.0,60.0,73.0
3263,60.0,73.0,80.0
3264,73.0,80.0,86.0
3265,80.0,86.0,92.0
3266,86.0,92.0,101.0
3267,31.0,36.0,38.0
3268,36.0,38.0,32.0
3269,38.0,32.0,31.0
3270,32.0,31.0,26.0
3271,31.0,26.0,21.0
3272,26.0,21.0,19.0
3273,21.0,19.0,20.0
3274,19.0,20.0,21.0
3275,20.0,21.0,21.0
3276,21.0,21.0,23.0
3277,21.0,23.0,22.0
3278,23.0,22.0,21.0
3279,22.0,21.0,26.0
3280,21.0,26.0,31.0
3281,26.0,31.0,32.0
3282,31.0,32.0,32.0
3283,32.0,32.0,40.0
3284,32.0,40.0,50.0
3285,40.0,50.0,101.0
3286,18.0,13.0,1.0
3287,13.0,1.0,1.0
3288,1.0,1.0,1.0
3289,1.0,1.0,1.0
3290,1.0,1.0,1.0
